run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
324878,W-2_RB1in_S01,-2,1,1,1.9181,74944,0.00639844,1.00388,1.92554,1800,Col,54.662395477000004
324878,W-2_RB1out_S01,-2,1,1,1.85601,65391,0.00686876,1.00362,1.86273,1800,Col,59.8097114565
324878,W-2_RB2in_S01,-2,1,2,2.006,78547,0.00559301,1.00359,2.0132,1800,Col,81.208393097
324878,W-2_RB2out_S01,-2,1,2,1.86724,67273,0.0104641,1.00259,1.87207,1800,Col,84.12199910466667
324878,W-2_RB3+_S01,-2,1,3,1.86656,31584,0.00520064,1.00136,1.8691,1800,Col,92.542362213
324878,W-2_RB3-_S01,-2,1,3,1.88087,31939,0.0044167,1.00041,1.88164,1800,Col,92.13899230999999
324878,W-2_RB4+_S01,-2,1,4,1.94178,31717,0.00269377,1.00129,1.94428,1800,Col,55.2845516205
324878,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1800,Col,0.0
324878,W-2_RB1in_S02,-2,2,1,1.95259,82487,0.00577583,1.00385,1.9601,1800,Col,55.8608818055
324878,W-2_RB1out_S02,-2,2,1,2.13366,82069,0.00662958,1.00347,2.14106,1800,Col,61.320272446000004
324878,W-2_RB2in_S02,-2,2,2,1.8018,74600,0.0046615,1.00388,1.80879,1800,Col,82.75790023799999
324878,W-2_RB2out_S02,-2,2,2,2.30059,86852,0.0109398,1.00311,2.30775,1800,Col,85.38805898033333
324878,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1800,Col,0.0
324878,W-2_RB3-_S02,-2,2,3,1.68358,30264,0.00445038,1.00067,1.6847,1800,Col,91.558078766
324878,W-2_RB4+_S02,-2,2,4,1.8236,32409,0.00393878,1.00135,1.82606,1800,Col,63.469387054500004
324878,W-2_RB4-_S02,-2,2,4,1.74094,26659,0.00796709,1.00072,1.74219,1800,Col,17.021276474
324878,W-2_RB1in_S03,-2,3,1,2.02531,81142,0.00626498,1.00446,2.03435,1800,Col,55.289176941
324878,W-2_RB1out_S03,-2,3,1,2.06211,75071,0.00714188,1.00389,2.07012,1800,Col,59.759674072
324878,W-2_RB2in_S03,-2,3,2,2.11754,82709,0.00527407,1.00373,2.12543,1800,Col,78.892375946
324878,W-2_RB2out_S03,-2,3,2,1.97334,72181,0.00549511,1.00277,1.97881,1800,Col,83.95424906433333
324878,W-2_RB3+_S03,-2,3,3,1.62197,23924,0.00705085,1.00109,1.62373,1800,Col,82.1623878475
324878,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1800,Col,0.0
324878,W-2_RB4+_S03,-2,3,4,1.70436,27718,0.0051651,1.00135,1.70667,1800,Col,64.876176834
324878,W-2_RB4-_S03,-2,3,4,1.86596,30055,0.00943689,1.00137,1.86851,1800,Col,60.892856598
324878,W-2_RB1in_S04,-2,4,1,2.01652,77531,0.0470766,1.00355,2.02367,1800,Col,54.495141982999996
324878,W-2_RB1out_S04,-2,4,1,2.29879,80269,0.0520648,1.00374,2.30738,1800,Col,59.412874221500005
324878,W-2_RB2in_S04,-2,4,2,1.99872,75142,0.0155606,1.00328,2.00528,1800,Col,80.5592079165
324878,W-2_RB2out_S04,-2,4,2,1.91263,62541,0.00516835,1.00264,1.91767,1800,Col,79.687604268
324878,W-2_RB3+_S04,-2,4,3,0.0,0,0.0,0.0,0.0,1800,Col,0.0
324878,W-2_RB3-_S04,-2,4,3,1.79719,29251,0.00374785,1.00061,1.79829,1800,Col,91.1932182315
324878,W-2_RB4++_S04,-2,4,4,1.71403,17442,0.00373428,1.00049,1.71488,1800,Col,80.11695861800001
324878,W-2_RB4+_S04,-2,4,4,1.6001,19878,0.00265636,1.00113,1.6019,1800,Col,94.131790161
324878,W-2_RB4--_S04,-2,4,4,1.57572,16055,0.011483,1.00049,1.57649,1800,Col,64.6807460785
324878,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1800,Col,0.0
324878,W-2_RB1in_S05,-2,5,1,2.16726,82746,0.0448926,1.00397,2.17587,1800,Col,54.305627823
324878,W-2_RB1out_S05,-2,5,1,1.95497,67894,0.136197,1.00315,1.96112,1800,Col,59.669298172
324878,W-2_RB2in_S05,-2,5,2,1.92203,71190,0.369043,1.00369,1.92911,1800,Col,78.87330245999999
324878,W-2_RB2out_S05,-2,5,2,2.01646,69689,0.0109664,1.00284,2.0222,1800,Col,83.525520325
324878,W-2_RB3+_S05,-2,5,3,1.84246,18537,0.00685817,1.0009,1.84411,1800,Col,56.2213077545
324878,W-2_RB3-_S05,-2,5,3,1.72422,18325,0.00621001,1.00066,1.72536,1800,Col,58.0612716675
324878,W-2_RB4+_S05,-2,5,4,3.34946,40160,0.324937,1.00083,3.35225,1800,Col,66.899225235
324878,W-2_RB4-_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1800,Col,0.0
324878,W-2_RB1in_S06,-2,6,1,2.02418,79099,0.0078051,1.00396,2.03219,1800,Col,55.005277634
324878,W-2_RB1out_S06,-2,6,1,2.28183,81824,0.00677654,1.00311,2.28891,1800,Col,60.679088592499994
324878,W-2_RB2in_S06,-2,6,2,2.19156,84432,0.0105643,1.00336,2.19892,1800,Col,81.8345565795
324878,W-2_RB2out_S06,-2,6,2,1.9684,68518,0.00775661,1.00294,1.97418,1800,Col,84.10270182266667
324878,W-2_RB3+_S06,-2,6,3,1.70038,28631,0.00593895,1.00119,1.7024,1800,Col,92.12629318200001
324878,W-2_RB3-_S06,-2,6,3,1.71814,28918,0.00469372,1.00077,1.71947,1800,Col,91.9850234985
324878,W-2_RB4+_S06,-2,6,4,1.90606,28995,0.0115698,1.00099,1.90794,1800,Col,57.3426551815
324878,W-2_RB4-_S06,-2,6,4,1.72098,26689,0.00548104,1.0011,1.72287,1800,Col,48.0
324878,W-2_RB1in_S07,-2,7,1,2.08197,79775,0.00592426,1.00464,2.09164,1800,Col,54.5843086245
324878,W-2_RB1out_S07,-2,7,1,1.89999,66720,0.00572389,1.00372,1.90705,1800,Col,59.844087601
324878,W-2_RB2in_S07,-2,7,2,1.98861,68983,0.00487186,1.00382,1.99621,1800,Col,75.29665756200001
324878,W-2_RB2out_S07,-2,7,2,1.82862,63113,0.0086052,1.00311,1.83431,1800,Col,83.234128316
324878,W-2_RB3+_S07,-2,7,3,2.20999,35782,0.00852325,1.00074,2.21163,1800,Col,91.323261261
324878,W-2_RB3-_S07,-2,7,3,1.98594,32774,0.00636248,1.00133,1.98859,1800,Col,92.236457825
324878,W-2_RB4+_S07,-2,7,4,1.85523,27834,0.00379924,1.001,1.85709,1800,Col,48.888889313
324878,W-2_RB4-_S07,-2,7,4,0.0,0,0.0,0.0,0.0,1800,Col,0.0
324878,W-2_RB1in_S08,-2,8,1,1.92234,73864,0.04505,1.00429,1.93058,1800,Col,50.595165253
324878,W-2_RB1out_S08,-2,8,1,1.47915,44688,0.0588508,1.00322,1.48391,1800,Col,48.694004059
324878,W-2_RB2in_S08,-2,8,2,2.12807,80488,0.0537518,1.00366,2.13587,1800,Col,80.589012146
324878,W-2_RB2out_S08,-2,8,2,1.96671,67409,0.0500365,1.00307,1.97275,1800,Col,83.41772460933333
