chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,94.98747253417969
W-2_RB1out_S01,0,2,88.44085693359375
W-2_RB2in_S01,0,2,92.33193588256836
W-2_RB2out_S01,0,3,93.42252095540364
W-2_RB3-_S01,0,2,91.66666412353516
W-2_RB3+_S01,0,2,85.0
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,100.0
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,97.5
W-2_RB1out_S02,0,2,100.0
W-2_RB2in_S02,0,2,93.02884674072266
W-2_RB2out_S02,0,3,97.22222391764323
W-2_RB3-_S02,0,2,97.5
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,1,2,50.0
W-2_RB4+_S02,0,2,94.4444465637207
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,95.04869842529297
W-2_RB1out_S03,0,2,95.0103530883789
W-2_RB2in_S03,0,2,94.23076629638672
W-2_RB2out_S03,0,3,90.61642456054688
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,81.2415657043457
W-2_RB4-_S03,0,2,70.00000190734863
W-2_RB4+_S03,0,2,78.75
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.23025894165039
W-2_RB1out_S04,0,2,96.80915832519531
W-2_RB2in_S04,0,2,94.17869567871094
W-2_RB2out_S04,0,3,94.25082651774089
W-2_RB3-_S04,0,2,96.69117736816406
W-2_RB3+_S04,1,2,0.0
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,77.61261177062988
W-2_RB4--_S04,0,2,65.00000190734863
W-2_RB4++_S04,0,2,84.52380752563477
W-2_RB1in_S05,0,2,95.61403274536133
W-2_RB1out_S05,0,2,95.6043930053711
W-2_RB2in_S05,0,2,94.41354751586914
W-2_RB2out_S05,0,3,98.08113861083984
W-2_RB3-_S05,0,2,68.89534950256348
W-2_RB3+_S05,0,2,67.45689392089844
W-2_RB4-_S05,1,2,0.0
