run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
322068,W-2_RB1in_S01,-2,1,1,1.89736,43810,0.00866176,1.00404,1.90503,725,Col,50.361930847,96.35802841186523
322068,W-2_RB1out_S01,-2,1,1,1.84447,38708,0.0108167,1.00315,1.85029,725,Col,55.6654205325,97.1981315612793
322068,W-2_RB2in_S01,-2,1,2,2.0088,47002,0.00803487,1.00399,2.01682,725,Col,77.4701957705,98.10993576049805
322068,W-2_RB2out_S01,-2,1,2,1.84839,39892,0.0124178,1.00307,1.85406,725,Col,81.42592620866667,98.46703592936198
322068,W-2_RB3+_S01,-2,1,3,1.84208,18349,0.00552153,1.001,1.84394,725,Col,90.8885650635,98.23260879516602
322068,W-2_RB3-_S01,-2,1,3,1.89091,19448,0.00359747,1.00068,1.8922,725,Col,91.142906189,98.00883865356444
322068,W-2_RB4+_S01,-2,1,4,1.87778,18252,0.00514403,1.00155,1.88068,725,Col,48.8888874055,95.0
322068,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,725,Col,0.0,0.0
322068,W-2_RB1in_S02,-2,2,1,1.97696,50203,0.0192171,1.00507,1.98698,725,Col,52.7330989835,96.09742736816406
322068,W-2_RB1out_S02,-2,2,1,2.15543,49950,0.00996807,1.00399,2.16402,725,Col,57.8892936705,97.1838493347168
322068,W-2_RB2in_S02,-2,2,2,1.80341,44692,0.00714228,1.00393,1.81049,725,Col,78.5457954405,97.30884552001952
322068,W-2_RB2out_S02,-2,2,2,2.31242,51967,0.0126819,1.00299,2.31933,725,Col,81.92097218833334,97.82983144124348
322068,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,725,Col,0.0,0.0
322068,W-2_RB3-_S02,-2,2,3,1.67004,17649,0.00548827,1.00142,1.67242,725,Col,90.605316162,97.23580169677734
322068,W-2_RB4+_S02,-2,2,4,1.81538,18880,0.00548077,1.00087,1.81696,725,Col,52.7272720335,95.78136825561523
322068,W-2_RB4-_S02,-2,2,4,1.72716,15446,0.00939282,1.00078,1.72851,725,Col,57.1428575515,98.4126968383789
322068,W-2_RB1in_S03,-2,3,1,2.02383,48408,0.00840336,1.00399,2.0319,725,Col,51.535591125500005,97.03390502929688
322068,W-2_RB1out_S03,-2,3,1,2.08495,44937,0.0120169,1.00354,2.09233,725,Col,55.74209404,97.14999771118164
322068,W-2_RB2in_S03,-2,3,2,2.12836,48684,0.00878727,1.00338,2.13554,725,Col,75.08628845199999,94.2805290222168
322068,W-2_RB2out_S03,-2,3,2,1.9922,43167,0.0092302,1.00296,1.9981,725,Col,81.11759948733334,97.88807169596356
322068,W-2_RB3+_S03,-2,3,3,1.61516,13892,0.00348797,1.00116,1.61704,725,Col,80.688884735,87.68655395507812
322068,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,725,Col,0.0,0.0
322068,W-2_RB4+_S03,-2,3,4,1.71111,16105,0.00934977,1.00202,1.71457,725,Col,59.3521118165,96.06314468383788
322068,W-2_RB4-_S03,-2,3,4,1.81918,17395,0.00815729,1.00073,1.82051,725,Col,56.6308250425,90.58722686767578
322068,W-2_RB1in_S04,-2,4,1,2.00719,46635,0.0120513,1.00367,2.01456,725,Col,50.913417816000006,97.10311508178712
322068,W-2_RB1out_S04,-2,4,1,2.30422,48808,0.0109527,1.00322,2.31164,725,Col,55.7772331235,97.18838119506836
322068,W-2_RB2in_S04,-2,4,2,2.0151,45509,0.0215197,1.00427,2.0237,725,Col,77.000831604,96.6081085205078
322068,W-2_RB2out_S04,-2,4,2,1.92022,37596,0.00934675,1.00323,1.92642,725,Col,76.42578887933333,93.9577916463216
322068,W-2_RB3+_S04,-2,4,3,2.34603,23845,0.00521448,1.00148,2.34949,725,Col,92.23941803,99.24870300292967
