run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
321758,W-2_RB1in_S01,-2,1,1,1.86159,7949,0.00632319,1.004,1.86903,184,Col,55.229845047,0,2,96.95856094360352
321758,W-2_RB1out_S01,-2,1,1,1.80025,7084,0.0043202,1.00229,1.80438,184,Col,61.0208892825,0,2,97.63228225708008
321758,W-2_RB2in_S01,-2,1,2,1.99768,8610,0.00974478,1.00233,2.00233,184,Col,82.8806533815,0,2,98.5384292602539
321758,W-2_RB2out_S01,-2,1,2,1.82763,7316,0.0129903,1.0015,1.83037,184,Col,85.56624094666665,0,3,98.12313334147136
321758,W-2_RB3+_S01,-2,1,3,1.84834,3510,0.00526593,1.00105,1.85029,184,Col,92.1056671145,0,2,98.50101852416992
321758,W-2_RB3-_S01,-2,1,3,1.90299,3629,0.00734137,1.00105,1.90499,184,Col,92.669265747,0,2,98.03420639038086
321758,W-2_RB4+_S01,-2,1,4,1.82137,3273,0.00166945,1.00056,1.82238,184,Col,50.0,0,2,77.77778244018555
321758,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,184,Col,0.0,1,2,0.0
321758,W-2_RB1in_S02,-2,2,1,1.98,9207,0.00537634,1.00584,1.99156,184,Col,56.2350559235,0,2,95.31606674194336
321758,W-2_RB1out_S02,-2,2,1,2.1076,9128,0.00323251,1.00417,2.11639,184,Col,61.48641395600001,0,2,97.07822799682616
321758,W-2_RB2in_S02,-2,2,2,1.78319,8274,0.00237069,1.00259,1.78781,184,Col,81.78826904300001,0,2,97.9486083984375
321758,W-2_RB2out_S02,-2,2,2,2.32408,9875,0.00800188,1.00212,2.32901,184,Col,85.53364308666669,0,3,98.11852773030598
321758,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,184,Col,0.0,1,2,0.0
321758,W-2_RB3-_S02,-2,2,3,1.65101,3269,0.00606061,1.00051,1.65184,184,Col,92.3260498045,0,2,96.83469772338869
321758,W-2_RB4+_S02,-2,2,4,1.79039,3502,0.00664622,1.00102,1.79222,184,Col,66.666666031,0,2,95.00473403930664
321758,W-2_RB4-_S02,-2,2,4,1.69597,2990,0.0124787,1.00114,1.6979,184,Col,20.0,0,2,71.15384674072266
321758,W-2_RB1in_S03,-2,3,1,2.0231,8845,0.00869167,1.00483,2.03287,184,Col,55.9149208065,0,2,96.7607192993164
321758,W-2_RB1out_S03,-2,3,1,2.06424,8290,0.0117032,1.00325,2.07095,184,Col,59.962797165,0,2,98.36024475097656
321758,W-2_RB2in_S03,-2,3,2,2.12324,9045,0.00680751,1.00377,2.13124,184,Col,79.27621078499999,0,2,94.0985870361328
321758,W-2_RB2out_S03,-2,3,2,1.97516,8031,0.00516478,1.00321,1.9815,184,Col,85.363550822,0,3,97.9662628173828
321758,W-2_RB3+_S03,-2,3,3,1.62554,2635,0.00616903,1.00124,1.62755,184,Col,81.4844474795,0,2,87.11893844604492
321758,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,184,Col,0.0,1,2,0.0
321758,W-2_RB4+_S03,-2,3,4,1.75342,3079,0.00911162,1.00171,1.75642,184,Col,50.0,0,2,96.93513107299805
321758,W-2_RB4-_S03,-2,3,4,1.79633,3325,0.0145867,1.0,1.79633,184,Col,35.0,0,2,89.18003845214844
321758,W-2_RB1in_S04,-2,4,1,2.04154,8846,0.00646204,1.00464,2.05101,184,Col,55.745613098,0,2,97.58486938476562
321758,W-2_RB1out_S04,-2,4,1,2.27872,8985,0.00786203,1.00331,2.28626,184,Col,61.411043167,0,2,97.88301849365234
321758,W-2_RB2in_S04,-2,4,2,2.02136,8423,0.0225582,1.00337,2.02817,184,Col,81.27197647099999,0,2,96.71346664428712
321758,W-2_RB2out_S04,-2,4,2,1.94305,7028,0.0132707,1.00333,1.94951,184,Col,79.75890350366666,0,3,94.3938471476237
321758,W-2_RB3+_S04,-2,4,3,2.28318,4249,0.00376142,1.0,2.28318,184,Col,93.0593299865,0,2,99.30542373657228
