chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,82.5
W-2_RB1out_S01,0,2,75.0
W-2_RB2in_S01,0,2,76.28205108642578
W-2_RB2out_S01,0,3,90.74074045817058
W-2_RB3-_S01,0,2,100.0
W-2_RB3+_S01,0,2,83.33333587646484
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,1,2,0.0
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,62.78195571899414
W-2_RB1out_S02,0,2,77.94612884521484
W-2_RB2in_S02,0,2,64.58333587646484
W-2_RB2out_S02,0,3,91.53439331054688
W-2_RB3-_S02,0,2,100.0
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,1,2,50.0
W-2_RB4+_S02,0,2,66.66666793823242
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,78.43410110473633
W-2_RB1out_S03,0,2,87.72710037231445
W-2_RB2in_S03,0,2,91.07758712768555
W-2_RB2out_S03,0,3,88.03005981445312
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,76.19047927856445
W-2_RB4-_S03,0,2,76.19047927856445
W-2_RB4+_S03,0,2,69.4444465637207
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,87.61373138427734
W-2_RB1out_S04,0,2,92.24736022949219
W-2_RB2in_S04,0,2,83.14151763916016
W-2_RB2out_S04,0,3,84.79950205485027
W-2_RB3-_S04,0,2,77.63157653808594
W-2_RB3+_S04,0,2,88.31169128417969
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,65.74519348144531
W-2_RB4--_S04,0,2,68.75
W-2_RB4++_S04,0,2,75.00000190734863
W-2_RB1in_S05,0,2,84.5986442565918
W-2_RB1out_S05,0,2,77.52454376220703
W-2_RB2in_S05,0,2,84.71467590332031
W-2_RB2out_S05,0,3,89.7727279663086
