chamber,fid_eff_ch_level
W-2_RB1in_S01,70.90909385681152
W-2_RB1out_S01,84.09090805053711
W-2_RB2in_S01,93.37944793701172
W-2_RB2out_S01,93.01994323730469
W-2_RB3-_S01,100.0
W-2_RB3+_S01,100.0
W-2_RB4-_S01,0.0
W-2_RB4+_S01,50.0
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,91.02484512329102
W-2_RB1out_S02,96.06481170654297
W-2_RB2in_S02,95.83333587646484
W-2_RB2out_S02,96.07843271891277
W-2_RB3-_S02,45.65217590332031
W-2_RB3+_S02,0.0
W-2_RB4-_S02,100.0
W-2_RB4+_S02,75.0
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,94.90510177612305
W-2_RB1out_S03,96.99641799926758
W-2_RB2in_S03,95.05882263183594
W-2_RB2out_S03,92.99517313639323
W-2_RB3-_S03,0.0
W-2_RB3+_S03,82.15409088134766
W-2_RB4-_S03,79.99999618530273
W-2_RB4+_S03,80.57598495483398
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,97.50387573242188
W-2_RB1out_S04,95.6179428100586
W-2_RB2in_S04,96.75324630737305
W-2_RB2out_S04,93.37327575683594
W-2_RB3-_S04,96.70658874511719
W-2_RB3+_S04,95.82535934448242
W-2_RB4-_S04,0.0
W-2_RB4+_S04,81.68168258666992
W-2_RB4--_S04,67.98780632019043
W-2_RB4++_S04,75.21008682250977
W-2_RB1in_S05,94.98090362548828
W-2_RB1out_S05,95.80987930297852
W-2_RB2in_S05,96.60087203979492
W-2_RB2out_S05,98.57142893473308
W-2_RB3-_S05,87.38095092773438
W-2_RB3+_S05,95.83333587646484
W-2_RB4-_S05,0.0
W-2_RB4+_S05,0.0
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,96.0
W-2_RB1out_S06,97.7272720336914
W-2_RB2in_S06,100.0
W-2_RB2out_S06,96.66666666666667
W-2_RB3-_S06,95.5882339477539
W-2_RB3+_S06,98.07692337036133
W-2_RB4-_S06,79.22077941894531
W-2_RB4+_S06,83.33333587646484
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,95.83333587646484
W-2_RB1out_S07,91.66666412353516
W-2_RB2in_S07,50.0
W-2_RB2out_S07,66.66666666666667
W-2_RB3-_S07,50.0
W-2_RB3+_S07,100.0
W-2_RB4-_S07,0.0
W-2_RB4+_S07,0.0
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,95.22004318237305
W-2_RB1out_S08,84.01960754394531
W-2_RB2in_S08,93.57613754272461
W-2_RB2out_S08,96.14251200358073
W-2_RB3-_S08,97.40740585327148
W-2_RB3+_S08,94.50153732299805
W-2_RB4-_S08,81.26113891601562
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
W-2_RB1in_S09,92.44231033325195
W-2_RB1out_S09,96.54341125488281
W-2_RB2in_S09,96.07134246826172
W-2_RB2out_S09,96.17917887369792
W-2_RB3-_S09,95.12771224975586
W-2_RB3+_S09,92.34040832519531
W-2_RB4_S09,86.07682037353516
W-2_RB4+_S09,0.0
W-2_RB4--_S09,0.0
W-2_RB4++_S09,0.0
W-2_RB1in_S10,96.2488784790039
W-2_RB1out_S10,92.93682098388672
W-2_RB2in_S10,95.83578872680664
W-2_RB2out_S10,95.86598459879558
W-2_RB3-_S10,87.4897232055664
W-2_RB3+_S10,95.81130981445312
W-2_RB4-_S10,85.58113861083984
W-2_RB4+_S10,88.79341506958008
W-2_RB4--_S10,0.0
W-2_RB4++_S10,0.0
W-2_RB1in_S11,86.96415328979492
W-2_RB1out_S11,94.8630599975586
W-2_RB2in_S11,94.7352066040039
W-2_RB2out_S11,95.7394027709961
W-2_RB3-_S11,95.84528732299805
W-2_RB3+_S11,98.17708587646484
W-2_RB4_S11,87.15757369995117
W-2_RB4+_S11,0.0
W-2_RB4--_S11,0.0
W-2_RB4++_S11,0.0
W-2_RB1in_S12,92.55156707763672
W-2_RB1out_S12,95.85403823852539
W-2_RB2in_S12,95.60810852050781
W-2_RB2out_S12,98.69281005859375
W-2_RB3-_S12,97.71241760253906
W-2_RB3+_S12,0.0
W-2_RB4-_S12,88.33333206176758
