chamber,fid_eff_ch_level
W-2_RB1in_S01,95.9734115600586
W-2_RB1out_S01,97.45018005371094
W-2_RB2in_S01,97.7798843383789
W-2_RB2out_S01,97.83074188232422
W-2_RB3-_S01,97.85568618774414
W-2_RB3+_S01,97.82706451416016
W-2_RB4-_S01,0.0
W-2_RB4+_S01,50.0
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,95.54069519042969
W-2_RB1out_S02,97.27492904663086
W-2_RB2in_S02,97.10258865356445
W-2_RB2out_S02,97.98702494303386
W-2_RB3-_S02,96.5855598449707
W-2_RB3+_S02,0.0
W-2_RB4-_S02,90.0
W-2_RB4+_S02,97.10827255249023
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,96.98624801635742
W-2_RB1out_S03,97.05380249023438
W-2_RB2in_S03,95.40226364135742
W-2_RB2out_S03,97.33726247151692
W-2_RB3-_S03,0.0
W-2_RB3+_S03,86.73676681518555
W-2_RB4-_S03,89.60211563110352
W-2_RB4+_S03,95.15251541137695
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,97.24419403076172
W-2_RB1out_S04,97.83921813964844
W-2_RB2in_S04,97.44944381713867
W-2_RB2out_S04,93.40194956461589
W-2_RB3-_S04,96.09660339355469
W-2_RB3+_S04,98.93710327148438
W-2_RB4-_S04,0.0
W-2_RB4+_S04,97.32425308227539
W-2_RB4--_S04,93.60795211791992
W-2_RB4++_S04,90.39215850830078
W-2_RB1in_S05,96.58611679077148
W-2_RB1out_S05,97.40658950805664
W-2_RB2in_S05,94.6537857055664
W-2_RB2out_S05,97.97452290852864
W-2_RB3-_S05,96.94656753540039
W-2_RB3+_S05,97.16681289672852
W-2_RB4-_S05,0.0
W-2_RB4+_S05,94.09732818603516
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,96.92982482910156
W-2_RB1out_S06,97.93938446044922
W-2_RB2in_S06,98.3698501586914
W-2_RB2out_S06,98.19490051269531
W-2_RB3-_S06,97.95590209960938
W-2_RB3+_S06,98.26310729980469
W-2_RB4-_S06,94.38905715942383
W-2_RB4+_S06,75.0
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,96.04182052612305
W-2_RB1out_S07,98.28943634033203
W-2_RB2in_S07,90.8811264038086
W-2_RB2out_S07,97.73080698649089
W-2_RB3-_S07,97.12092971801758
W-2_RB3+_S07,96.68807220458984
W-2_RB4-_S07,0.0
W-2_RB4+_S07,92.85714340209961
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,95.1136360168457
W-2_RB1out_S08,81.67879486083984
W-2_RB2in_S08,97.19465637207031
W-2_RB2out_S08,98.35971069335938
W-2_RB3-_S08,97.6414909362793
W-2_RB3+_S08,97.86912155151367
W-2_RB4-_S08,88.18181991577148
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
