chamber,fid_eff_ch_level
W-2_RB1in_S01,96.65050506591797
W-2_RB1out_S01,97.6535758972168
W-2_RB2in_S01,98.14105987548828
W-2_RB2out_S01,98.64954884847005
W-2_RB3-_S01,98.16710662841797
W-2_RB3+_S01,97.93757247924805
W-2_RB4-_S01,0.0
W-2_RB4+_S01,93.75
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,96.00747680664062
W-2_RB1out_S02,96.96102523803711
W-2_RB2in_S02,97.87022399902344
W-2_RB2out_S02,98.28394317626953
W-2_RB3-_S02,96.72946548461914
W-2_RB3+_S02,0.0
W-2_RB4-_S02,94.0476188659668
W-2_RB4+_S02,95.94648742675781
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,96.85625839233398
W-2_RB1out_S03,97.69665145874023
W-2_RB2in_S03,93.76020431518555
W-2_RB2out_S03,97.2167460123698
W-2_RB3-_S03,0.0
W-2_RB3+_S03,88.82655715942383
W-2_RB4-_S03,91.54388809204102
W-2_RB4+_S03,97.70108413696289
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,96.60634994506836
W-2_RB1out_S04,96.74508285522461
W-2_RB2in_S04,96.82781982421875
W-2_RB2out_S04,93.61825307210286
W-2_RB3-_S04,96.73674774169922
W-2_RB3+_S04,99.31044387817383
W-2_RB4-_S04,0.0
W-2_RB4+_S04,97.12398147583008
W-2_RB4--_S04,94.90059661865234
W-2_RB4++_S04,90.98984909057617
W-2_RB1in_S05,96.54353332519531
W-2_RB1out_S05,96.8974380493164
W-2_RB2in_S05,94.79010391235352
W-2_RB2out_S05,97.99609629313152
W-2_RB3-_S05,98.27244186401367
W-2_RB3+_S05,98.15105438232422
W-2_RB4-_S05,8.389417886734009
W-2_RB4+_S05,0.0
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,96.78704833984375
W-2_RB1out_S06,97.18808364868164
W-2_RB2in_S06,98.42242431640625
W-2_RB2out_S06,98.20434061686198
W-2_RB3-_S06,96.82529830932617
W-2_RB3+_S06,98.46557998657227
W-2_RB4-_S06,94.86714935302734
W-2_RB4+_S06,93.75
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,97.03285598754883
W-2_RB1out_S07,97.61363983154297
W-2_RB2in_S07,90.90458679199219
W-2_RB2out_S07,97.8174540201823
W-2_RB3-_S07,98.46056365966797
W-2_RB3+_S07,96.31150436401367
W-2_RB4-_S07,0.0
W-2_RB4+_S07,100.0
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,95.88138580322266
W-2_RB1out_S08,82.4673080444336
W-2_RB2in_S08,96.98637390136719
W-2_RB2out_S08,98.38130187988281
W-2_RB3-_S08,98.2657470703125
W-2_RB3+_S08,98.64512634277344
W-2_RB4-_S08,90.59652328491211
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
W-2_RB1in_S09,96.10047912597656
W-2_RB1out_S09,97.11872100830078
W-2_RB2in_S09,97.62207794189453
W-2_RB2out_S09,96.96696217854817
W-2_RB3-_S09,98.54701232910156
W-2_RB3+_S09,94.55098342895508
W-2_RB4_S09,96.49166107177734
W-2_RB4+_S09,0.0
W-2_RB4--_S09,0.0
W-2_RB4++_S09,0.0
W-2_RB1in_S10,97.54845809936523
W-2_RB1out_S10,95.52730560302734
W-2_RB2in_S10,99.2105941772461
W-2_RB2out_S10,98.65261332194011
W-2_RB3-_S10,92.83282089233398
W-2_RB3+_S10,97.88230514526367
W-2_RB4-_S10,97.53088760375977
W-2_RB4+_S10,97.37365341186523
W-2_RB4--_S10,0.0
W-2_RB4++_S10,0.0
W-2_RB1in_S11,88.08982849121094
W-2_RB1out_S11,96.14702606201172
W-2_RB2in_S11,97.74846649169922
W-2_RB2out_S11,98.59261576334636
W-2_RB3-_S11,97.63585662841797
W-2_RB3+_S11,97.59096908569336
W-2_RB4_S11,97.31060028076172
W-2_RB4+_S11,0.0
W-2_RB4--_S11,0.0
W-2_RB4++_S11,0.0
W-2_RB1in_S12,97.56180953979492
W-2_RB1out_S12,97.05359268188477
W-2_RB2in_S12,96.50083923339844
W-2_RB2out_S12,98.11805470784505
W-2_RB3-_S12,99.52576065063477
W-2_RB3+_S12,0.0
W-2_RB4-_S12,98.02267837524414
W-2_RB4+_S12,97.83509063720703
W-2_RB4--_S12,0.0
W-2_RB4++_S12,0.0
W-1_RB1in_S01,97.4921875
W-1_RB1out_S01,98.01984405517578
W-1_RB2in_S01,97.0091044108073
W-1_RB2out_S01,96.42743682861328
W-1_RB3-_S01,0.0
W-1_RB3+_S01,0.0
W-1_RB4-_S01,0.0
W-1_RB4+_S01,98.21843338012695
W-1_RB4--_S01,0.0
W-1_RB4++_S01,0.0
W-1_RB1in_S02,95.29635620117188
W-1_RB1out_S02,94.81179809570312
W-1_RB2in_S02,98.08663686116536
W-1_RB2out_S02,94.57075881958008
W-1_RB3-_S02,97.4554557800293
W-1_RB3+_S02,97.84331512451172
W-1_RB4-_S02,0.0
W-1_RB4+_S02,0.0
W-1_RB4--_S02,0.0
W-1_RB4++_S02,0.0
W-1_RB1in_S03,96.13610076904297
W-1_RB1out_S03,97.5363883972168
W-1_RB2in_S03,97.7987798055013
W-1_RB2out_S03,94.09924697875977
W-1_RB3-_S03,97.85177230834961
W-1_RB3+_S03,97.57514953613281
W-1_RB4-_S03,96.85300827026367
W-1_RB4+_S03,97.33869171142578
W-1_RB4--_S03,0.0
W-1_RB4++_S03,0.0
W-1_RB1in_S04,97.4458122253418
W-1_RB1out_S04,47.35186004638672
W-1_RB2in_S04,91.04331461588542
W-1_RB2out_S04,0.0
W-1_RB3-_S04,98.0654067993164
W-1_RB3+_S04,97.17949295043945
W-1_RB4-_S04,97.42658615112305
W-1_RB4+_S04,0.0
W-1_RB4--_S04,96.99563980102539
W-1_RB4++_S04,0.0
W-1_RB1in_S05,95.48531723022461
W-1_RB1out_S05,97.75018692016602
W-1_RB2in_S05,97.5948257446289
W-1_RB2out_S05,97.63105773925781
W-1_RB3-_S05,97.17928314208984
W-1_RB3+_S05,97.61469268798828
W-1_RB4-_S05,0.0
W-1_RB4+_S05,0.0
W-1_RB4--_S05,0.0
W-1_RB4++_S05,0.0
W-1_RB1in_S06,95.77774810791016
W-1_RB1out_S06,95.16699600219727
W-1_RB2in_S06,92.72729746500652
W-1_RB2out_S06,95.55703735351562
W-1_RB3-_S06,93.8792495727539
W-1_RB3+_S06,89.97246170043945
W-1_RB4-_S06,66.73469734191895
W-1_RB4+_S06,95.39868545532227
W-1_RB4--_S06,0.0
W-1_RB4++_S06,0.0
W-1_RB1in_S07,97.71391677856445
W-1_RB1out_S07,97.6740493774414
W-1_RB2in_S07,83.43719991048177
W-1_RB2out_S07,0.0
W-1_RB3-_S07,97.66583633422852
W-1_RB3+_S07,97.25518798828125
W-1_RB4-_S07,0.0
W-1_RB4+_S07,0.0
W-1_RB4--_S07,0.0
W-1_RB4++_S07,0.0
W-1_RB1in_S08,93.94379806518555
W-1_RB1out_S08,95.77820587158203
W-1_RB2in_S08,97.55398559570312
W-1_RB2out_S08,95.24641418457031
W-1_RB3-_S08,97.40928649902344
W-1_RB3+_S08,94.12350845336914
