run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
322617,W-2_RB1in_S01,-2,1,1,1.89292,24466,0.00642166,1.0042,1.90086,614,Col,55.578042984,95.9564208984375
322617,W-2_RB1out_S01,-2,1,1,1.84113,21950,0.00603926,1.0032,1.84702,614,Col,60.9075431825,97.80654907226562
322617,W-2_RB2in_S01,-2,1,2,2.01792,26695,0.00582055,1.00417,2.02634,614,Col,82.731868744,98.72734451293944
322617,W-2_RB2out_S01,-2,1,2,1.85448,22786,0.0107431,1.00335,1.86069,614,Col,85.64051564566667,98.54953511555988
322617,W-2_RB3+_S01,-2,1,3,1.8236,10524,0.00242592,1.00104,1.8255,614,Col,93.065807343,97.91813278198242
322617,W-2_RB3-_S01,-2,1,3,1.89714,10698,0.00248271,1.00089,1.89883,614,Col,92.4525756835,97.96514892578124
322617,W-2_RB4+_S01,-2,1,4,1.90326,10388,0.00384756,1.00165,1.9064,614,Col,66.4772720335,96.42856979370116
322617,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,614,Col,0.0,0.0
322617,W-2_RB1in_S02,-2,2,1,1.98143,27851,0.00341491,1.00414,1.98964,614,Col,56.780117035,95.22183227539062
322617,W-2_RB1out_S02,-2,2,1,2.15072,27555,0.00546363,1.00376,2.15881,614,Col,63.025741577,97.23110580444336
322617,W-2_RB2in_S02,-2,2,2,1.79888,24454,0.00205973,1.00414,1.80632,614,Col,83.02845382699999,98.21414947509766
322617,W-2_RB2out_S02,-2,2,2,2.29986,28647,0.00594091,1.0029,2.30652,614,Col,85.70482635533334,98.07242075602214
322617,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,614,Col,0.0,0.0
322617,W-2_RB3-_S02,-2,2,3,1.65545,9542,0.00451076,1.00139,1.65775,614,Col,91.630081177,96.96435928344728
322617,W-2_RB4+_S02,-2,2,4,1.8214,10555,0.00621225,1.00173,1.82455,614,Col,47.619047165,96.83104705810548
322617,W-2_RB4-_S02,-2,2,4,1.77805,9365,0.0058857,1.00095,1.77974,614,Col,56.666666031,93.03921508789062
