chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.6922492980957
W-2_RB1out_S01,0,2,97.8091926574707
W-2_RB2in_S01,0,2,98.26389694213867
W-2_RB2out_S01,0,3,98.51598358154297
W-2_RB3-_S01,0,2,98.0790901184082
W-2_RB3+_S01,0,2,98.35483932495117
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,88.080810546875
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,96.01401138305664
W-2_RB1out_S02,0,2,97.48982620239258
W-2_RB2in_S02,0,2,98.147216796875
W-2_RB2out_S02,0,3,98.38737233479817
W-2_RB3-_S02,0,2,96.89823150634766
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,97.23617935180664
W-2_RB4+_S02,0,2,97.49661254882812
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.41900253295898
W-2_RB1out_S03,0,2,97.73290634155273
W-2_RB2in_S03,0,2,94.35619354248047
W-2_RB2out_S03,0,3,97.79055531819661
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,88.3416633605957
W-2_RB4-_S03,0,2,91.08763122558594
W-2_RB4+_S03,0,2,97.08462905883789
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.4009895324707
W-2_RB1out_S04,0,2,97.88264465332031
W-2_RB2in_S04,0,2,96.93298721313477
W-2_RB2out_S04,0,3,94.11214447021484
W-2_RB3-_S04,0,2,96.97703552246094
W-2_RB3+_S04,1,2,0.0
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,97.77303314208984
W-2_RB4--_S04,0,2,96.93904876708984
W-2_RB4++_S04,0,2,89.7172966003418
W-2_RB1in_S05,0,2,97.22113418579102
W-2_RB1out_S05,0,2,97.29347229003906
W-2_RB2in_S05,0,2,95.04048538208008
W-2_RB2out_S05,0,3,98.08552805582683
W-2_RB3-_S05,0,2,98.05598449707031
W-2_RB3+_S05,0,2,97.53446960449219
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,1,2,0.0
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.47172164916992
W-2_RB1out_S06,0,2,97.44412994384766
W-2_RB2in_S06,0,2,98.7713851928711
W-2_RB2out_S06,0,3,98.40391286214192
W-2_RB3-_S06,0,2,97.30181503295898
W-2_RB3+_S06,0,2,97.96466827392578
W-2_RB4-_S06,0,2,97.13371658325195
W-2_RB4+_S06,0,2,98.0851058959961
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,97.17145538330078
W-2_RB1out_S07,0,2,98.17826080322266
W-2_RB2in_S07,0,2,90.48148345947266
W-2_RB2out_S07,0,3,98.32435862223308
W-2_RB3-_S07,0,2,97.91791915893555
W-2_RB3+_S07,0,2,96.939697265625
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,96.48859405517578
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,95.73962783813477
W-2_RB1out_S08,0,2,82.01406860351562
W-2_RB2in_S08,0,2,97.68828964233398
W-2_RB2out_S08,0,3,98.28700256347656
W-2_RB3-_S08,0,2,98.66796875
W-2_RB3+_S08,0,2,98.57450485229492
W-2_RB4-_S08,0,2,91.34400177001953
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
