chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.38274765014648
W-2_RB1out_S01,0,2,97.54489517211914
W-2_RB2in_S01,0,2,97.58306121826172
W-2_RB2out_S01,0,3,97.68846893310547
W-2_RB3-_S01,0,2,97.31594467163086
W-2_RB3+_S01,0,2,98.73947525024414
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,100.0
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,95.14175033569336
W-2_RB1out_S02,0,2,97.5758285522461
W-2_RB2in_S02,0,2,98.26778030395508
W-2_RB2out_S02,0,3,98.46767679850261
W-2_RB3-_S02,0,2,96.31811904907227
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,100.0
W-2_RB4+_S02,0,2,98.10606002807617
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,96.41709899902344
W-2_RB1out_S03,0,2,97.84233856201172
W-2_RB2in_S03,0,2,94.53064727783203
W-2_RB2out_S03,0,3,98.3905258178711
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,89.52910995483398
W-2_RB4-_S03,0,2,91.22073745727539
W-2_RB4+_S03,0,2,97.86522674560547
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.42279052734375
W-2_RB1out_S04,0,2,97.5892105102539
W-2_RB2in_S04,0,2,97.21402740478516
W-2_RB2out_S04,0,3,95.56759643554688
W-2_RB3-_S04,0,2,97.86091995239258
W-2_RB3+_S04,0,2,98.99238586425781
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,99.24103927612305
W-2_RB4--_S04,0,2,95.27227783203125
W-2_RB4++_S04,0,2,88.4051742553711
W-2_RB1in_S05,0,2,96.18717956542969
W-2_RB1out_S05,0,2,96.52431106567383
W-2_RB2in_S05,0,2,94.70491027832031
W-2_RB2out_S05,0,3,97.6693623860677
W-2_RB3-_S05,0,2,98.2685775756836
W-2_RB3+_S05,0,2,97.34588623046875
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,93.4708366394043
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,96.61621475219727
W-2_RB1out_S06,0,2,97.13576126098633
W-2_RB2in_S06,0,2,98.39348220825195
W-2_RB2out_S06,0,3,98.25532531738281
W-2_RB3-_S06,0,2,97.64634704589844
W-2_RB3+_S06,0,2,98.39712524414062
W-2_RB4-_S06,0,2,95.94017028808594
W-2_RB4+_S06,0,2,97.36842346191406
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,96.11205291748047
W-2_RB1out_S07,0,2,97.95556640625
W-2_RB2in_S07,0,2,90.50724029541016
W-2_RB2out_S07,0,3,98.56900533040364
W-2_RB3-_S07,0,2,97.57752990722656
W-2_RB3+_S07,0,2,97.15330123901367
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,92.85714340209961
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,93.58779525756836
W-2_RB1out_S08,0,2,82.72843170166016
W-2_RB2in_S08,0,2,97.43191528320312
W-2_RB2out_S08,0,3,98.2205581665039
W-2_RB3-_S08,0,2,98.54617309570312
W-2_RB3+_S08,0,2,98.57495880126953
W-2_RB4-_S08,0,2,88.84444808959961
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,95.96183013916016
W-2_RB1out_S09,0,2,97.06095886230469
W-2_RB2in_S09,0,2,97.62308883666992
W-2_RB2out_S09,0,3,96.90783437093098
W-2_RB3-_S09,0,2,98.09761047363281
W-2_RB3+_S09,0,2,95.90645599365234
W-2_RB4_S09,0,2,95.29738998413086
W-2_RB4+_S09,1,2,0.0
W-2_RB4--_S09,1,2,0.0
W-2_RB4++_S09,1,2,0.0
W-2_RB1in_S10,0,2,96.39110565185547
W-2_RB1out_S10,0,2,94.97571563720703
W-2_RB2in_S10,0,2,98.88412857055664
W-2_RB2out_S10,0,3,98.60033925374348
W-2_RB3-_S10,0,2,91.8021469116211
W-2_RB3+_S10,0,2,97.57194519042969
W-2_RB4-_S10,0,2,97.85615921020508
W-2_RB4+_S10,0,2,96.53308868408203
W-2_RB4--_S10,1,2,0.0
W-2_RB4++_S10,1,2,0.0
W-2_RB1in_S11,0,2,88.13281631469727
W-2_RB1out_S11,0,2,95.80010986328125
W-2_RB2in_S11,0,2,98.36724472045898
W-2_RB2out_S11,0,3,98.16467539469402
W-2_RB3-_S11,0,2,98.04935073852539
W-2_RB3+_S11,0,2,98.76387023925781
W-2_RB4_S11,0,2,98.12637329101562
W-2_RB4+_S11,1,2,0.0
W-2_RB4--_S11,1,2,0.0
W-2_RB4++_S11,1,2,0.0
W-2_RB1in_S12,0,2,96.71524047851562
W-2_RB1out_S12,0,2,96.8803825378418
W-2_RB2in_S12,0,2,97.00429153442383
W-2_RB2out_S12,0,3,98.1745096842448
W-2_RB3-_S12,0,2,99.44947814941406
W-2_RB3+_S12,1,2,0.0
W-2_RB4-_S12,0,2,99.04777908325195
W-2_RB4+_S12,0,2,99.59349822998047
W-2_RB4--_S12,1,2,0.0
W-2_RB4++_S12,1,2,0.0
W-1_RB1in_S01,0,2,96.81973648071289
W-1_RB1out_S01,0,2,97.9632568359375
W-1_RB2in_S01,0,3,97.72286224365234
W-1_RB2out_S01,0,2,96.19816970825195
W-1_RB3-_S01,1,2,0.0
W-1_RB3+_S01,1,2,0.0
W-1_RB4-_S01,1,2,0.0
W-1_RB4+_S01,0,2,98.24800872802734
W-1_RB4--_S01,1,2,0.0
W-1_RB4++_S01,1,2,0.0
W-1_RB1in_S02,0,2,94.9559326171875
W-1_RB1out_S02,0,2,96.17570877075195
W-1_RB2in_S02,0,3,97.68584950764973
W-1_RB2out_S02,0,2,94.46044921875
W-1_RB3-_S02,0,2,96.36069869995117
W-1_RB3+_S02,0,2,97.18344497680664
W-1_RB4-_S02,1,2,0.0
W-1_RB4+_S02,1,2,0.0
W-1_RB4--_S02,1,2,0.0
W-1_RB4++_S02,1,2,0.0
W-1_RB1in_S03,0,2,95.86070251464844
W-1_RB1out_S03,0,2,96.9532241821289
W-1_RB2in_S03,0,3,97.8823954264323
W-1_RB2out_S03,0,2,94.08975982666016
W-1_RB3-_S03,0,2,98.21361923217773
W-1_RB3+_S03,0,2,97.52596664428711
W-1_RB4-_S03,0,2,97.10896301269531
W-1_RB4+_S03,0,2,96.5040283203125
W-1_RB4--_S03,1,2,0.0
W-1_RB4++_S03,1,2,0.0
W-1_RB1in_S04,0,2,96.71918487548828
W-1_RB1out_S04,1,2,47.44483184814453
W-1_RB2in_S04,0,3,92.24852498372395
W-1_RB2out_S04,1,2,0.0
W-1_RB3-_S04,0,2,96.86360168457031
W-1_RB3+_S04,0,2,97.89783477783203
W-1_RB4-_S04,0,2,98.49620819091797
W-1_RB4+_S04,1,2,0.0
W-1_RB4--_S04,0,2,96.18206787109375
W-1_RB4++_S04,1,2,0.0
W-1_RB1in_S05,0,2,94.51097869873047
W-1_RB1out_S05,0,2,97.84608840942383
W-1_RB2in_S05,0,3,97.47385915120442
W-1_RB2out_S05,0,2,97.70698547363281
W-1_RB3-_S05,0,2,98.05653381347656
W-1_RB3+_S05,0,2,98.0368766784668
W-1_RB4-_S05,1,2,0.0
W-1_RB4+_S05,1,2,0.0
W-1_RB4--_S05,1,2,0.0
W-1_RB4++_S05,1,2,0.0
W-1_RB1in_S06,0,2,96.80075073242188
W-1_RB1out_S06,0,2,96.52791595458984
W-1_RB2in_S06,0,3,93.95206960042317
W-1_RB2out_S06,0,2,96.64152526855469
W-1_RB3-_S06,0,2,96.69422149658203
W-1_RB3+_S06,0,2,90.87086868286133
W-1_RB4-_S06,0,2,75.22506332397461
W-1_RB4+_S06,0,2,98.01755905151367
W-1_RB4--_S06,1,2,0.0
W-1_RB4++_S06,1,2,0.0
W-1_RB1in_S07,0,2,98.25438690185547
W-1_RB1out_S07,0,2,98.27456665039062
W-1_RB2in_S07,0,3,82.69356791178386
W-1_RB2out_S07,1,2,46.984317779541016
W-1_RB3-_S07,0,2,98.4437141418457
W-1_RB3+_S07,0,2,96.74728393554688
W-1_RB4-_S07,1,2,0.0
W-1_RB4+_S07,1,2,0.0
W-1_RB4--_S07,1,2,0.0
W-1_RB4++_S07,1,2,0.0
W-1_RB1in_S08,0,2,93.97197723388672
W-1_RB1out_S08,0,2,94.43172454833984
W-1_RB2in_S08,0,3,97.71144104003906
W-1_RB2out_S08,0,2,94.31293106079102
W-1_RB3-_S08,0,2,96.4686508178711
W-1_RB3+_S08,0,2,92.80682373046875
W-1_RB4-_S08,1,2,0.0
W-1_RB4+_S08,1,2,0.0
W-1_RB4--_S08,1,2,0.0
W-1_RB4++_S08,1,2,0.0
W-1_RB1in_S09,0,2,95.90737915039062
W-1_RB1out_S09,0,2,98.04410171508789
W-1_RB2in_S09,0,3,96.66998291015625
W-1_RB2out_S09,0,2,96.24392700195312
W-1_RB3-_S09,0,2,90.07767486572266
W-1_RB3+_S09,0,2,96.00399780273438
W-1_RB4_S09,0,2,95.34688949584961
W-1_RB4+_S09,1,2,0.0
W-1_RB4--_S09,1,2,0.0
W-1_RB4++_S09,1,2,0.0
W-1_RB1in_S10,0,2,96.36351776123047
W-1_RB1out_S10,0,2,96.62963104248047
W-1_RB2in_S10,0,3,97.92645009358723
W-1_RB2out_S10,0,2,96.88700866699219
W-1_RB3-_S10,1,2,47.9487190246582
W-1_RB3+_S10,1,2,47.92792892456055
W-1_RB4-_S10,0,2,93.91608810424805
W-1_RB4+_S10,0,2,99.01786041259766
W-1_RB4--_S10,1,2,0.0
W-1_RB4++_S10,1,2,0.0
W-1_RB1in_S11,0,2,96.77286911010742
W-1_RB1out_S11,0,2,97.29476928710938
W-1_RB2in_S11,0,3,92.20519765218098
W-1_RB2out_S11,0,2,97.49471282958984
W-1_RB3-_S11,1,2,0.0
W-1_RB3+_S11,0,2,78.78871154785156
W-1_RB4_S11,0,2,97.32305526733398
W-1_RB4+_S11,1,2,0.0
W-1_RB4--_S11,1,2,0.0
W-1_RB4++_S11,1,2,0.0
W-1_RB1in_S12,0,2,96.81932830810547
W-1_RB1out_S12,0,2,95.92953109741211
W-1_RB2in_S12,0,3,97.58955383300781
W-1_RB2out_S12,0,2,83.78064727783203
W-1_RB3-_S12,0,2,97.70777130126953
W-1_RB3+_S12,1,2,0.0
W-1_RB4-_S12,0,2,98.2580680847168
W-1_RB4+_S12,0,2,87.13565063476562
W-1_RB4--_S12,1,2,0.0
W-1_RB4++_S12,1,2,0.0
W+0_RB1in_S01,0,2,95.32134246826172
W+0_RB1out_S01,0,2,97.60607147216797
W+0_RB2in_S01,0,3,98.46524302164714
W+0_RB2out_S01,0,2,84.88865661621094
W+0_RB3-_S01,0,2,98.76053237915039
W+0_RB3+_S01,0,2,98.07920837402344
W+0_RB4-_S01,1,2,0.0
W+0_RB4+_S01,1,2,0.0
W+0_RB4--_S01,1,2,0.0
W+0_RB4++_S01,1,2,0.0
W+0_RB1in_S02,0,2,88.76637649536133
W+0_RB1out_S02,0,2,97.98437118530273
W+0_RB2in_S02,0,3,97.5533955891927
W+0_RB2out_S02,0,2,96.51771545410156
W+0_RB3-_S02,0,2,89.20845794677734
W+0_RB3+_S02,0,2,96.88176345825195
W+0_RB4-_S02,0,2,94.06474685668945
W+0_RB4+_S02,0,2,88.08130264282227
W+0_RB4--_S02,1,2,0.0
W+0_RB4++_S02,1,2,0.0
W+0_RB1in_S03,0,2,95.20692825317383
W+0_RB1out_S03,0,2,98.01376342773438
W+0_RB2in_S03,0,3,93.45067087809245
W+0_RB2out_S03,0,2,92.80542755126953
W+0_RB3-_S03,0,2,80.59210586547852
W+0_RB3+_S03,0,2,98.30767440795898
W+0_RB4-_S03,0,2,98.12710571289062
W+0_RB4+_S03,0,2,96.0176773071289
W+0_RB4--_S03,1,2,0.0
W+0_RB4++_S03,1,2,0.0
W+0_RB1in_S04,0,2,96.63541412353516
W+0_RB1out_S04,0,2,96.53852081298828
W+0_RB2in_S04,0,3,98.25666809082031
W+0_RB2out_S04,0,2,96.79029083251953
W+0_RB3-_S04,0,2,96.65501403808594
W+0_RB3+_S04,1,2,0.0
W+0_RB4-_S04,0,2,96.20788192749023
W+0_RB4+_S04,0,2,97.03422164916992
W+0_RB4--_S04,0,2,98.00387573242188
W+0_RB4++_S04,0,2,96.33699798583984
W+0_RB1in_S05,0,2,97.03592300415039
W+0_RB1out_S05,0,2,97.27183532714844
W+0_RB2in_S05,0,3,70.58627319335938
W+0_RB2out_S05,0,2,91.85448837280273
W+0_RB3-_S05,0,2,97.2192497253418
W+0_RB3+_S05,0,2,96.76318740844727
W+0_RB4-_S05,0,2,93.40570449829102
W+0_RB4+_S05,0,2,96.3787727355957
W+0_RB4--_S05,1,2,0.0
W+0_RB4++_S05,1,2,0.0
W+0_RB1in_S06,0,2,95.58026123046875
W+0_RB1out_S06,0,2,97.76291275024414
W+0_RB2in_S06,0,3,98.6826680501302
W+0_RB2out_S06,0,2,96.59697723388672
W+0_RB3-_S06,0,2,96.47294616699219
W+0_RB3+_S06,0,2,97.95268630981445
W+0_RB4-_S06,0,2,97.41378784179688
W+0_RB4+_S06,0,2,96.53796005249023
W+0_RB4--_S06,1,2,0.0
W+0_RB4++_S06,1,2,0.0
W+0_RB1in_S07,0,2,96.63177490234375
W+0_RB1out_S07,0,2,95.90286636352539
W+0_RB2in_S07,0,3,97.88024648030598
W+0_RB2out_S07,0,2,94.6859245300293
W+0_RB3-_S07,0,2,97.45480346679688
W+0_RB3+_S07,0,2,97.85714340209961
W+0_RB4-_S07,1,2,0.0
W+0_RB4+_S07,1,2,0.0
W+0_RB4--_S07,1,2,0.0
W+0_RB4++_S07,1,2,0.0
W+0_RB1in_S08,0,2,94.00967025756836
W+0_RB1out_S08,0,2,97.2748794555664
W+0_RB2in_S08,0,3,98.42383066813152
W+0_RB2out_S08,0,2,96.76795959472656
W+0_RB3-_S08,0,2,97.66161346435547
W+0_RB3+_S08,0,2,92.26642227172852
W+0_RB4-_S08,0,2,97.14162063598633
W+0_RB4+_S08,0,2,98.44739532470703
W+0_RB4--_S08,1,2,0.0
W+0_RB4++_S08,1,2,0.0
W+0_RB1in_S09,0,2,94.42326736450195
W+0_RB1out_S09,0,2,93.43325424194336
W+0_RB2in_S09,0,3,97.14251708984375
W+0_RB2out_S09,0,2,96.84804916381836
W+0_RB3-_S09,0,2,98.67871856689453
W+0_RB3+_S09,0,2,97.95092391967773
W+0_RB4_S09,0,2,93.00626373291016
W+0_RB4+_S09,1,2,0.0
W+0_RB4--_S09,1,2,0.0
W+0_RB4++_S09,1,2,0.0
W+0_RB1in_S10,0,2,96.15015029907227
W+0_RB1out_S10,0,2,96.89514541625977
W+0_RB2in_S10,0,3,95.98308817545573
W+0_RB2out_S10,0,2,93.8338508605957
W+0_RB3-_S10,0,2,90.00841522216797
W+0_RB3+_S10,0,2,97.20685195922852
W+0_RB4-_S10,0,2,97.36661911010742
W+0_RB4+_S10,0,2,92.52676391601562
W+0_RB4--_S10,1,2,0.0
W+0_RB4++_S10,1,2,0.0
W+0_RB1in_S11,0,2,95.28290939331055
