chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.66108703613281
W-2_RB1out_S01,0,2,97.62445449829102
W-2_RB2in_S01,0,2,98.36042785644531
W-2_RB2out_S01,0,3,98.48885854085286
W-2_RB3-_S01,0,2,97.84472274780273
W-2_RB3+_S01,0,2,98.42788314819336
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,92.5
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,96.20700073242188
W-2_RB1out_S02,0,2,97.18478393554688
W-2_RB2in_S02,0,2,97.99503707885742
W-2_RB2out_S02,0,3,98.19493103027344
W-2_RB3-_S02,0,2,97.2252311706543
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,90.66785430908203
W-2_RB4+_S02,0,2,96.01872634887695
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.12273788452148
W-2_RB1out_S03,0,2,97.76160049438477
W-2_RB2in_S03,0,2,94.46864318847656
W-2_RB2out_S03,0,3,97.50488535563152
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,87.78175735473633
W-2_RB4-_S03,0,2,90.79450225830078
W-2_RB4+_S03,0,2,97.64711380004883
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.36916732788086
W-2_RB1out_S04,0,2,97.64436721801758
W-2_RB2in_S04,0,2,97.22714614868164
W-2_RB2out_S04,0,3,93.90310414632161
W-2_RB3-_S04,0,2,96.73843765258789
W-2_RB3+_S04,1,2,0.0
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,97.70380401611328
W-2_RB4--_S04,0,2,96.96282196044922
W-2_RB4++_S04,0,2,89.23097229003906
W-2_RB1in_S05,0,2,97.5757942199707
W-2_RB1out_S05,0,2,97.09083938598633
W-2_RB2in_S05,0,2,94.94268417358398
W-2_RB2out_S05,0,3,98.14801534016927
W-2_RB3-_S05,0,2,97.94059753417969
W-2_RB3+_S05,0,2,97.34627532958984
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,1,2,0.0
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.36085510253906
W-2_RB1out_S06,0,2,97.25908279418945
W-2_RB2in_S06,0,2,98.80259704589844
W-2_RB2out_S06,0,3,98.47164916992188
W-2_RB3-_S06,0,2,97.24142837524414
W-2_RB3+_S06,0,2,98.11649703979492
W-2_RB4-_S06,0,2,96.73191833496094
W-2_RB4+_S06,0,2,99.44444274902344
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,96.93376922607422
W-2_RB1out_S07,0,2,97.9458122253418
W-2_RB2in_S07,0,2,91.0873794555664
W-2_RB2out_S07,0,3,98.30255635579427
W-2_RB3-_S07,0,2,97.63612365722656
W-2_RB3+_S07,0,2,96.71005249023438
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,93.16250991821289
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,96.11906433105469
W-2_RB1out_S08,0,2,81.61027526855469
W-2_RB2in_S08,0,2,97.39215850830078
W-2_RB2out_S08,0,3,98.2329813639323
W-2_RB3-_S08,0,2,98.392333984375
W-2_RB3+_S08,0,2,98.5797348022461
W-2_RB4-_S08,0,2,88.31070709228516
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,96.5566635131836
W-2_RB1out_S09,0,2,97.21028518676758
W-2_RB2in_S09,0,2,97.43746185302734
W-2_RB2out_S09,0,3,96.45625813802083
W-2_RB3-_S09,0,2,98.08150482177734
W-2_RB3+_S09,0,2,95.03682708740234
W-2_RB4_S09,0,2,96.73312759399414
W-2_RB4+_S09,1,2,0.0
W-2_RB4--_S09,1,2,0.0
W-2_RB4++_S09,1,2,0.0
W-2_RB1in_S10,0,2,97.04165649414062
W-2_RB1out_S10,0,2,95.33781433105469
W-2_RB2in_S10,0,2,99.0532112121582
W-2_RB2out_S10,0,3,98.24431864420573
W-2_RB3-_S10,0,2,92.71329498291016
