run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
324148,W-2_RB1in_S01,-2,1,1,0,0,0,0,0,1620,Cos,87.320858002,82.5
324148,W-2_RB1out_S01,-2,1,1,0,0,0,0,0,1620,Cos,88.748451233,84.69696807861328
324148,W-2_RB2in_S01,-2,1,2,0,0,0,0,0,1620,Cos,91.9909248355,92.30769348144533
324148,W-2_RB2out_S01,-2,1,2,0,0,0,0,0,1620,Cos,92.10900370266666,96.66666666666669
324148,W-2_RB3+_S01,-2,1,3,0,0,0,0,0,1620,Cos,93.129367828,100.0
324148,W-2_RB3-_S01,-2,1,3,0,0,0,0,0,1620,Cos,92.5806274415,43.75
324148,W-2_RB4+_S01,-2,1,4,0,0,0,0,0,1620,Cos,94.3238716125,50.0
324148,W-2_RB4-_S01,-2,1,4,0,0,0,0,0,1620,Cos,0.0,0.0
324148,W-2_RB1in_S02,-2,2,1,0,0,0,0,0,1620,Cos,89.510196686,94.16666793823242
324148,W-2_RB1out_S02,-2,2,1,0,0,0,0,0,1620,Cos,91.3970680235,99.33333587646484
324148,W-2_RB2in_S02,-2,2,2,0,0,0,0,0,1620,Cos,93.3703651425,97.5
324148,W-2_RB2out_S02,-2,2,2,0,0,0,0,0,1620,Cos,94.18591562866668,98.61110941569012
324148,W-2_RB3+_S02,-2,2,3,0,0,0,0,0,1620,Cos,0.0,0.0
324148,W-2_RB3-_S02,-2,2,3,0,0,0,0,0,1620,Cos,92.00327301,79.33333587646484
324148,W-2_RB4+_S02,-2,2,4,0,0,0,0,0,1620,Cos,94.097583771,83.33333587646484
324148,W-2_RB4-_S02,-2,2,4,0,0,0,0,0,1620,Cos,90.4917602535,50.0
324148,W-2_RB1in_S03,-2,3,1,0,0,0,0,0,1620,Cos,91.333496094,96.38059616088869
324148,W-2_RB1out_S03,-2,3,1,0,0,0,0,0,1620,Cos,93.1506500245,95.87803649902344
324148,W-2_RB2in_S03,-2,3,2,0,0,0,0,0,1620,Cos,90.8242492675,90.92764663696288
324148,W-2_RB2out_S03,-2,3,2,0,0,0,0,0,1620,Cos,94.85066986066666,93.34625244140624
324148,W-2_RB3+_S03,-2,3,3,0,0,0,0,0,1620,Cos,83.501335144,86.39999771118164
324148,W-2_RB3-_S03,-2,3,3,0,0,0,0,0,1620,Cos,0.0,0.0
324148,W-2_RB4+_S03,-2,3,4,0,0,0,0,0,1620,Cos,93.615314484,71.24542427062988
324148,W-2_RB4-_S03,-2,3,4,0,0,0,0,0,1620,Cos,89.361907959,94.4444465637207
324148,W-2_RB1in_S04,-2,4,1,0,0,0,0,0,1620,Cos,89.88471603400001,96.23579788208008
324148,W-2_RB1out_S04,-2,4,1,0,0,0,0,0,1620,Cos,93.875171661,96.04750442504884
324148,W-2_RB2in_S04,-2,4,2,0,0,0,0,0,1620,Cos,92.46364975,94.82973861694336
324148,W-2_RB2out_S04,-2,4,2,0,0,0,0,0,1620,Cos,88.984781901,92.97691599527997
324148,W-2_RB3+_S04,-2,4,3,0,0,0,0,0,1620,Cos,95.724952698,94.66338348388672
324148,W-2_RB3-_S04,-2,4,3,0,0,0,0,0,1620,Cos,93.371990204,94.4919776916504
324148,W-2_RB4++_S04,-2,4,4,0,0,0,0,0,1620,Cos,86.7948379515,60.00000381469727
324148,W-2_RB4+_S04,-2,4,4,0,0,0,0,0,1620,Cos,90.4774589535,78.8194465637207
324148,W-2_RB4--_S04,-2,4,4,0,0,0,0,0,1620,Cos,89.13813400250001,73.33333587646484
324148,W-2_RB4-_S04,-2,4,4,0,0,0,0,0,1620,Cos,0.0,0.0
324148,W-2_RB1in_S05,-2,5,1,0,0,0,0,0,1620,Cos,90.8188362125,96.79487228393556
324148,W-2_RB1out_S05,-2,5,1,0,0,0,0,0,1620,Cos,92.260707855,96.2406005859375
324148,W-2_RB2in_S05,-2,5,2,0,0,0,0,0,1620,Cos,94.430469513,96.25759887695312
324148,W-2_RB2out_S05,-2,5,2,0,0,0,0,0,1620,Cos,94.862510681,99.18699137369792
324148,W-2_RB3+_S05,-2,5,3,0,0,0,0,0,1620,Cos,93.492576599,95.0
324148,W-2_RB3-_S05,-2,5,3,0,0,0,0,0,1620,Cos,94.841358185,87.99342346191406
324148,W-2_RB4+_S05,-2,5,4,0,0,0,0,0,1620,Cos,0.0,0.0
324148,W-2_RB4-_S05,-2,5,4,0,0,0,0,0,1620,Cos,6.993380188850001,22.543859481811523
324148,W-2_RB1in_S06,-2,6,1,0,0,0,0,0,1620,Cos,89.2098693845,100.0
324148,W-2_RB1out_S06,-2,6,1,0,0,0,0,0,1620,Cos,92.2703819275,98.33333206176758
324148,W-2_RB2in_S06,-2,6,2,0,0,0,0,0,1620,Cos,95.0006752015,97.5
324148,W-2_RB2out_S06,-2,6,2,0,0,0,0,0,1620,Cos,94.145637512,96.66666666666669
324148,W-2_RB3+_S06,-2,6,3,0,0,0,0,0,1620,Cos,92.7630577085,97.5
324148,W-2_RB3-_S06,-2,6,3,0,0,0,0,0,1620,Cos,93.778045654,83.21428680419922
324148,W-2_RB4+_S06,-2,6,4,0,0,0,0,0,1620,Cos,93.117340088,75.0
324148,W-2_RB4-_S06,-2,6,4,0,0,0,0,0,1620,Cos,88.3634300235,77.23214340209961
324148,W-2_RB1in_S07,-2,7,1,0,0,0,0,0,1620,Cos,89.4589538575,97.5
324148,W-2_RB1out_S07,-2,7,1,0,0,0,0,0,1620,Cos,89.62181472750001,100.0
324148,W-2_RB2in_S07,-2,7,2,0,0,0,0,0,1620,Cos,85.068557739,100.0
324148,W-2_RB2out_S07,-2,7,2,0,0,0,0,0,1620,Cos,90.31419372566668,100.0
324148,W-2_RB3+_S07,-2,7,3,0,0,0,0,0,1620,Cos,91.044185638,50.0
324148,W-2_RB3-_S07,-2,7,3,0,0,0,0,0,1620,Cos,93.96125412,100.0
324148,W-2_RB4+_S07,-2,7,4,0,0,0,0,0,1620,Cos,92.076351166,83.33333587646484
324148,W-2_RB4-_S07,-2,7,4,0,0,0,0,0,1620,Cos,0.0,0.0
324148,W-2_RB1in_S08,-2,8,1,0,0,0,0,0,1620,Cos,90.9916114805,92.82666397094728
324148,W-2_RB1out_S08,-2,8,1,0,0,0,0,0,1620,Cos,77.1129226685,85.49750518798828
324148,W-2_RB2in_S08,-2,8,2,0,0,0,0,0,1620,Cos,93.1762657165,95.90275192260742
324148,W-2_RB2out_S08,-2,8,2,0,0,0,0,0,1620,Cos,93.10679117833332,95.4480489095052
324148,W-2_RB3+_S08,-2,8,3,0,0,0,0,0,1620,Cos,94.719177246,96.305419921875
324148,W-2_RB3-_S08,-2,8,3,0,0,0,0,0,1620,Cos,94.8301887515,97.4842758178711
324148,W-2_RB4+_S08,-2,8,4,0,0,0,0,0,1620,Cos,0.0,0.0
324148,W-2_RB4-_S08,-2,8,4,0,0,0,0,0,1620,Cos,86.43630981449999,82.13373565673828
324148,W-2_RB1in_S09,-2,9,1,0,0,0,0,0,1620,Cos,90.063922882,92.49824905395508
324148,W-2_RB1out_S09,-2,9,1,0,0,0,0,0,1620,Cos,92.077926636,97.0659294128418
324148,W-2_RB2in_S09,-2,9,2,0,0,0,0,0,1620,Cos,93.6372947695,95.79343795776369
324148,W-2_RB2out_S09,-2,9,2,0,0,0,0,0,1620,Cos,91.77026367166668,94.55096944173177
324148,W-2_RB3+_S09,-2,9,3,0,0,0,0,0,1620,Cos,90.2565841675,92.43463897705078
324148,W-2_RB3-_S09,-2,9,3,0,0,0,0,0,1620,Cos,94.814647675,93.86833572387695
324148,W-2_RB4_S09,-2,9,4,0,0,0,0,0,1620,Cos,93.343170166,87.1556167602539
324148,W-2_RB1in_S10,-2,10,1,0,0,0,0,0,1620,Cos,91.200153351,95.79366302490234
324148,W-2_RB1out_S10,-2,10,1,0,0,0,0,0,1620,Cos,90.7322158815,93.52195358276369
324148,W-2_RB2in_S10,-2,10,2,0,0,0,0,0,1620,Cos,95.1276130675,95.72507095336914
324148,W-2_RB2out_S10,-2,10,2,0,0,0,0,0,1620,Cos,95.244028727,96.4423319498698
324148,W-2_RB3+_S10,-2,10,3,0,0,0,0,0,1620,Cos,93.5900001525,95.43182373046876
324148,W-2_RB3-_S10,-2,10,3,0,0,0,0,0,1620,Cos,87.380744934,85.08341598510742
324148,W-2_RB4+_S10,-2,10,4,0,0,0,0,0,1620,Cos,95.1076965335,87.74834060668945
324148,W-2_RB4-_S10,-2,10,4,0,0,0,0,0,1620,Cos,94.6226348875,86.47949981689453
324148,W-2_RB1in_S11,-2,11,1,0,0,0,0,0,1620,Cos,80.846534729,87.75547409057617
324148,W-2_RB1out_S11,-2,11,1,0,0,0,0,0,1620,Cos,90.2188568115,96.48333740234376
324148,W-2_RB2in_S11,-2,11,2,0,0,0,0,0,1620,Cos,94.361244202,93.68912506103516
