chamber,fid_eff_ch_level
W-2_RB1in_S01,82.5
W-2_RB1out_S01,84.69696807861328
W-2_RB2in_S01,92.30769348144531
W-2_RB2out_S01,96.66666666666667
W-2_RB3-_S01,43.75
W-2_RB3+_S01,100.0
W-2_RB4-_S01,0.0
W-2_RB4+_S01,50.0
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,94.16666793823242
W-2_RB1out_S02,99.33333587646484
W-2_RB2in_S02,97.5
W-2_RB2out_S02,98.61110941569011
W-2_RB3-_S02,79.33333587646484
W-2_RB3+_S02,0.0
W-2_RB4-_S02,50.0
W-2_RB4+_S02,83.33333587646484
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,96.38059616088867
W-2_RB1out_S03,95.87803649902344
W-2_RB2in_S03,90.92764663696289
W-2_RB2out_S03,93.34625244140625
W-2_RB3-_S03,0.0
W-2_RB3+_S03,86.39999771118164
W-2_RB4-_S03,94.4444465637207
W-2_RB4+_S03,71.24542427062988
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,96.23579788208008
W-2_RB1out_S04,96.04750442504883
W-2_RB2in_S04,94.82973861694336
W-2_RB2out_S04,92.97691599527995
W-2_RB3-_S04,94.49197769165039
W-2_RB3+_S04,94.66338348388672
W-2_RB4-_S04,0.0
W-2_RB4+_S04,78.8194465637207
W-2_RB4--_S04,73.33333587646484
W-2_RB4++_S04,60.000003814697266
W-2_RB1in_S05,96.79487228393555
W-2_RB1out_S05,96.2406005859375
W-2_RB2in_S05,96.25759887695312
W-2_RB2out_S05,99.18699137369792
W-2_RB3-_S05,87.99342346191406
W-2_RB3+_S05,95.0
W-2_RB4-_S05,22.543859481811523
W-2_RB4+_S05,0.0
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,100.0
W-2_RB1out_S06,98.33333206176758
W-2_RB2in_S06,97.5
W-2_RB2out_S06,96.66666666666667
W-2_RB3-_S06,83.21428680419922
W-2_RB3+_S06,97.5
W-2_RB4-_S06,77.23214340209961
W-2_RB4+_S06,75.0
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,97.5
W-2_RB1out_S07,100.0
W-2_RB2in_S07,100.0
W-2_RB2out_S07,100.0
W-2_RB3-_S07,100.0
W-2_RB3+_S07,50.0
W-2_RB4-_S07,0.0
W-2_RB4+_S07,83.33333587646484
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,92.82666397094727
W-2_RB1out_S08,85.49750518798828
W-2_RB2in_S08,95.90275192260742
W-2_RB2out_S08,95.4480489095052
W-2_RB3-_S08,97.4842758178711
W-2_RB3+_S08,96.305419921875
W-2_RB4-_S08,82.13373565673828
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
W-2_RB1in_S09,92.49824905395508
W-2_RB1out_S09,97.0659294128418
W-2_RB2in_S09,95.79343795776367
W-2_RB2out_S09,94.55096944173177
W-2_RB3-_S09,93.86833572387695
W-2_RB3+_S09,92.43463897705078
W-2_RB4_S09,87.1556167602539
W-2_RB4+_S09,0.0
W-2_RB4--_S09,0.0
W-2_RB4++_S09,0.0
W-2_RB1in_S10,95.79366302490234
W-2_RB1out_S10,93.52195358276367
W-2_RB2in_S10,95.72507095336914
W-2_RB2out_S10,96.4423319498698
W-2_RB3-_S10,85.08341598510742
W-2_RB3+_S10,95.43182373046875
W-2_RB4-_S10,86.47949981689453
W-2_RB4+_S10,87.74834060668945
W-2_RB4--_S10,0.0
W-2_RB4++_S10,0.0
W-2_RB1in_S11,87.75547409057617
W-2_RB1out_S11,96.48333740234375
W-2_RB2in_S11,93.68912506103516
W-2_RB2out_S11,96.13696543375652
W-2_RB3-_S11,94.77799224853516
W-2_RB3+_S11,95.64731979370117
W-2_RB4_S11,90.9952621459961
W-2_RB4+_S11,0.0
W-2_RB4--_S11,0.0
W-2_RB4++_S11,0.0
W-2_RB1in_S12,93.09041976928711
W-2_RB1out_S12,95.75873947143555
W-2_RB2in_S12,96.69117736816406
W-2_RB2out_S12,94.55826568603516
W-2_RB3-_S12,98.1927719116211
W-2_RB3+_S12,0.0
W-2_RB4-_S12,87.64620208740234
W-2_RB4+_S12,90.50699234008789
W-2_RB4--_S12,0.0
W-2_RB4++_S12,0.0
W-1_RB1in_S01,96.875
W-1_RB1out_S01,94.03509140014648
W-1_RB2in_S01,98.24561564127605
W-1_RB2out_S01,92.30769348144531
W-1_RB3-_S01,0.0
W-1_RB3+_S01,0.0
W-1_RB4-_S01,0.0
W-1_RB4+_S01,80.00000190734863
W-1_RB4--_S01,0.0
W-1_RB4++_S01,0.0
W-1_RB1in_S02,96.42856979370117
W-1_RB1out_S02,97.79143905639648
W-1_RB2in_S02,98.05692036946614
W-1_RB2out_S02,92.71505355834961
W-1_RB3-_S02,98.4375
W-1_RB3+_S02,96.7833251953125
W-1_RB4-_S02,0.0
W-1_RB4+_S02,0.0
W-1_RB4--_S02,0.0
W-1_RB4++_S02,0.0
W-1_RB1in_S03,96.5081672668457
W-1_RB1out_S03,98.0457878112793
W-1_RB2in_S03,94.92160288492839
W-1_RB2out_S03,94.33454132080078
W-1_RB3-_S03,93.78787994384766
W-1_RB3+_S03,94.58194351196289
W-1_RB4-_S03,88.00774002075195
W-1_RB4+_S03,91.13924026489258
W-1_RB4--_S03,0.0
W-1_RB4++_S03,0.0
W-1_RB1in_S04,97.01467514038086
W-1_RB1out_S04,47.36842346191406
W-1_RB2in_S04,89.18523915608723
W-1_RB2out_S04,0.0
W-1_RB3-_S04,94.48106002807617
W-1_RB3+_S04,95.8883171081543
W-1_RB4-_S04,90.96297836303711
W-1_RB4+_S04,0.0
W-1_RB4--_S04,73.76811981201172
W-1_RB4++_S04,0.0
W-1_RB1in_S05,93.07426452636719
W-1_RB1out_S05,98.05398559570312
W-1_RB2in_S05,95.95011647542317
W-1_RB2out_S05,97.14425659179688
W-1_RB3-_S05,97.322021484375
W-1_RB3+_S05,96.89904022216797
W-1_RB4-_S05,0.0
W-1_RB4+_S05,0.0
W-1_RB4--_S05,0.0
W-1_RB4++_S05,0.0
W-1_RB1in_S06,96.78571701049805
W-1_RB1out_S06,97.81464004516602
W-1_RB2in_S06,92.45888773600261
W-1_RB2out_S06,94.23077011108398
W-1_RB3-_S06,96.26865768432617
W-1_RB3+_S06,91.37931060791016
W-1_RB4-_S06,73.21428680419922
W-1_RB4+_S06,75.0
W-1_RB4--_S06,0.0
W-1_RB4++_S06,0.0
W-1_RB1in_S07,96.70014190673828
W-1_RB1out_S07,100.0
W-1_RB2in_S07,93.30065663655598
W-1_RB2out_S07,0.0
W-1_RB3-_S07,100.0
W-1_RB3+_S07,100.0
W-1_RB4-_S07,0.0
W-1_RB4+_S07,0.0
W-1_RB4--_S07,0.0
W-1_RB4++_S07,0.0
W-1_RB1in_S08,92.71461868286133
W-1_RB1out_S08,95.52754592895508
W-1_RB2in_S08,95.94228617350261
W-1_RB2out_S08,95.48877334594727
W-1_RB3-_S08,96.22323226928711
W-1_RB3+_S08,94.21482849121094
W-1_RB4-_S08,0.0
W-1_RB4+_S08,0.0
W-1_RB4--_S08,0.0
W-1_RB4++_S08,0.0
W-1_RB1in_S09,95.35436630249023
W-1_RB1out_S09,98.17082595825195
W-1_RB2in_S09,96.50923411051433
W-1_RB2out_S09,94.2774429321289
W-1_RB3-_S09,90.25747299194336
W-1_RB3+_S09,94.23598861694336
W-1_RB4_S09,94.35589599609375
W-1_RB4+_S09,0.0
W-1_RB4--_S09,0.0
W-1_RB4++_S09,0.0
W-1_RB1in_S10,96.26369857788086
W-1_RB1out_S10,96.71492385864258
W-1_RB2in_S10,96.33860524495442
W-1_RB2out_S10,97.59753799438477
W-1_RB3-_S10,46.25
W-1_RB3+_S10,46.4509391784668
W-1_RB4-_S10,89.33108139038086
W-1_RB4+_S10,92.94342041015625
W-1_RB4--_S10,0.0
W-1_RB4++_S10,0.0
W-1_RB1in_S11,95.408447265625
W-1_RB1out_S11,97.32513046264648
W-1_RB2in_S11,90.91918182373047
W-1_RB2out_S11,95.31680679321289
W-1_RB3-_S11,0.0
W-1_RB3+_S11,74.76567077636719
W-1_RB4_S11,96.10030746459961
W-1_RB4+_S11,0.0
W-1_RB4--_S11,0.0
W-1_RB4++_S11,0.0
W-1_RB1in_S12,97.9908676147461
W-1_RB1out_S12,95.20410537719727
W-1_RB2in_S12,97.43965657552083
W-1_RB2out_S12,85.09502792358398
W-1_RB3-_S12,96.01544570922852
W-1_RB3+_S12,0.0
W-1_RB4-_S12,95.95075607299805
W-1_RB4+_S12,90.30851745605469
W-1_RB4--_S12,0.0
W-1_RB4++_S12,0.0
