run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
324714,W-2_RB1in_S01,-2,1,1,1.75,91,0.173077,1.0,1.75,1285,Cos,86.579486847,94.98747253417967
324714,W-2_RB1out_S01,-2,1,1,1.69091,93,0.2,1.0,1.69091,1285,Cos,88.3527259825,88.44085693359375
324714,W-2_RB2in_S01,-2,1,2,2.01136,177,0.25,1.0,2.01136,1285,Cos,91.9689674375,92.33193588256836
324714,W-2_RB2out_S01,-2,1,2,1.68132,153,0.230769,1.0,1.68132,1285,Cos,92.05532073966668,93.42252095540364
324714,W-2_RB3+_S01,-2,1,3,1.45455,16,-0.272727,1.0,1.45455,1285,Cos,92.868553162,85.0
324714,W-2_RB3-_S01,-2,1,3,1.93478,89,0.26087,1.0,1.93478,1285,Cos,92.8628044125,91.66666412353516
324714,W-2_RB4+_S01,-2,1,4,2.10526,40,-0.157895,1.0,2.10526,1285,Cos,94.004524231,100.0
324714,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-2_RB1in_S02,-2,2,1,1.94643,545,-1.28214,1.0,1.94643,1285,Cos,89.52025985750001,97.5
324714,W-2_RB1out_S02,-2,2,1,2.25993,626,-1.38267,1.0,2.25993,1285,Cos,91.5322418215,100.0
324714,W-2_RB2in_S02,-2,2,2,1.89167,454,-1.46667,1.0,1.89167,1285,Cos,93.442298889,93.02884674072266
324714,W-2_RB2out_S02,-2,2,2,2.37066,614,-1.49807,1.0,2.37066,1285,Cos,93.91242980966668,97.22222391764323
324714,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-2_RB3-_S02,-2,2,3,1.71429,240,-1.75,1.0,1.71429,1285,Cos,92.065208435,97.5
324714,W-2_RB4+_S02,-2,2,4,1.74016,442,-1.92126,1.0,1.74016,1285,Cos,94.6127204895,94.4444465637207
324714,W-2_RB4-_S02,-2,2,4,2.0,58,-1.75862,1.0,2.0,1285,Cos,91.4492530825,50.0
324714,W-2_RB1in_S03,-2,3,1,2.05409,1557,-1.33641,1.0,2.05409,1285,Cos,91.171588898,95.04869842529295
324714,W-2_RB1out_S03,-2,3,1,2.16164,1792,-1.36912,1.0,2.16164,1285,Cos,93.1626434325,95.0103530883789
324714,W-2_RB2in_S03,-2,3,2,2.07816,1941,-1.44111,1.0,2.07816,1285,Cos,90.605949402,94.23076629638672
324714,W-2_RB2out_S03,-2,3,2,2.00585,2058,-1.59162,1.0,2.00585,1285,Cos,93.77646128333332,90.61642456054688
324714,W-2_RB3+_S03,-2,3,3,1.65007,1259,-1.78375,1.0,1.65007,1285,Cos,83.1245994565,81.2415657043457
324714,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-2_RB4+_S03,-2,3,4,1.77365,1481,-1.91257,1.0,1.77365,1285,Cos,93.600402832,78.75
324714,W-2_RB4-_S03,-2,3,4,1.94752,668,-1.87172,1.0,1.94752,1285,Cos,89.4482536315,70.00000190734863
324714,W-2_RB1in_S04,-2,4,1,1.98592,1974,-1.21932,1.0,1.98592,1285,Cos,89.65796661350001,97.2302589416504
324714,W-2_RB1out_S04,-2,4,1,2.30681,2609,-1.40495,1.0,2.30681,1285,Cos,93.861919403,96.80915832519533
324714,W-2_RB2in_S04,-2,4,2,1.95512,2919,-1.4923,1.0,1.95512,1285,Cos,92.3851776125,94.17869567871094
324714,W-2_RB2out_S04,-2,4,2,1.90247,2848,-1.60588,1.0,1.90247,1285,Cos,89.06346638999999,94.25082651774088
324714,W-2_RB3+_S04,-2,4,3,0.0,0,0.0,0.0,0.0,1285,Cos,0.0035869664279499,0.0
324714,W-2_RB3-_S04,-2,4,3,1.8481,1898,-1.73807,1.0,1.8481,1285,Cos,93.0452308655,96.69117736816406
324714,W-2_RB4++_S04,-2,4,4,1.77076,1066,0.569767,1.0,1.77076,1285,Cos,86.95048904449999,84.52380752563477
324714,W-2_RB4+_S04,-2,4,4,1.60278,1731,-1.91944,1.0,1.60278,1285,Cos,90.520736694,77.61261177062988
324714,W-2_RB4--_S04,-2,4,4,1.58224,1087,-1.9738,1.0,1.58224,1285,Cos,88.8501930235,65.00000190734863
324714,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-2_RB1in_S05,-2,5,1,2.00168,1195,-1.22278,1.0,2.00168,1285,Cos,90.7756767275,95.61403274536131
324714,W-2_RB1out_S05,-2,5,1,1.94382,1384,-1.38202,1.0,1.94382,1285,Cos,92.2903213505,95.6043930053711
324714,W-2_RB2in_S05,-2,5,2,2.11792,2281,-1.29619,1.0,2.11792,1285,Cos,94.3074035645,94.41354751586914
324714,W-2_RB2out_S05,-2,5,2,2.00623,2253,-1.58237,1.0,2.00623,1285,Cos,94.75375874833333,98.08113861083984
324714,W-2_RB3+_S05,-2,5,3,2.07235,802,-1.70543,1.0,2.07235,1285,Cos,64.6431007385,67.45689392089844
324714,W-2_RB3-_S05,-2,5,3,1.74499,958,-1.68852,1.0,1.74499,1285,Cos,65.47526550250001,68.89534950256348
324714,W-2_RB4+_S05,-2,5,4,3.82628,1718,-0.420935,1.0,3.82628,1285,Cos,79.759902954,78.88888931274414
324714,W-2_RB4-_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-2_RB1in_S06,-2,6,1,2.09859,298,-1.16197,1.0,2.09859,1285,Cos,89.0336837765,100.0
324714,W-2_RB1out_S06,-2,6,1,2.63483,469,-1.24719,1.0,2.63483,1285,Cos,92.3743362425,100.0
324714,W-2_RB2in_S06,-2,6,2,2.29605,698,-1.51974,1.0,2.29605,1285,Cos,95.1169433595,92.30769348144533
324714,W-2_RB2out_S06,-2,6,2,2.15924,678,-1.50955,1.0,2.15924,1285,Cos,94.20344543466666,97.43589782714844
324714,W-2_RB3+_S06,-2,6,3,1.51163,130,-1.74419,1.0,1.51163,1285,Cos,92.653491974,90.0
324714,W-2_RB3-_S06,-2,6,3,1.69672,414,-1.72951,1.0,1.69672,1285,Cos,93.965484619,96.7741928100586
324714,W-2_RB4+_S06,-2,6,4,1.93617,91,-1.87234,1.0,1.93617,1285,Cos,92.688861847,0.0
324714,W-2_RB4-_S06,-2,6,4,1.5942,330,-1.91787,1.0,1.5942,1285,Cos,86.782142639,87.5
324714,W-2_RB1in_S07,-2,7,1,2.11321,112,0.264151,1.0,2.11321,1285,Cos,89.14683914150001,100.0
324714,W-2_RB1out_S07,-2,7,1,1.74194,54,0.16129,1.0,1.74194,1285,Cos,89.40219116200001,100.0
324714,W-2_RB2in_S07,-2,7,2,1.8125,29,-1.375,1.0,1.8125,1285,Cos,85.0030212405,50.0
324714,W-2_RB2out_S07,-2,7,2,1.9,19,-1.2,1.0,1.9,1285,Cos,90.706659953,66.66666666666667
324714,W-2_RB3+_S07,-2,7,3,2.1,21,0.5,1.0,2.1,1285,Cos,90.375606537,100.0
324714,W-2_RB3-_S07,-2,7,3,2.2,11,-1.4,1.0,2.2,1285,Cos,93.3118133545,50.0
324714,W-2_RB4+_S07,-2,7,4,1.94737,148,0.0263158,1.0,1.94737,1285,Cos,92.6588020325,75.0
324714,W-2_RB4-_S07,-2,7,4,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-2_RB1in_S08,-2,8,1,1.91363,997,0.34357,1.0,1.91363,1285,Cos,90.6003837585,94.0519790649414
324714,W-2_RB1out_S08,-2,8,1,1.53045,779,0.333988,1.0,1.53045,1285,Cos,76.20244598400001,81.73912811279297
324714,W-2_RB2in_S08,-2,8,2,2.18613,1292,0.331641,1.0,2.18613,1285,Cos,93.0692481995,93.85454940795898
324714,W-2_RB2out_S08,-2,8,2,1.93429,1207,0.274038,1.0,1.93429,1285,Cos,93.008453369,96.05283610026042
324714,W-2_RB3+_S08,-2,8,3,1.73684,825,0.155789,1.0,1.73684,1285,Cos,94.6236724855,92.72296524047852
324714,W-2_RB3-_S08,-2,8,3,1.90598,669,0.173789,1.0,1.90598,1285,Cos,94.6100616455,96.10681533813477
324714,W-2_RB4+_S08,-2,8,4,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-2_RB4-_S08,-2,8,4,1.30818,624,0.138365,1.0,1.30818,1285,Cos,87.195777893,83.16666793823242
324714,W-2_RB1in_S09,-2,9,1,1.89258,1709,0.234773,1.0,1.89258,1285,Cos,89.56206130999999,94.46600723266602
324714,W-2_RB1out_S09,-2,9,1,1.88652,1862,0.213779,1.0,1.88652,1285,Cos,91.579792023,95.77486038208008
324714,W-2_RB2in_S09,-2,9,2,2.02176,2323,0.254134,1.0,2.02176,1285,Cos,93.4805145265,95.6444320678711
324714,W-2_RB2out_S09,-2,9,2,1.75345,2034,0.286207,1.0,1.75345,1285,Cos,91.69736226366668,94.55123138427734
324714,W-2_RB3+_S09,-2,9,3,2.02305,1404,0.195965,1.0,2.02305,1285,Cos,90.0420265195,91.63881301879884
324714,W-2_RB3-_S09,-2,9,3,2.16172,1310,0.30198,1.0,2.16172,1285,Cos,94.6065330505,94.28861618041992
324714,W-2_RB4_S09,-2,9,4,1.76118,1615,0.0708833,1.0,1.76118,1285,Cos,93.4949493405,83.19161224365234
324714,W-2_RB1in_S10,-2,10,1,2.20976,2128,0.122534,1.0,2.20976,1285,Cos,91.1236877445,95.10113525390624
324714,W-2_RB1out_S10,-2,10,1,1.91865,1934,0.311508,1.0,1.91865,1285,Cos,90.556903839,94.88125610351562
324714,W-2_RB2in_S10,-2,10,2,2.11937,2681,0.15415,1.0,2.11937,1285,Cos,94.967449188,96.00641250610352
324714,W-2_RB2out_S10,-2,10,2,2.04056,2616,0.156006,1.0,2.04056,1285,Cos,95.164428711,97.50736490885416
324714,W-2_RB3+_S10,-2,10,3,1.7947,1355,0.202649,1.0,1.7947,1285,Cos,93.508464813,95.12128829956056
324714,W-2_RB3-_S10,-2,10,3,2.12085,1404,0.181269,1.0,2.12085,1285,Cos,87.19900512699999,87.38274383544922
324714,W-2_RB4+_S10,-2,10,4,1.91766,2096,0.112534,1.0,1.91766,1285,Cos,95.1098022465,88.95090103149414
324714,W-2_RB4-_S10,-2,10,4,1.85048,1943,0.191429,1.0,1.85048,1285,Cos,94.965644836,87.19910049438477
324714,W-2_RB1in_S11,-2,11,1,2.12985,1263,0.467116,1.0,2.12985,1285,Cos,80.59060287450001,85.44024276733398
324714,W-2_RB1out_S11,-2,11,1,1.97106,1362,0.283647,1.0,1.97106,1285,Cos,89.9263305665,96.03494262695312
324714,W-2_RB2in_S11,-2,11,2,2.1758,2104,0.338159,1.00104,2.17805,1285,Cos,94.273994446,93.97027587890624
324714,W-2_RB2out_S11,-2,11,2,1.90788,1864,0.331627,1.0,1.90788,1285,Cos,94.96608988466666,95.86048634847003
324714,W-2_RB3+_S11,-2,11,3,1.92165,932,0.16701,1.0,1.92165,1285,Cos,95.001056671,95.10944366455078
324714,W-2_RB3-_S11,-2,11,3,1.90268,1134,0.248322,1.0,1.90268,1285,Cos,94.472808838,93.42132568359376
324714,W-2_RB4_S11,-2,11,4,1.75418,1470,0.287589,1.0,1.75418,1285,Cos,95.6076545715,86.89909362792969
324714,W-2_RB1in_S12,-2,12,1,2.21317,706,0.351097,1.0,2.21317,1285,Cos,91.290813446,93.4897689819336
324714,W-2_RB1out_S12,-2,12,1,1.86567,625,0.349254,1.0,1.86567,1285,Cos,92.154270172,96.24713897705078
324714,W-2_RB2in_S12,-2,12,2,1.98069,923,0.33691,1.0,1.98069,1285,Cos,93.3197631835,93.4301643371582
324714,W-2_RB2out_S12,-2,12,2,1.89575,982,0.324324,1.0,1.89575,1285,Cos,94.70021057166666,96.31705220540364
324714,W-2_RB3+_S12,-2,12,3,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-2_RB3-_S12,-2,12,3,2.83861,897,0.158228,1.0,2.83861,1285,Cos,97.465496063,98.21428680419922
324714,W-2_RB4+_S12,-2,12,4,1.85154,661,0.187675,1.0,1.85154,1285,Cos,95.096168518,88.07807922363281
324714,W-2_RB4-_S12,-2,12,4,1.60208,463,0.224913,1.0,1.60208,1285,Cos,95.011703491,88.00309753417969
324714,W-1_RB1in_S01,-1,1,1,2.14754,131,-0.672131,1.0,2.14754,1285,Cos,89.4181175235,100.0
324714,W-1_RB1out_S01,-1,1,1,2.92857,123,-0.738095,1.0,2.92857,1285,Cos,89.148662567,94.4444465637207
324714,W-1_RB2in_S01,-1,1,2,1.96552,57,-0.413793,1.0,1.96552,1285,Cos,91.15228525833334,89.81481424967448
324714,W-1_RB2out_S01,-1,1,2,2.05882,35,-0.823529,1.0,2.05882,1285,Cos,91.537399292,93.33333206176758
324714,W-1_RB3+_S01,-1,1,3,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-1_RB3-_S01,-1,1,3,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-1_RB4+_S01,-1,1,4,1.0,3,-1.33333,1.0,1.0,1285,Cos,95.4065933225,100.0
324714,W-1_RB4-_S01,-1,1,4,0.0,0,0.0,0.0,0.0,1285,Cos,0.0,0.0
324714,W-1_RB1in_S02,-1,2,1,2.279,2181,-0.947753,1.0,2.279,1285,Cos,91.317134857,92.77777862548828
324714,W-1_RB1out_S02,-1,2,1,2.57267,2372,-1.10412,1.0,2.57267,1285,Cos,91.6833724975,95.22222137451172
324714,W-1_RB2in_S02,-1,2,2,2.09191,1525,-1.17833,1.0,2.09191,1285,Cos,93.698328654,96.58333333333331
324714,W-1_RB2out_S02,-1,2,2,1.92121,1268,-1.25303,1.0,1.92121,1285,Cos,93.159286499,94.44700241088869
324714,W-1_RB3+_S02,-1,2,3,1.6461,907,-1.53358,1.0,1.6461,1285,Cos,95.7282295225,97.36842346191406
324714,W-1_RB3-_S02,-1,2,3,1.64754,402,-1.52869,1.0,1.64754,1285,Cos,94.4394683835,100.0
