chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,95.50741577148438
W-2_RB1out_S01,0,2,97.43660354614258
W-2_RB2in_S01,0,2,98.24802017211914
W-2_RB2out_S01,0,3,98.0010503133138
W-2_RB3-_S01,0,2,98.22222900390625
W-2_RB3+_S01,0,2,97.93698501586914
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,97.22222137451172
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,95.78776931762695
W-2_RB1out_S02,0,2,97.31756591796875
W-2_RB2in_S02,0,2,97.89700698852539
W-2_RB2out_S02,0,3,98.18062845865886
W-2_RB3-_S02,0,2,97.50732421875
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,82.41379165649414
W-2_RB4+_S02,0,2,97.01068496704102
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.19081497192383
W-2_RB1out_S03,0,2,98.056640625
W-2_RB2in_S03,0,2,95.11216354370117
W-2_RB2out_S03,0,3,97.82103983561198
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,89.10794067382812
W-2_RB4-_S03,0,2,90.8913459777832
W-2_RB4+_S03,0,2,96.91037368774414
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,96.8162956237793
W-2_RB1out_S04,0,2,98.05523300170898
W-2_RB2in_S04,0,2,96.90311813354492
W-2_RB2out_S04,0,3,93.76180267333984
W-2_RB3-_S04,0,2,95.90539932250977
W-2_RB3+_S04,0,2,99.36333465576172
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,97.38959884643555
W-2_RB4--_S04,0,2,97.66085815429688
W-2_RB4++_S04,0,2,90.39424133300781
W-2_RB1in_S05,0,2,97.26583480834961
W-2_RB1out_S05,0,2,97.15283584594727
W-2_RB2in_S05,0,2,95.11371612548828
W-2_RB2out_S05,0,3,98.69823455810547
W-2_RB3-_S05,0,2,97.25728607177734
W-2_RB3+_S05,0,2,96.78393936157227
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,95.80453491210938
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.46016693115234
W-2_RB1out_S06,0,2,97.64820861816406
W-2_RB2in_S06,0,2,98.65557098388672
W-2_RB2out_S06,0,3,98.03475697835286
W-2_RB3-_S06,0,2,97.27550506591797
W-2_RB3+_S06,0,2,98.37678527832031
W-2_RB4-_S06,0,2,94.57746505737305
W-2_RB4+_S06,0,2,97.65625
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,95.97443389892578
W-2_RB1out_S07,0,2,97.30949783325195
W-2_RB2in_S07,0,2,90.27518463134766
W-2_RB2out_S07,0,3,97.19830067952473
W-2_RB3-_S07,0,2,97.3408432006836
W-2_RB3+_S07,0,2,96.74475479125977
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,97.05882263183594
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,95.45956420898438
W-2_RB1out_S08,0,2,81.97719955444336
W-2_RB2in_S08,0,2,97.2978286743164
W-2_RB2out_S08,0,3,97.81386311848958
W-2_RB3-_S08,0,2,98.41413879394531
W-2_RB3+_S08,0,2,98.52527618408203
W-2_RB4-_S08,0,2,85.3884506225586
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,95.9905891418457
W-2_RB1out_S09,0,2,97.306884765625
W-2_RB2in_S09,0,2,96.9330940246582
W-2_RB2out_S09,0,3,96.03044128417969
W-2_RB3-_S09,0,2,97.91007995605469
W-2_RB3+_S09,0,2,94.90572738647461
W-2_RB4_S09,0,2,96.34183883666992
W-2_RB4+_S09,1,2,0.0
W-2_RB4--_S09,1,2,0.0
W-2_RB4++_S09,1,2,0.0
W-2_RB1in_S10,0,2,96.93819427490234
W-2_RB1out_S10,0,2,95.34833145141602
W-2_RB2in_S10,0,2,99.09126281738281
W-2_RB2out_S10,0,3,98.26369984944661
W-2_RB3-_S10,0,2,92.45744323730469
W-2_RB3+_S10,0,2,98.03851318359375
W-2_RB4-_S10,0,2,97.61904907226562
W-2_RB4+_S10,0,2,98.08542251586914
W-2_RB4--_S10,1,2,0.0
W-2_RB4++_S10,1,2,0.0
W-2_RB1in_S11,0,2,86.71124267578125
W-2_RB1out_S11,0,2,96.1605339050293
W-2_RB2in_S11,0,2,97.6389389038086
W-2_RB2out_S11,0,3,98.63873036702473
W-2_RB3-_S11,0,2,97.8205795288086
W-2_RB3+_S11,0,2,98.70744705200195
W-2_RB4_S11,0,2,98.12381362915039
W-2_RB4+_S11,1,2,0.0
W-2_RB4--_S11,1,2,0.0
W-2_RB4++_S11,1,2,0.0
W-2_RB1in_S12,0,2,97.58974075317383
W-2_RB1out_S12,0,2,96.91862869262695
W-2_RB2in_S12,0,2,96.22829055786133
W-2_RB2out_S12,0,3,98.1471430460612
W-2_RB3-_S12,0,2,99.63093948364258
W-2_RB3+_S12,1,2,0.0
W-2_RB4-_S12,0,2,98.31070709228516
W-2_RB4+_S12,0,2,97.90056610107422
W-2_RB4--_S12,1,2,0.0
W-2_RB4++_S12,1,2,0.0
W-1_RB1in_S01,0,2,97.26551818847656
W-1_RB1out_S01,0,2,97.98090744018555
W-1_RB2in_S01,0,3,97.3497543334961
W-1_RB2out_S01,0,2,95.99300003051758
W-1_RB3-_S01,1,2,0.0
W-1_RB3+_S01,1,2,0.0
W-1_RB4-_S01,1,2,0.0
W-1_RB4+_S01,0,2,98.54193115234375
W-1_RB4--_S01,1,2,0.0
W-1_RB4++_S01,1,2,0.0
W-1_RB1in_S02,0,2,95.26414489746094
W-1_RB1out_S02,0,2,95.92230224609375
W-1_RB2in_S02,0,3,98.27297973632812
W-1_RB2out_S02,0,2,94.85592651367188
W-1_RB3-_S02,0,2,96.4960708618164
W-1_RB3+_S02,0,2,97.52923965454102
