chamber,fid_eff_roll_level
W-2_RB1in_B_S01,77.9919204711914
W-2_RB1in_F_S01,78.97712707519531
W-2_RB1out_B_S01,81.05474853515625
W-2_RB1out_F_S01,89.64501190185547
W-2_RB2in_B_S01,87.50502014160156
W-2_RB2in_F_S01,92.93756103515625
W-2_RB2out_M_S01,94.5460433959961
W-2_RB2out_B_S01,90.60285949707031
W-2_RB2out_F_S01,92.81173706054688
W-2_RB3-_B_S01,91.05841827392578
W-2_RB3-_F_S01,90.75989532470703
W-2_RB3+_B_S01,89.6756362915039
W-2_RB3+_F_S01,95.02820587158203
W-2_RB4-_B_S01,0.0
W-2_RB4-_F_S01,0.0
W-2_RB4+_B_S01,80.0
W-2_RB4+_F_S01,90.90909576416016
W-2_RB4--_B_S01,0.0
W-2_RB4--_F_S01,0.0
W-2_RB4++_B_S01,0.0
W-2_RB4++_F_S01,0.0
W-2_RB1in_B_S02,68.26559448242188
W-2_RB1in_F_S02,74.77853393554688
W-2_RB1out_B_S02,75.0674819946289
W-2_RB1out_F_S02,88.82688903808594
W-2_RB2in_B_S02,88.02693176269531
W-2_RB2in_F_S02,81.7484359741211
W-2_RB2out_M_S02,88.19052124023438
W-2_RB2out_B_S02,93.4472885131836
W-2_RB2out_F_S02,95.55440521240234
W-2_RB3-_B_S02,81.24411010742188
W-2_RB3-_F_S02,67.57012939453125
W-2_RB3+_B_S02,0.0
W-2_RB3+_F_S02,0.0
W-2_RB4-_B_S02,74.31192016601562
W-2_RB4-_F_S02,77.2727279663086
W-2_RB4+_B_S02,79.75460052490234
W-2_RB4+_F_S02,89.23076629638672
W-2_RB4--_B_S02,0.0
W-2_RB4--_F_S02,0.0
W-2_RB4++_B_S02,0.0
W-2_RB4++_F_S02,0.0
W-2_RB1in_B_S03,78.36607360839844
W-2_RB1in_F_S03,71.39471435546875
W-2_RB1out_B_S03,82.9480972290039
W-2_RB1out_F_S03,92.44302368164062
W-2_RB2in_B_S03,91.32110595703125
W-2_RB2in_F_S03,85.85340118408203
W-2_RB2out_M_S03,92.43717193603516
W-2_RB2out_B_S03,88.66230010986328
W-2_RB2out_F_S03,93.22210693359375
W-2_RB3-_B_S03,0.0
W-2_RB3-_F_S03,0.0
W-2_RB3+_B_S03,69.41127014160156
W-2_RB3+_F_S03,89.63013458251953
W-2_RB4-_B_S03,94.32432556152344
W-2_RB4-_F_S03,66.39271545410156
W-2_RB4+_B_S03,86.42704010009766
W-2_RB4+_F_S03,86.97026824951172
W-2_RB4--_B_S03,0.0
W-2_RB4--_F_S03,0.0
W-2_RB4++_B_S03,0.0
W-2_RB4++_F_S03,0.0
W-2_RB1in_B_S04,83.08815002441406
W-2_RB1in_F_S04,83.2509765625
W-2_RB1out_B_S04,95.7008285522461
W-2_RB1out_F_S04,90.08521270751953
W-2_RB2in_B_S04,86.29026794433594
W-2_RB2in_F_S04,93.49345397949219
W-2_RB2out_M_S04,70.00992584228516
W-2_RB2out_B_S04,86.41520690917969
W-2_RB2out_F_S04,94.90247344970703
W-2_RB3-_B_S04,88.91185760498047
W-2_RB3-_F_S04,83.22023010253906
W-2_RB3+_B_S04,97.59085083007812
W-2_RB3+_F_S04,98.35176086425781
W-2_RB4-_B_S04,0.0
W-2_RB4-_F_S04,0.0
W-2_RB4+_B_S04,85.0844955444336
W-2_RB4+_F_S04,83.15951538085938
W-2_RB4--_B_S04,83.37730407714844
W-2_RB4--_F_S04,76.8497314453125
W-2_RB4++_B_S04,91.69054412841797
W-2_RB4++_F_S04,73.76681518554688
W-2_RB1in_B_S05,77.39488983154297
W-2_RB1in_F_S05,86.53321075439453
W-2_RB1out_B_S05,81.10203552246094
W-2_RB1out_F_S05,82.06494140625
W-2_RB2in_B_S05,79.99327850341797
W-2_RB2in_F_S05,83.98184204101562
W-2_RB2out_M_S05,92.25566101074219
W-2_RB2out_B_S05,86.28539276123047
W-2_RB2out_F_S05,94.22492218017578
W-2_RB3-_B_S05,89.91989135742188
W-2_RB3-_F_S05,88.42185974121094
W-2_RB3+_B_S05,90.18489074707031
W-2_RB3+_F_S05,93.2281265258789
W-2_RB4-_B_S05,0.0
W-2_RB4-_F_S05,0.0
W-2_RB4+_B_S05,97.36466979980469
W-2_RB4+_F_S05,84.42623138427734
W-2_RB4--_B_S05,0.0
W-2_RB4--_F_S05,0.0
W-2_RB4++_B_S05,0.0
W-2_RB4++_F_S05,0.0
W-2_RB1in_B_S06,81.40635681152344
W-2_RB1in_F_S06,84.88520050048828
W-2_RB1out_B_S06,94.15962982177734
W-2_RB1out_F_S06,88.41080474853516
W-2_RB2in_B_S06,90.79679870605469
W-2_RB2in_F_S06,97.09407043457031
W-2_RB2out_M_S06,90.42137145996094
W-2_RB2out_B_S06,92.11624145507812
W-2_RB2out_F_S06,95.68946075439453
W-2_RB3-_B_S06,87.2613525390625
W-2_RB3-_F_S06,91.71023559570312
W-2_RB3+_B_S06,82.11250305175781
W-2_RB3+_F_S06,89.82300567626953
W-2_RB4-_B_S06,85.3784408569336
W-2_RB4-_F_S06,85.77981567382812
W-2_RB4+_B_S06,88.50574493408203
W-2_RB4+_F_S06,83.33332824707031
W-2_RB4--_B_S06,0.0
W-2_RB4--_F_S06,0.0
W-2_RB4++_B_S06,0.0
W-2_RB4++_F_S06,0.0
W-2_RB1in_B_S07,75.59982299804688
W-2_RB1in_F_S07,72.66632080078125
W-2_RB1out_B_S07,73.78427124023438
W-2_RB1out_F_S07,82.62979125976562
W-2_RB2in_B_S07,92.63761901855469
W-2_RB2in_F_S07,57.45376968383789
W-2_RB2out_M_S07,88.60423278808594
W-2_RB2out_B_S07,88.24503326416016
W-2_RB2out_F_S07,86.62346649169922
W-2_RB3-_B_S07,85.96031188964844
W-2_RB3-_F_S07,94.77339172363281
W-2_RB3+_B_S07,85.12651824951172
W-2_RB3+_F_S07,92.8556900024414
W-2_RB4-_B_S07,0.0
W-2_RB4-_F_S07,0.0
W-2_RB4+_B_S07,87.12870788574219
W-2_RB4+_F_S07,94.11764526367188
W-2_RB4--_B_S07,0.0
W-2_RB4--_F_S07,0.0
W-2_RB4++_B_S07,0.0
W-2_RB4++_F_S07,0.0
W-2_RB1in_B_S08,89.79640197753906
W-2_RB1in_F_S08,81.22687530517578
W-2_RB1out_B_S08,51.35712432861328
W-2_RB1out_F_S08,56.49710464477539
W-2_RB2in_B_S08,91.51985931396484
W-2_RB2in_F_S08,90.17131042480469
W-2_RB2out_M_S08,91.6771469116211
W-2_RB2out_B_S08,90.62017822265625
W-2_RB2out_F_S08,93.69039154052734
W-2_RB3-_B_S08,92.1357650756836
W-2_RB3-_F_S08,92.13939666748047
W-2_RB3+_B_S08,90.46349334716797
W-2_RB3+_F_S08,91.396484375
W-2_RB4-_B_S08,64.25902557373047
W-2_RB4-_F_S08,78.78787994384766
W-2_RB4+_B_S08,0.0
W-2_RB4+_F_S08,0.0
W-2_RB4--_B_S08,0.0
W-2_RB4--_F_S08,0.0
W-2_RB4++_B_S08,0.0
W-2_RB4++_F_S08,0.0
W-2_RB1in_B_S09,75.57508087158203
W-2_RB1in_F_S09,76.09852600097656
W-2_RB1out_B_S09,73.7313461303711
W-2_RB1out_F_S09,81.46366882324219
W-2_RB2in_B_S09,91.33348083496094
W-2_RB2in_F_S09,79.50008392333984
W-2_RB2out_M_S09,87.06607055664062
W-2_RB2out_B_S09,87.15946960449219
W-2_RB2out_F_S09,75.63739776611328
W-2_RB3-_B_S09,75.9969482421875
W-2_RB3-_F_S09,81.92068481445312
W-2_RB3+_B_S09,80.88418579101562
W-2_RB3+_F_S09,89.12947082519531
W-2_RB4-_B_S09,81.87989807128906
W-2_RB4-_F_S09,84.30149841308594
W-2_RB4+_B_S09,0.0
W-2_RB4+_F_S09,0.0
W-2_RB4--_B_S09,0.0
W-2_RB4--_F_S09,0.0
W-2_RB4++_B_S09,0.0
W-2_RB4++_F_S09,0.0
W-2_RB1in_B_S10,85.57073211669922
W-2_RB1in_F_S10,95.10699462890625
W-2_RB1out_B_S10,68.44837951660156
W-2_RB1out_F_S10,85.02128601074219
W-2_RB2in_B_S10,89.9750747680664
W-2_RB2in_F_S10,90.83837127685547
W-2_RB2out_M_S10,90.85183715820312
W-2_RB2out_B_S10,90.8080062866211
W-2_RB2out_F_S10,95.80084991455078
W-2_RB3-_B_S10,70.83133697509766
W-2_RB3-_F_S10,75.66466522216797
W-2_RB3+_B_S10,88.10372161865234
W-2_RB3+_F_S10,86.93457794189453
W-2_RB4-_B_S10,84.60431671142578
W-2_RB4-_F_S10,94.2286376953125
W-2_RB4+_B_S10,84.34130859375
W-2_RB4+_F_S10,94.19572448730469
W-2_RB4--_B_S10,0.0
W-2_RB4--_F_S10,0.0
W-2_RB4++_B_S10,0.0
W-2_RB4++_F_S10,0.0
W-2_RB1in_B_S11,69.74518585205078
W-2_RB1in_F_S11,88.53578186035156
W-2_RB1out_B_S11,84.8125
W-2_RB1out_F_S11,93.01811218261719
W-2_RB2in_B_S11,88.57701110839844
W-2_RB2in_F_S11,95.17301177978516
W-2_RB2out_M_S11,93.0353775024414
W-2_RB2out_B_S11,93.5179214477539
W-2_RB2out_F_S11,92.48023986816406
W-2_RB3-_B_S11,93.06707000732422
W-2_RB3-_F_S11,91.17537689208984
W-2_RB3+_B_S11,92.76422882080078
W-2_RB3+_F_S11,94.53947448730469
W-2_RB4-_B_S11,91.2420425415039
W-2_RB4-_F_S11,86.56949615478516
W-2_RB4+_B_S11,0.0
W-2_RB4+_F_S11,0.0
