chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.19021606445312
W-2_RB1out_S01,0,2,96.50003433227539
W-2_RB2in_S01,0,2,98.0613899230957
W-2_RB2out_S01,0,3,98.57449595133464
W-2_RB3-_S01,0,2,97.92994689941406
W-2_RB3+_S01,0,2,98.34793090820312
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,1,2,50.0
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,96.34592819213867
W-2_RB1out_S02,0,2,96.64446640014648
W-2_RB2in_S02,0,2,97.58359146118164
W-2_RB2out_S02,0,3,98.07312520345052
W-2_RB3-_S02,0,2,97.07003021240234
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,95.0
W-2_RB4+_S02,0,2,97.00165557861328
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,96.83465957641602
W-2_RB1out_S03,0,2,96.65934753417969
W-2_RB2in_S03,0,2,93.75897979736328
W-2_RB2out_S03,0,3,97.94676208496094
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,88.8614501953125
W-2_RB4-_S03,0,2,92.28486633300781
W-2_RB4+_S03,0,2,95.8490982055664
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.20416641235352
W-2_RB1out_S04,0,2,97.04322052001953
W-2_RB2in_S04,0,2,97.0771369934082
W-2_RB2out_S04,0,3,94.07322438557942
W-2_RB3-_S04,0,2,96.374755859375
W-2_RB3+_S04,0,2,100.0
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,98.38871002197266
W-2_RB4--_S04,0,2,94.67803192138672
W-2_RB4++_S04,0,2,87.98941802978516
W-2_RB1in_S05,0,2,97.69574356079102
W-2_RB1out_S05,0,2,96.54098510742188
W-2_RB2in_S05,0,2,95.51299285888672
W-2_RB2out_S05,0,3,97.4727554321289
W-2_RB3-_S05,0,2,97.64248275756836
W-2_RB3+_S05,0,2,97.79656219482422
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,95.85387420654297
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.00413131713867
W-2_RB1out_S06,0,2,97.30384826660156
W-2_RB2in_S06,0,2,98.39211654663086
W-2_RB2out_S06,0,3,98.1490478515625
W-2_RB3-_S06,0,2,97.60794830322266
W-2_RB3+_S06,0,2,98.38142395019531
W-2_RB4-_S06,0,2,90.8995361328125
W-2_RB4+_S06,0,2,97.7272720336914
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,97.6424560546875
W-2_RB1out_S07,0,2,98.19538879394531
W-2_RB2in_S07,0,2,90.69508743286133
W-2_RB2out_S07,0,3,97.63357289632161
W-2_RB3-_S07,0,2,97.15966415405273
W-2_RB3+_S07,0,2,96.51150131225586
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,100.0
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,96.46184921264648
W-2_RB1out_S08,0,2,82.51937103271484
W-2_RB2in_S08,0,2,97.24311828613281
W-2_RB2out_S08,0,3,98.03128051757812
W-2_RB3-_S08,0,2,98.08136749267578
W-2_RB3+_S08,0,2,98.10020446777344
W-2_RB4-_S08,0,2,92.52717590332031
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,95.10391616821289
W-2_RB1out_S09,0,2,97.37419509887695
W-2_RB2in_S09,0,2,97.32699966430664
W-2_RB2out_S09,0,3,96.54062906901042
W-2_RB3-_S09,0,2,97.89413070678711
W-2_RB3+_S09,0,2,95.23246383666992
W-2_RB4_S09,0,2,97.41379165649414
W-2_RB4+_S09,1,2,0.0
W-2_RB4--_S09,1,2,0.0
W-2_RB4++_S09,1,2,0.0
W-2_RB1in_S10,0,2,96.58960342407227
W-2_RB1out_S10,0,2,93.77525329589844
W-2_RB2in_S10,0,2,99.03688430786133
W-2_RB2out_S10,0,3,98.76107533772786
W-2_RB3-_S10,0,2,90.27130889892578
W-2_RB3+_S10,0,2,97.18324279785156
W-2_RB4-_S10,0,2,96.87323379516602
W-2_RB4+_S10,0,2,97.510009765625
W-2_RB4--_S10,1,2,0.0
W-2_RB4++_S10,1,2,0.0
W-2_RB1in_S11,0,2,89.71699142456055
W-2_RB1out_S11,0,2,97.12828063964844
W-2_RB2in_S11,0,2,97.7178726196289
W-2_RB2out_S11,0,3,98.61402638753255
W-2_RB3-_S11,0,2,97.75534057617188
W-2_RB3+_S11,0,2,97.64372634887695
W-2_RB4_S11,0,2,98.87498474121094
W-2_RB4+_S11,1,2,0.0
W-2_RB4--_S11,1,2,0.0
W-2_RB4++_S11,1,2,0.0
W-2_RB1in_S12,0,2,96.70259857177734
W-2_RB1out_S12,0,2,96.82172775268555
W-2_RB2in_S12,0,2,95.55391693115234
W-2_RB2out_S12,0,3,98.07136535644531
W-2_RB3-_S12,0,2,99.1849250793457
W-2_RB3+_S12,1,2,0.0
W-2_RB4-_S12,0,2,98.81016159057617
W-2_RB4+_S12,0,2,98.26087188720703
W-2_RB4--_S12,1,2,0.0
W-2_RB4++_S12,1,2,0.0
W-1_RB1in_S01,0,2,97.11551666259766
W-1_RB1out_S01,0,2,98.25323867797852
W-1_RB2in_S01,0,3,96.94926452636719
W-1_RB2out_S01,0,2,96.30667495727539
W-1_RB3-_S01,1,2,0.0
W-1_RB3+_S01,1,2,0.0
W-1_RB4-_S01,1,2,0.0
W-1_RB4+_S01,0,2,98.40686416625977
W-1_RB4--_S01,1,2,0.0
W-1_RB4++_S01,1,2,0.0
W-1_RB1in_S02,0,2,96.15451049804688
W-1_RB1out_S02,0,2,94.8072509765625
W-1_RB2in_S02,0,3,97.9251480102539
W-1_RB2out_S02,0,2,95.34674453735352
