run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
323644,W-2_RB1in_S01,-2,1,1,1.98305,117,0.0847458,1.0,1.98305,1732,Cos,87.239280701
323644,W-2_RB1out_S01,-2,1,1,1.81967,111,0.180328,1.0,1.81967,1732,Cos,88.8007240295
323644,W-2_RB2in_S01,-2,1,2,1.88525,230,0.221311,1.0,1.88525,1732,Cos,92.491611481
323644,W-2_RB2out_S01,-2,1,2,1.60784,164,0.186275,1.0,1.60784,1732,Cos,92.141110738
323644,W-2_RB3+_S01,-2,1,3,1.95238,41,-0.571429,1.0,1.95238,1732,Cos,93.1501960755
323644,W-2_RB3-_S01,-2,1,3,1.65306,81,0.163265,1.0,1.65306,1732,Cos,92.55309677150001
323644,W-2_RB4+_S01,-2,1,4,1.61905,34,0.047619,1.0,1.61905,1732,Cos,93.613910675
323644,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1732,Cos,0.0
323644,W-2_RB1in_S02,-2,2,1,2.14451,742,-1.32659,1.0,2.14451,1732,Cos,89.87216186500001
323644,W-2_RB1out_S02,-2,2,1,2.01194,674,-1.41493,1.0,2.01194,1732,Cos,91.5288467405
323644,W-2_RB2in_S02,-2,2,2,1.80805,584,-1.47368,1.0,1.80805,1732,Cos,93.2865333555
323644,W-2_RB2out_S02,-2,2,2,2.74328,919,-1.6,1.0,2.74328,1732,Cos,93.96902465800001
323644,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1732,Cos,0.0
323644,W-2_RB3-_S02,-2,2,3,1.6875,243,-1.75,1.0,1.6875,1732,Cos,91.9138793945
323644,W-2_RB4+_S02,-2,2,4,1.90459,539,-1.947,1.0,1.90459,1732,Cos,94.15367507900001
323644,W-2_RB4-_S02,-2,2,4,2.32609,107,-1.97826,1.0,2.32609,1732,Cos,90.074157715
323644,W-2_RB1in_S03,-2,3,1,2.13091,2344,-1.30455,1.0,2.13091,1732,Cos,91.3534698485
323644,W-2_RB1out_S03,-2,3,1,2.03351,2367,-1.3256,1.0,2.03351,1732,Cos,93.2643661495
323644,W-2_RB2in_S03,-2,3,2,2.20424,2806,-1.43048,1.0,2.20424,1732,Cos,90.7249565125
323644,W-2_RB2out_S03,-2,3,2,2.08419,2822,-1.56721,1.0,2.08419,1732,Cos,94.96745808933333
323644,W-2_RB3+_S03,-2,3,3,1.57273,1557,-1.78788,1.0,1.57273,1732,Cos,83.1372261045
323644,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1732,Cos,0.0
323644,W-2_RB4+_S03,-2,3,4,1.71745,1939,-1.88663,1.0,1.71745,1732,Cos,93.455554962
323644,W-2_RB4-_S03,-2,3,4,2.03132,973,-1.88727,1.0,2.03132,1732,Cos,89.0249290465
323644,W-2_RB1in_S04,-2,4,1,2.0,2724,-1.22614,1.00073,2.00147,1732,Cos,90.0339164735
323644,W-2_RB1out_S04,-2,4,1,2.31556,3647,-1.41016,1.00064,2.31703,1732,Cos,93.908607483
323644,W-2_RB2in_S04,-2,4,2,1.98066,3995,-1.49033,1.0,1.98066,1732,Cos,92.3879890445
323644,W-2_RB2out_S04,-2,4,2,1.84539,3700,-1.59252,1.0,1.84539,1732,Cos,89.16712188733334
323644,W-2_RB3+_S04,-2,4,3,2.35642,3266,-1.80808,1.0,2.35642,1732,Cos,95.786716461
323644,W-2_RB3-_S04,-2,4,3,1.91076,2805,-1.74728,1.0,1.91076,1732,Cos,93.242218018
323644,W-2_RB4++_S04,-2,4,4,1.70771,1373,-1.94154,1.0,1.70771,1732,Cos,86.83279418949999
323644,W-2_RB4+_S04,-2,4,4,1.61457,2438,-1.93245,1.0,1.61457,1732,Cos,90.394153595
323644,W-2_RB4--_S04,-2,4,4,1.62912,1432,-1.96587,1.0,1.62912,1732,Cos,88.75509643550001
323644,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1732,Cos,0.0
323644,W-2_RB1in_S05,-2,5,1,2.00594,1689,-1.26247,1.0,2.00594,1732,Cos,90.8805236815
323644,W-2_RB1out_S05,-2,5,1,1.93763,1864,-1.38669,1.0,1.93763,1732,Cos,92.299861908
323644,W-2_RB2in_S05,-2,5,2,2.11135,2939,-1.33261,1.0,2.11135,1732,Cos,94.3141670225
323644,W-2_RB2out_S05,-2,5,2,1.98926,2777,-1.59026,1.0,1.98926,1732,Cos,94.74515024833333
323644,W-2_RB3+_S05,-2,5,3,2.01826,1326,-1.70472,1.0,2.01826,1732,Cos,93.3904533385
323644,W-2_RB3-_S05,-2,5,3,1.83379,1997,-1.73554,1.0,1.83379,1732,Cos,94.777721405
323644,W-2_RB4+_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1732,Cos,0.0
323644,W-2_RB4-_S05,-2,5,4,1.0,123,0.926829,1.0,1.0,1732,Cos,2.3144001961
323644,W-2_RB1in_S06,-2,6,1,2.05682,362,-1.19886,1.0,2.05682,1732,Cos,89.4273757935
323644,W-2_RB1out_S06,-2,6,1,2.48341,524,-1.27962,1.0,2.48341,1732,Cos,92.365901947
323644,W-2_RB2in_S06,-2,6,2,2.24942,974,-1.59122,1.0,2.24942,1732,Cos,95.1533203125
323644,W-2_RB2out_S06,-2,6,2,2.11806,915,-1.56019,1.0,2.11806,1732,Cos,94.10516611766667
323644,W-2_RB3+_S06,-2,6,3,1.95868,237,-1.75207,1.0,1.95868,1732,Cos,92.9018249515
323644,W-2_RB3-_S06,-2,6,3,1.60486,528,-1.74772,1.0,1.60486,1732,Cos,93.5263671875
323644,W-2_RB4+_S06,-2,6,4,2.56818,113,-1.95455,1.0,2.56818,1732,Cos,90.7898788455
323644,W-2_RB4-_S06,-2,6,4,1.78201,515,-1.89619,1.0,1.78201,1732,Cos,87.331741333
323644,W-2_RB1in_S07,-2,7,1,2.29091,126,0.418182,1.0,2.29091,1732,Cos,89.4911079405
323644,W-2_RB1out_S07,-2,7,1,1.94595,72,0.378378,1.0,1.94595,1732,Cos,89.58061981200001
323644,W-2_RB2in_S07,-2,7,2,2.13333,32,-0.6,1.0,2.13333,1732,Cos,85.33955764800001
323644,W-2_RB2out_S07,-2,7,2,2.69231,35,-0.846154,1.0,2.69231,1732,Cos,90.26253255233333
323644,W-2_RB3+_S07,-2,7,3,1.58824,27,0.0588235,1.0,1.58824,1732,Cos,90.3731269835
323644,W-2_RB3-_S07,-2,7,3,3.71429,26,-1.0,1.0,3.71429,1732,Cos,93.03795242300001
323644,W-2_RB4+_S07,-2,7,4,1.9633,214,0.0825688,1.0,1.9633,1732,Cos,92.33409500100001
323644,W-2_RB4-_S07,-2,7,4,0.0,0,0.0,0.0,0.0,1732,Cos,0.0
323644,W-2_RB1in_S08,-2,8,1,1.95697,1319,0.369436,1.0,1.95697,1732,Cos,91.0453071595
323644,W-2_RB1out_S08,-2,8,1,1.57143,990,0.38254,1.0,1.57143,1732,Cos,77.37300109899999
323644,W-2_RB2in_S08,-2,8,2,2.25718,1729,0.377285,1.0,2.25718,1732,Cos,93.184036255
323644,W-2_RB2out_S08,-2,8,2,1.97287,1527,0.332041,1.0,1.97287,1732,Cos,93.32684580466666
323644,W-2_RB3+_S08,-2,8,3,1.7549,1074,0.166667,1.0,1.7549,1732,Cos,94.79934692399999
323644,W-2_RB3-_S08,-2,8,3,2.17241,882,0.160099,1.0,2.17241,1732,Cos,95.506427765
323644,W-2_RB4+_S08,-2,8,4,0.0,0,0.0,0.0,0.0,1732,Cos,0.0
323644,W-2_RB4-_S08,-2,8,4,1.32465,763,0.161458,1.0,1.32465,1732,Cos,87.4398384095
323644,W-2_RB1in_S09,-2,9,1,1.87731,2234,0.248739,1.0,1.87731,1732,Cos,90.2037887575
323644,W-2_RB1out_S09,-2,9,1,1.88741,2414,0.21423,1.0,1.88741,1732,Cos,92.0909423825
323644,W-2_RB2in_S09,-2,9,2,2.21653,3245,0.224727,1.0,2.21653,1732,Cos,93.6739768985
