run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
323586,W-2_RB1in_S01,-2,1,1,1.83607,112,0.163934,1.0,1.83607,1467,Cos,87.18767166149999
323586,W-2_RB1out_S01,-2,1,1,1.44928,100,0.15942,1.0,1.44928,1467,Cos,89.2609138485
323586,W-2_RB2in_S01,-2,1,2,1.88421,179,0.315789,1.0,1.88421,1467,Cos,92.51081085199999
323586,W-2_RB2out_S01,-2,1,2,1.9,171,0.177778,1.0,1.9,1467,Cos,92.21659088133333
323586,W-2_RB3+_S01,-2,1,3,1.77273,39,-0.272727,1.0,1.77273,1467,Cos,93.75395584099999
323586,W-2_RB3-_S01,-2,1,3,1.8,81,0.288889,1.0,1.8,1467,Cos,92.600444794
323586,W-2_RB4+_S01,-2,1,4,1.83333,33,0.111111,1.0,1.83333,1467,Cos,93.87608337399999
323586,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0
323586,W-2_RB1in_S02,-2,2,1,1.97674,595,-1.24917,1.0,1.97674,1467,Cos,89.847709656
323586,W-2_RB1out_S02,-2,2,1,2.30462,749,-1.36615,1.0,2.30462,1467,Cos,91.6373062135
323586,W-2_RB2in_S02,-2,2,2,1.83607,560,-1.52459,1.0,1.83607,1467,Cos,93.12324142450001
323586,W-2_RB2out_S02,-2,2,2,2.16667,676,-1.57051,1.0,2.16667,1467,Cos,93.83143361433333
323586,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1467,Cos,0.0
323586,W-2_RB3-_S02,-2,2,3,1.77941,242,-1.78676,1.0,1.77941,1467,Cos,91.799411774
323586,W-2_RB4+_S02,-2,2,4,1.65339,415,-1.89243,1.0,1.65339,1467,Cos,94.455192566
323586,W-2_RB4-_S02,-2,2,4,1.3,39,-1.66667,1.0,1.3,1467,Cos,89.182323456
323586,W-2_RB1in_S03,-2,3,1,2.10874,1881,-1.32287,1.0,2.10874,1467,Cos,91.40791702249999
323586,W-2_RB1out_S03,-2,3,1,2.03838,1965,-1.32054,1.0,2.03838,1467,Cos,93.23806762699999
323586,W-2_RB2in_S03,-2,3,2,2.10945,2255,-1.45089,1.0,2.10945,1467,Cos,90.7001228335
323586,W-2_RB2out_S03,-2,3,2,2.00262,2293,-1.59301,1.0,2.00262,1467,Cos,94.92616272
323586,W-2_RB3+_S03,-2,3,3,1.64527,1410,-1.8203,1.0,1.64527,1467,Cos,83.229881287
323586,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1467,Cos,0.0
323586,W-2_RB4+_S03,-2,3,4,1.58967,1569,-1.93414,1.0,1.58967,1467,Cos,93.477935791
323586,W-2_RB4-_S03,-2,3,4,1.8675,747,-1.865,1.0,1.8675,1467,Cos,90.3944168095
323586,W-2_RB1in_S04,-2,4,1,1.93467,2221,-1.21603,1.0,1.93467,1467,Cos,89.991825104
323586,W-2_RB1out_S04,-2,4,1,2.42401,3110,-1.4014,1.0,2.42401,1467,Cos,94.041213989
323586,W-2_RB2in_S04,-2,4,2,1.91381,3242,-1.47875,1.00059,1.91494,1467,Cos,92.53474807750001
323586,W-2_RB2out_S04,-2,4,2,1.89566,3234,-1.59789,1.0,1.89566,1467,Cos,89.17077128066666
323586,W-2_RB3+_S04,-2,4,3,2.15922,2753,-1.78667,1.0,2.15922,1467,Cos,95.84049606350001
323586,W-2_RB3-_S04,-2,4,3,1.82066,2203,-1.72479,1.00083,1.82217,1467,Cos,93.1094436645
323586,W-2_RB4++_S04,-2,4,4,1.72344,1184,-1.94323,1.0,1.72344,1467,Cos,86.615535736
323586,W-2_RB4+_S04,-2,4,4,1.55107,2035,-1.9375,1.0,1.55107,1467,Cos,90.2184562685
323586,W-2_RB4--_S04,-2,4,4,1.71105,1208,-1.96034,1.0,1.71105,1467,Cos,88.81798172
323586,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0
323586,W-2_RB1in_S05,-2,5,1,2.13711,1434,-1.23994,1.0,2.13711,1467,Cos,91.0352363585
323586,W-2_RB1out_S05,-2,5,1,1.96827,1551,-1.37563,1.0,1.96827,1467,Cos,92.40377807600001
323586,W-2_RB2in_S05,-2,5,2,2.19613,2609,-1.30892,1.0,2.19613,1467,Cos,94.2836265565
323586,W-2_RB2out_S05,-2,5,2,2.14439,2599,-1.59406,1.0,2.14439,1467,Cos,94.64937591533334
323586,W-2_RB3+_S05,-2,5,3,2.00686,1170,-1.70154,1.0,2.00686,1467,Cos,93.52053451500001
323586,W-2_RB3-_S05,-2,5,3,1.8726,1558,-1.71875,1.0,1.8726,1467,Cos,94.7873382565
323586,W-2_RB4+_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0
323586,W-2_RB4-_S05,-2,5,4,1.0,4,-1.25,1.0,1.0,1467,Cos,0.083844840525
323586,W-2_RB1in_S06,-2,6,1,2.23626,407,-1.13736,1.0,2.23626,1467,Cos,89.4492111205
323586,W-2_RB1out_S06,-2,6,1,2.68293,550,-1.27317,1.0,2.68293,1467,Cos,92.152999878
323586,W-2_RB2in_S06,-2,6,2,2.24069,782,-1.59312,1.0,2.24069,1467,Cos,95.0034446715
323586,W-2_RB2out_S06,-2,6,2,1.97574,733,-1.55256,1.0,1.97574,1467,Cos,94.19430287666667
323586,W-2_RB3+_S06,-2,6,3,2.04902,209,-1.80392,1.0,2.04902,1467,Cos,92.844280243
323586,W-2_RB3-_S06,-2,6,3,1.79336,486,-1.69742,1.0,1.79336,1467,Cos,93.728847504
323586,W-2_RB4+_S06,-2,6,4,2.2,77,-1.88571,1.0,2.2,1467,Cos,91.34260940550001
323586,W-2_RB4-_S06,-2,6,4,1.6791,450,-1.91045,1.0,1.6791,1467,Cos,87.651359558
323586,W-2_RB1in_S07,-2,7,1,2.07143,116,0.125,1.0,2.07143,1467,Cos,89.7655525205
323586,W-2_RB1out_S07,-2,7,1,2.125,85,-0.075,1.0,2.125,1467,Cos,89.6738510135
323586,W-2_RB2in_S07,-2,7,2,1.63158,31,-1.26316,1.0,1.63158,1467,Cos,85.29584884650001
323586,W-2_RB2out_S07,-2,7,2,3.33333,50,-1.26667,1.0,3.33333,1467,Cos,91.06933848066667
323586,W-2_RB3+_S07,-2,7,3,1.75,21,0.0833333,1.0,1.75,1467,Cos,90.4124565125
323586,W-2_RB3-_S07,-2,7,3,1.2,6,-1.2,1.0,1.2,1467,Cos,92.362392426
323586,W-2_RB4+_S07,-2,7,4,2.23457,181,0.0617284,1.0,2.23457,1467,Cos,92.94641876200001
323586,W-2_RB4-_S07,-2,7,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0
323586,W-2_RB1in_S08,-2,8,1,1.99821,1115,0.317204,1.0,1.99821,1467,Cos,91.0341033935
323586,W-2_RB1out_S08,-2,8,1,1.53861,797,0.343629,1.00193,1.54159,1467,Cos,77.275352478
323586,W-2_RB2in_S08,-2,8,2,2.2,1419,0.289922,1.0,2.2,1467,Cos,93.3215141295
323586,W-2_RB2out_S08,-2,8,2,1.91185,1258,0.224924,1.0,1.91185,1467,Cos,93.30576324466666
323586,W-2_RB3+_S08,-2,8,3,1.74763,921,0.132827,1.0,1.74763,1467,Cos,95.030799866
323586,W-2_RB3-_S08,-2,8,3,2.07759,723,0.132184,1.0,2.07759,1467,Cos,94.77016448949999
