chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,97.22574996948242
W-2_RB1out_S01,0,2,97.99470901489258
W-2_RB2in_S01,0,2,98.29433059692383
W-2_RB2out_S01,0,3,98.5945332845052
W-2_RB3-_S01,0,2,98.51901626586914
W-2_RB3+_S01,0,2,97.68167495727539
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,94.4444465637207
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,96.44173049926758
W-2_RB1out_S02,0,2,96.983642578125
W-2_RB2in_S02,0,2,98.62213134765625
W-2_RB2out_S02,0,3,98.40618896484375
W-2_RB3-_S02,0,2,97.19302749633789
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,95.0
W-2_RB4+_S02,0,2,97.15026092529297
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.89812469482422
W-2_RB1out_S03,0,2,97.65267562866211
W-2_RB2in_S03,0,2,93.83170318603516
W-2_RB2out_S03,0,3,98.31192779541016
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,89.31353759765625
W-2_RB4-_S03,0,2,91.5419807434082
W-2_RB4+_S03,0,2,97.59856033325195
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.44413757324219
W-2_RB1out_S04,0,2,97.7337875366211
W-2_RB2in_S04,0,2,96.80115509033203
W-2_RB2out_S04,0,3,93.79406992594402
W-2_RB3-_S04,0,2,97.37728500366211
W-2_RB3+_S04,0,2,99.6223030090332
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,97.36628341674805
W-2_RB4--_S04,0,2,97.69503402709961
W-2_RB4++_S04,0,2,89.66556930541992
W-2_RB1in_S05,0,2,97.34309005737305
W-2_RB1out_S05,0,2,97.0410041809082
W-2_RB2in_S05,0,2,95.0693473815918
