run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
321834,W-2_RB1in_S01,-2,1,1,1.90984,9257,0.00598308,1.00352,1.91656,342,Col,59.359174728,96.82992553710938
321834,W-2_RB1out_S01,-2,1,1,1.83972,8012,0.0032147,1.00323,1.84566,342,Col,64.595600128,97.88206100463869
321834,W-2_RB2in_S01,-2,1,2,1.98871,9508,0.00460155,1.00378,1.99622,342,Col,85.17321395900001,98.39898300170898
321834,W-2_RB2out_S01,-2,1,2,1.86774,8261,0.00813927,1.00272,1.87282,342,Col,88.17243703199999,97.89721425374348
321834,W-2_RB3+_S01,-2,1,3,1.85694,3842,0.00144998,1.00048,1.85783,342,Col,93.987007141,97.8276710510254
321834,W-2_RB3-_S01,-2,1,3,1.91872,3966,0.00290276,1.00097,1.92058,342,Col,93.0613441465,98.5937957763672
321834,W-2_RB4+_S01,-2,1,4,1.86585,3644,0.0015361,1.00051,1.8668,342,Col,30.5555553435,50.0
321834,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,342,Col,0.0,0.0
321834,W-2_RB1in_S02,-2,2,1,1.96126,9924,0.00256917,1.00417,1.96944,342,Col,62.08285141,96.00765991210938
321834,W-2_RB1out_S02,-2,2,1,2.1572,9908,0.00174178,1.00174,2.16096,342,Col,67.2473011015,97.7092742919922
321834,W-2_RB2in_S02,-2,2,2,1.80975,8951,0.0024262,1.00304,1.81525,342,Col,85.9182128905,97.43513870239258
321834,W-2_RB2out_S02,-2,2,2,2.27681,10191,0.00558534,1.00314,2.28395,342,Col,88.369659424,98.53983052571614
321834,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,342,Col,0.0,0.0
321834,W-2_RB3-_S02,-2,2,3,1.65969,3409,0.00389484,1.0,1.65969,342,Col,92.471355438,97.78757858276369
321834,W-2_RB4+_S02,-2,2,4,1.78399,3832,0.00605214,1.0014,1.78648,342,Col,25.0,97.00618362426758
321834,W-2_RB4-_S02,-2,2,4,1.67017,3018,0.00719424,1.00445,1.6776,342,Col,33.333332062,100.0
321834,W-2_RB1in_S03,-2,3,1,2.05436,9750,0.00442478,1.0053,2.06524,342,Col,59.8778915405,97.00764083862305
321834,W-2_RB1out_S03,-2,3,1,2.11355,9158,0.00738518,1.00557,2.12532,342,Col,63.9623146055,97.63855361938477
321834,W-2_RB2in_S03,-2,3,2,2.13315,9853,0.00324746,1.00173,2.13685,342,Col,81.194747925,95.56061553955078
321834,W-2_RB2out_S03,-2,3,2,2.02906,8936,0.00431426,1.00114,2.03137,342,Col,87.96524556466666,98.14735412597656
321834,W-2_RB3+_S03,-2,3,3,1.65597,2994,0.0,1.00055,1.65689,342,Col,83.1357040405,89.8516616821289
321834,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,342,Col,0.0,0.0
321834,W-2_RB4+_S03,-2,3,4,1.73042,3402,0.00101729,1.00153,1.73306,342,Col,63.333332062,96.88461303710938
321834,W-2_RB4-_S03,-2,3,4,1.9485,3821,0.00407955,1.0,1.9485,342,Col,33.333332062,91.46207046508788
321834,W-2_RB1in_S04,-2,4,1,2.03716,9593,0.0046719,1.00255,2.04237,342,Col,60.5263442995,96.85711669921876
321834,W-2_RB1out_S04,-2,4,1,2.34899,10049,0.00397382,1.00305,2.35615,342,Col,65.139373779,97.0768699645996
321834,W-2_RB2in_S04,-2,4,2,2.03053,9044,0.019533,1.00315,2.03694,342,Col,84.66399765,96.29565048217772
321834,W-2_RB2out_S04,-2,4,2,1.92831,7505,0.00359712,1.00335,1.93478,342,Col,83.133570353,93.07093811035156
321834,W-2_RB3+_S04,-2,4,3,2.30803,4713,0.00391773,1.00098,2.31029,342,Col,93.6365509035,99.25653076171876
321834,W-2_RB3-_S04,-2,4,3,1.81407,3532,0.00256805,1.00103,1.81594,342,Col,92.710758209,97.29021072387695
321834,W-2_RB4++_S04,-2,4,4,1.72697,2081,0.000829876,1.00083,1.72841,342,Col,78.355957031,88.33149337768555
321834,W-2_RB4+_S04,-2,4,4,1.60333,2405,0.004,1.00134,1.60547,342,Col,94.961380005,98.5994758605957
321834,W-2_RB4--_S04,-2,4,4,1.60184,2092,-0.00229709,1.00077,1.60307,342,Col,68.75,95.99033737182616
321834,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,342,Col,0.0,0.0
321834,W-2_RB1in_S05,-2,5,1,2.20175,10291,0.00855798,1.00387,2.21027,342,Col,60.539270401,96.51314163208008
321834,W-2_RB1out_S05,-2,5,1,1.96065,8321,0.00730443,1.00402,1.96854,342,Col,64.9588165285,97.44102096557616
321834,W-2_RB2in_S05,-2,5,2,1.8947,8583,0.280353,1.00421,1.90268,342,Col,82.6277313235,95.46542358398438
321834,W-2_RB2out_S05,-2,5,2,2.02734,8454,0.00863309,1.00216,2.03172,342,Col,86.53816477433334,97.84544881184895
321834,W-2_RB3+_S05,-2,5,3,1.94504,3787,0.00256805,1.00154,1.94805,342,Col,91.132572174,97.23526382446288
321834,W-2_RB3-_S05,-2,5,3,1.7488,3648,0.0033557,1.00144,1.75132,342,Col,93.586177826,98.05549621582033
321834,W-2_RB4+_S05,-2,5,4,1.86262,3254,0.0257584,1.00172,1.86583,342,Col,39.2857141495,97.25537109375
321834,W-2_RB4-_S05,-2,5,4,0.0,0,0.0,0.0,0.0,342,Col,0.0,0.0
