chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,95.88462448120117
W-2_RB1out_S01,0,2,97.24910354614258
W-2_RB2in_S01,0,2,98.19381332397461
W-2_RB2out_S01,0,3,98.59163665771484
W-2_RB3-_S01,0,2,98.53706741333008
W-2_RB3+_S01,0,2,98.12397384643555
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,94.11764907836914
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,96.41207885742188
W-2_RB1out_S02,0,2,97.04201889038086
W-2_RB2in_S02,0,2,97.83182525634766
W-2_RB2out_S02,0,3,98.2384262084961
W-2_RB3-_S02,0,2,96.77441024780273
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,95.45454788208008
W-2_RB4+_S02,0,2,96.15950775146484
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.15028381347656
W-2_RB1out_S03,0,2,97.4549331665039
W-2_RB2in_S03,0,2,92.88715362548828
W-2_RB2out_S03,0,3,97.97569529215495
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,88.24273681640625
W-2_RB4-_S03,0,2,90.53253173828125
W-2_RB4+_S03,0,2,97.13086700439453
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.74003601074219
W-2_RB1out_S04,0,2,97.54589462280273
W-2_RB2in_S04,0,2,96.37296295166016
W-2_RB2out_S04,0,3,94.00603485107422
W-2_RB3-_S04,0,2,96.49512100219727
W-2_RB3+_S04,0,2,99.24661254882812
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,96.5678482055664
W-2_RB4--_S04,0,2,95.8309211730957
W-2_RB4++_S04,0,2,89.90036392211914
W-2_RB1in_S05,0,2,96.95647430419922
W-2_RB1out_S05,0,2,96.71432495117188
W-2_RB2in_S05,0,2,94.83439254760742
W-2_RB2out_S05,0,3,98.07901763916016
W-2_RB3-_S05,0,2,98.43895721435547
W-2_RB3+_S05,0,2,97.19925308227539
W-2_RB4-_S05,1,2,5.977382659912109
W-2_RB4+_S05,1,2,0.0
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.5828971862793
W-2_RB1out_S06,0,2,97.73559951782227
W-2_RB2in_S06,0,2,98.82851028442383
W-2_RB2out_S06,0,3,98.69042205810547
W-2_RB3-_S06,0,2,96.68080520629883
W-2_RB3+_S06,0,2,98.52502822875977
W-2_RB4-_S06,0,2,96.77706527709961
W-2_RB4+_S06,0,2,97.91666412353516
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,97.0227279663086
W-2_RB1out_S07,0,2,97.5840835571289
W-2_RB2in_S07,0,2,91.0505599975586
W-2_RB2out_S07,0,3,98.03179168701172
W-2_RB3-_S07,0,2,97.72936630249023
W-2_RB3+_S07,0,2,95.88041305541992
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,100.0
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,96.29255294799805
