chamber,fid_eff_roll_level
W-2_RB1in_B_S01,95.16943359375
W-2_RB1in_F_S01,96.30901336669922
W-2_RB1out_B_S01,96.40682220458984
W-2_RB1out_F_S01,98.08013153076172
W-2_RB2in_B_S01,97.33110809326172
W-2_RB2in_F_S01,97.65208435058594
W-2_RB2out_M_S01,98.81031036376953
W-2_RB2out_B_S01,98.24073791503906
W-2_RB2out_F_S01,97.84283447265625
W-2_RB3-_B_S01,96.52582550048828
W-2_RB3-_F_S01,98.39228057861328
W-2_RB3+_B_S01,97.43902587890625
W-2_RB3+_F_S01,98.9664077758789
W-2_RB4-_B_S01,0.0
W-2_RB4-_F_S01,0.0
W-2_RB4+_B_S01,100.0
W-2_RB4+_F_S01,100.0
W-2_RB4--_B_S01,0.0
W-2_RB4--_F_S01,0.0
W-2_RB4++_B_S01,0.0
W-2_RB4++_F_S01,0.0
W-2_RB1in_B_S02,93.83561706542969
W-2_RB1in_F_S02,96.33827209472656
W-2_RB1out_B_S02,95.79937744140625
W-2_RB1out_F_S02,98.54721069335938
W-2_RB2in_B_S02,98.43353271484375
W-2_RB2in_F_S02,96.25550842285156
W-2_RB2out_M_S02,97.5724868774414
W-2_RB2out_B_S02,99.01168060302734
W-2_RB2out_F_S02,99.04458618164062
W-2_RB3-_B_S02,96.7166976928711
W-2_RB3-_F_S02,97.79249572753906
W-2_RB3+_B_S02,0.0
W-2_RB3+_F_S02,0.0
W-2_RB4-_B_S02,94.11764526367188
W-2_RB4-_F_S02,100.0
W-2_RB4+_B_S02,94.71830749511719
W-2_RB4+_F_S02,96.66666412353516
W-2_RB4--_B_S02,0.0
W-2_RB4--_F_S02,0.0
W-2_RB4++_B_S02,0.0
W-2_RB4++_F_S02,0.0
W-2_RB1in_B_S03,97.03389739990234
W-2_RB1in_F_S03,95.92720794677734
W-2_RB1out_B_S03,97.0271987915039
W-2_RB1out_F_S03,98.3277587890625
W-2_RB2in_B_S03,97.82237243652344
W-2_RB2in_F_S03,90.73482513427734
W-2_RB2out_M_S03,97.94801330566406
W-2_RB2out_B_S03,98.21428680419922
W-2_RB2out_F_S03,97.85604858398438
W-2_RB3-_B_S03,0.0
W-2_RB3-_F_S03,0.0
W-2_RB3+_B_S03,77.27796936035156
W-2_RB3+_F_S03,98.25436401367188
W-2_RB4-_B_S03,98.37837982177734
W-2_RB4-_F_S03,82.60273742675781
W-2_RB4+_B_S03,96.15384674072266
W-2_RB4+_F_S03,97.4217300415039
W-2_RB4--_B_S03,0.0
W-2_RB4--_F_S03,0.0
W-2_RB4++_B_S03,0.0
W-2_RB4++_F_S03,0.0
W-2_RB1in_B_S04,95.78713989257812
W-2_RB1in_F_S04,97.22479248046875
W-2_RB1out_B_S04,97.94837951660156
W-2_RB1out_F_S04,96.21479034423828
W-2_RB2in_B_S04,95.14298248291016
W-2_RB2in_F_S04,98.17792510986328
W-2_RB2out_M_S04,88.91273498535156
W-2_RB2out_B_S04,93.18402862548828
W-2_RB2out_F_S04,98.27855682373047
W-2_RB3-_B_S04,98.79518127441406
W-2_RB3-_F_S04,94.5388412475586
W-2_RB3+_B_S04,99.34895324707031
W-2_RB3+_F_S04,98.39506530761719
W-2_RB4-_B_S04,0.0
W-2_RB4-_F_S04,0.0
W-2_RB4+_B_S04,96.98275756835938
W-2_RB4+_F_S04,96.88995361328125
W-2_RB4--_B_S04,97.22222137451172
W-2_RB4--_F_S04,95.66210174560547
W-2_RB4++_B_S04,100.0
W-2_RB4++_F_S04,80.76922607421875
W-2_RB1in_B_S05,95.3302230834961
W-2_RB1in_F_S05,99.4092788696289
W-2_RB1out_B_S05,97.90670013427734
W-2_RB1out_F_S05,97.3301010131836
W-2_RB2in_B_S05,91.86137390136719
W-2_RB2in_F_S05,97.21670532226562
W-2_RB2out_M_S05,97.75725555419922
W-2_RB2out_B_S05,97.01986694335938
W-2_RB2out_F_S05,99.00285339355469
W-2_RB3-_B_S05,97.88520050048828
W-2_RB3-_F_S05,97.3233413696289
W-2_RB3+_B_S05,95.7816390991211
W-2_RB3+_F_S05,99.08675384521484
W-2_RB4-_B_S05,0.0
W-2_RB4-_F_S05,0.0
W-2_RB4+_B_S05,98.12206268310547
W-2_RB4+_F_S05,91.80107879638672
W-2_RB4--_B_S05,0.0
W-2_RB4--_F_S05,0.0
W-2_RB4++_B_S05,0.0
W-2_RB4++_F_S05,0.0
W-2_RB1in_B_S06,96.86648559570312
W-2_RB1in_F_S06,97.52474975585938
W-2_RB1out_B_S06,99.04705047607422
W-2_RB1out_F_S06,95.79438781738281
W-2_RB2in_B_S06,97.81993865966797
W-2_RB2in_F_S06,98.6328125
W-2_RB2out_M_S06,97.54045104980469
W-2_RB2out_B_S06,97.6377944946289
W-2_RB2out_F_S06,98.86685943603516
W-2_RB3-_B_S06,95.20333099365234
