run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
321730,W-2_RB1in_S01,-2,1,1,1.86667,19755,0.0100161,1.00427,1.87464,282,Col,49.576696396,0,2,95.7392234802246
321730,W-2_RB1out_S01,-2,1,1,1.82969,17554,0.0109443,1.00377,1.83658,282,Col,54.409658432,0,2,97.24347686767578
321730,W-2_RB2in_S01,-2,1,2,2.02083,21924,0.0102314,1.00491,2.03075,282,Col,76.623615265,0,2,97.49159622192384
321730,W-2_RB2out_S01,-2,1,2,1.85493,18438,0.0137827,1.00353,1.86148,282,Col,79.65043385866666,0,3,98.29796091715497
321730,W-2_RB3+_S01,-2,1,3,1.86587,8611,0.00541712,1.0013,1.8683,282,Col,90.841156006,0,2,98.20271682739258
321730,W-2_RB3-_S01,-2,1,3,1.88061,8711,0.00777202,1.00108,1.88265,282,Col,90.431175232,0,2,97.45905303955078
321730,W-2_RB4+_S01,-2,1,4,1.85222,8059,0.00344748,1.00161,1.8552,282,Col,67.647058487,0,2,100.0
321730,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,282,Col,0.0,1,2,0.0
321730,W-2_RB1in_S02,-2,2,1,1.96897,22021,0.00974607,1.00503,1.97888,282,Col,51.0503311155,0,2,95.08694458007812
321730,W-2_RB1out_S02,-2,2,1,2.12801,21727,0.0106758,1.00472,2.13806,282,Col,56.501768112,0,2,97.1732940673828
321730,W-2_RB2in_S02,-2,2,2,1.78204,19549,0.00984503,1.00403,1.78922,282,Col,78.0722236635,0,2,97.34452056884766
321730,W-2_RB2out_S02,-2,2,2,2.29646,22999,0.016675,1.00361,2.30474,282,Col,80.518664042,0,3,98.5429178873698
321730,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,282,Col,0.0,1,2,0.0
321730,W-2_RB3-_S02,-2,2,3,1.6783,7935,0.00740271,1.00085,1.67972,282,Col,90.6650886535,0,2,97.25459671020508
321730,W-2_RB4+_S02,-2,2,4,1.80929,8377,0.00820734,1.00195,1.81281,282,Col,43.406594276,0,2,95.69248580932616
321730,W-2_RB4-_S02,-2,2,4,1.69436,6852,0.0101385,1.00223,1.69814,282,Col,35.416666031,0,2,97.05882263183594
321730,W-2_RB1in_S03,-2,3,1,2.03866,21777,0.00964239,1.00348,2.04575,282,Col,50.448709488000006,0,2,96.48055267333984
321730,W-2_RB1out_S03,-2,3,1,2.04758,19710,0.00831082,1.00344,2.05462,282,Col,54.8123111725,0,2,97.6774787902832
321730,W-2_RB2in_S03,-2,3,2,2.1257,22035,0.00993633,1.0029,2.13187,282,Col,73.86907958949999,0,2,94.2785987854004
321730,W-2_RB2out_S03,-2,3,2,2.008,19578,0.0108718,1.00247,2.01295,282,Col,79.44823455800001,0,3,98.00611623128256
321730,W-2_RB3+_S03,-2,3,3,1.6005,6458,0.382156,1.00099,1.60208,282,Col,80.8785820005,0,2,87.76616668701172
321730,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,282,Col,0.0,1,2,0.0
321730,W-2_RB4+_S03,-2,3,4,1.66752,7172,0.364566,1.00093,1.66907,282,Col,47.0779218675,0,2,96.78778839111328
321730,W-2_RB4-_S03,-2,3,4,1.80634,7975,0.350849,1.00204,1.81003,282,Col,32.4561395645,0,2,90.49055862426758
321730,W-2_RB1in_S04,-2,4,1,1.98764,21071,0.013112,1.0055,1.99858,282,Col,50.0066280365,0,2,96.50596618652344
321730,W-2_RB1out_S04,-2,4,1,2.28244,22126,0.00979988,1.00362,2.29071,282,Col,54.714952469,0,2,97.08158493041992
321730,W-2_RB2in_S04,-2,4,2,1.97874,20102,0.0215572,1.00485,1.98833,282,Col,75.2230033875,0,2,96.66045379638672
321730,W-2_RB2out_S04,-2,4,2,1.93433,17113,0.00700803,1.00283,1.93981,282,Col,75.245089213,0,3,93.45844014485677
321730,W-2_RB3+_S04,-2,4,3,2.32684,10636,0.00721943,1.00066,2.32837,282,Col,92.03118515,0,2,98.87200927734376
321730,W-2_RB3-_S04,-2,4,3,1.78448,7866,0.00794011,1.00114,1.78651,282,Col,89.5760421755,0,2,96.66701126098631
