run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
322319,W-2_RB1in_S01,-2,1,1,1.87097,10440,0.0134409,1.0027,1.87601,159,Col,50.042873382500005,0,2,96.07160949707033
322319,W-2_RB1out_S01,-2,1,1,1.8574,9469,0.0166732,1.00275,1.86251,159,Col,55.262886047,0,2,97.66550827026369
322319,W-2_RB2in_S01,-2,1,2,2.02102,11441,0.0063593,1.00301,2.02711,159,Col,76.5570144655,0,2,97.94307708740234
322319,W-2_RB2out_S01,-2,1,2,1.85641,9722,0.0175673,1.00306,1.8621,159,Col,80.178825378,0,3,98.73208618164062
322319,W-2_RB3+_S01,-2,1,3,1.85543,4325,0.00772201,1.00215,1.85942,159,Col,91.096492767,0,2,98.98797607421876
322319,W-2_RB3-_S01,-2,1,3,1.8854,4738,0.00676482,1.0,1.8854,159,Col,90.6518211365,0,2,98.0610694885254
322319,W-2_RB4+_S01,-2,1,4,1.87906,4459,0.00632111,1.00084,1.88064,159,Col,61.1111106875,0,2,100.0
322319,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,159,Col,0.0,1,2,0.0
322319,W-2_RB1in_S02,-2,2,1,2.02335,12478,0.0157289,1.00309,2.0296,159,Col,53.005718231,0,2,96.02008438110352
322319,W-2_RB1out_S02,-2,2,1,2.17075,12128,0.0128871,1.00251,2.17621,159,Col,57.2396621705,0,2,97.57375717163086
322319,W-2_RB2in_S02,-2,2,2,1.78985,10510,0.00749319,1.00376,1.79658,159,Col,77.680454254,0,2,98.12073135375977
322319,W-2_RB2out_S02,-2,2,2,2.29382,12210,0.0197257,1.00301,2.30073,159,Col,80.26123301199999,0,3,98.13985697428386
322319,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,159,Col,0.0,1,2,0.0
322319,W-2_RB3-_S02,-2,2,3,1.67354,4219,0.00396668,1.00119,1.67554,159,Col,90.4227867125,0,2,95.61576461791992
322319,W-2_RB4+_S02,-2,2,4,1.81807,4507,-0.000403388,1.00162,1.82101,159,Col,44.80519580799999,0,2,94.4677848815918
322319,W-2_RB4-_S02,-2,2,4,1.65754,3451,0.012488,1.00192,1.66073,159,Col,37.1428570745,0,2,100.0
322319,W-2_RB1in_S03,-2,3,1,2.03147,12073,0.013966,1.00304,2.03764,159,Col,51.3123989105,0,2,95.7893295288086
322319,W-2_RB1out_S03,-2,3,1,2.08738,11251,0.0165121,1.00279,2.09321,159,Col,55.1739578245,0,2,97.34840774536131
322319,W-2_RB2in_S03,-2,3,2,2.16486,12357,0.0122635,1.00369,2.17285,159,Col,75.375236511,0,2,93.54708099365234
