chamber,fid_eff_ch_level
W-2_RB1in_S01,96.07160949707031
W-2_RB1out_S01,97.66550827026367
W-2_RB2in_S01,97.94307708740234
W-2_RB2out_S01,98.73208618164062
W-2_RB3-_S01,98.06106948852539
W-2_RB3+_S01,98.98797607421875
W-2_RB4-_S01,0.0
W-2_RB4+_S01,100.0
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,96.02008438110352
W-2_RB1out_S02,97.57375717163086
W-2_RB2in_S02,98.12073135375977
W-2_RB2out_S02,98.13985697428386
W-2_RB3-_S02,95.61576461791992
W-2_RB3+_S02,0.0
W-2_RB4-_S02,100.0
W-2_RB4+_S02,94.4677848815918
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,95.7893295288086
W-2_RB1out_S03,97.34840774536133
W-2_RB2in_S03,93.54708099365234
W-2_RB2out_S03,98.01090749104817
W-2_RB3-_S03,0.0
W-2_RB3+_S03,86.6288833618164
W-2_RB4-_S03,92.8084945678711
W-2_RB4+_S03,97.46208190917969
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,96.96510696411133
W-2_RB1out_S04,97.84551239013672
W-2_RB2in_S04,96.37351989746094
W-2_RB2out_S04,93.52744547526042
W-2_RB3-_S04,96.25051879882812
W-2_RB3+_S04,99.42183685302734
W-2_RB4-_S04,0.0
W-2_RB4+_S04,96.78399276733398
W-2_RB4--_S04,97.05634689331055
W-2_RB4++_S04,92.44186019897461
W-2_RB1in_S05,97.04166793823242
W-2_RB1out_S05,97.16550064086914
W-2_RB2in_S05,94.73345565795898
W-2_RB2out_S05,97.1086654663086
W-2_RB3-_S05,97.58238983154297
W-2_RB3+_S05,96.80619430541992
W-2_RB4-_S05,0.0
W-2_RB4+_S05,94.27606201171875
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,97.06737899780273
W-2_RB1out_S06,97.06825637817383
W-2_RB2in_S06,98.36666107177734
W-2_RB2out_S06,97.16246541341145
W-2_RB3-_S06,96.89202880859375
W-2_RB3+_S06,97.42602157592773
W-2_RB4-_S06,93.31205368041992
W-2_RB4+_S06,100.0
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,92.75563430786133
W-2_RB1out_S07,95.45875549316406
W-2_RB2in_S07,88.48659133911133
W-2_RB2out_S07,92.78214263916016
W-2_RB3-_S07,97.0335578918457
W-2_RB3+_S07,95.88517379760742
W-2_RB4-_S07,0.0
W-2_RB4+_S07,95.45454788208008
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,95.06372451782227
W-2_RB1out_S08,81.56341934204102
W-2_RB2in_S08,96.26158142089844
W-2_RB2out_S08,98.26464589436848
W-2_RB3-_S08,98.40976333618164
W-2_RB3+_S08,98.6917724609375
W-2_RB4-_S08,89.54570770263672
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
W-2_RB1in_S09,95.76933288574219
W-2_RB1out_S09,97.55408096313477
W-2_RB2in_S09,97.32307052612305
W-2_RB2out_S09,97.24061584472656
W-2_RB3-_S09,97.82890319824219
W-2_RB3+_S09,93.31010818481445
W-2_RB4_S09,94.55690383911133
W-2_RB4+_S09,0.0
W-2_RB4--_S09,0.0
W-2_RB4++_S09,0.0
W-2_RB1in_S10,96.50842666625977
W-2_RB1out_S10,94.85010528564453
W-2_RB2in_S10,98.82166290283203
W-2_RB2out_S10,97.75414276123047
W-2_RB3-_S10,90.59296035766602
W-2_RB3+_S10,97.51170349121094
W-2_RB4-_S10,96.65051651000977
