chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,82.5
W-2_RB1out_S01,0,2,84.69696807861328
W-2_RB2in_S01,0,2,92.30769348144531
W-2_RB2out_S01,0,3,96.66666666666667
W-2_RB3-_S01,1,2,43.75
W-2_RB3+_S01,0,2,100.0
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,1,2,50.0
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,94.16666793823242
W-2_RB1out_S02,0,2,99.33333587646484
W-2_RB2in_S02,0,2,97.5
W-2_RB2out_S02,0,3,98.61110941569011
W-2_RB3-_S02,0,2,79.33333587646484
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,1,2,50.0
W-2_RB4+_S02,0,2,83.33333587646484
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,96.38059616088867
W-2_RB1out_S03,0,2,95.87803649902344
W-2_RB2in_S03,0,2,90.92764663696289
W-2_RB2out_S03,0,3,93.34625244140625
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,86.39999771118164
W-2_RB4-_S03,0,2,94.4444465637207
W-2_RB4+_S03,0,2,71.24542427062988
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,96.23579788208008
W-2_RB1out_S04,0,2,96.04750442504883
W-2_RB2in_S04,0,2,94.82973861694336
W-2_RB2out_S04,0,3,92.97691599527995
W-2_RB3-_S04,0,2,94.49197769165039
W-2_RB3+_S04,0,2,94.66338348388672
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,78.8194465637207
W-2_RB4--_S04,0,2,73.33333587646484
W-2_RB4++_S04,0,2,60.000003814697266
W-2_RB1in_S05,0,2,96.79487228393555
W-2_RB1out_S05,0,2,96.2406005859375
W-2_RB2in_S05,0,2,96.25759887695312
W-2_RB2out_S05,0,3,99.18699137369792
W-2_RB3-_S05,0,2,87.99342346191406
W-2_RB3+_S05,0,2,95.0
W-2_RB4-_S05,0,2,22.543859481811523
W-2_RB4+_S05,1,2,0.0
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,100.0
W-2_RB1out_S06,0,2,98.33333206176758
W-2_RB2in_S06,0,2,97.5
W-2_RB2out_S06,0,3,96.66666666666667
W-2_RB3-_S06,0,2,83.21428680419922
W-2_RB3+_S06,0,2,97.5
W-2_RB4-_S06,0,2,77.23214340209961
W-2_RB4+_S06,0,2,75.0
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,97.5
W-2_RB1out_S07,0,2,100.0
W-2_RB2in_S07,0,2,100.0
W-2_RB2out_S07,0,3,100.0
W-2_RB3-_S07,0,2,100.0
W-2_RB3+_S07,1,2,50.0
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,83.33333587646484
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,92.82666397094727
W-2_RB1out_S08,0,2,85.49750518798828
