run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
323644,W-2_RB1in_S01,-2,1,1,1.98305,117,0.0847458,1.0,1.98305,1732,Cos,87.239280701,78.53260803222656
323644,W-2_RB1out_S01,-2,1,1,1.81967,111,0.180328,1.0,1.81967,1732,Cos,88.8007240295,82.93918991088867
323644,W-2_RB2in_S01,-2,1,2,1.88525,230,0.221311,1.0,1.88525,1732,Cos,92.491611481,93.0397720336914
323644,W-2_RB2out_S01,-2,1,2,1.60784,164,0.186275,1.0,1.60784,1732,Cos,92.141110738,98.03921508789062
323644,W-2_RB3+_S01,-2,1,3,1.95238,41,-0.571429,1.0,1.95238,1732,Cos,93.1501960755,87.5
323644,W-2_RB3-_S01,-2,1,3,1.65306,81,0.163265,1.0,1.65306,1732,Cos,92.5530967715,92.8571434020996
323644,W-2_RB4+_S01,-2,1,4,1.61905,34,0.047619,1.0,1.61905,1732,Cos,93.613910675,0.0
323644,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1732,Cos,0.0,0.0
323644,W-2_RB1in_S02,-2,2,1,2.14451,742,-1.32659,1.0,2.14451,1732,Cos,89.87216186500001,95.2272720336914
323644,W-2_RB1out_S02,-2,2,1,2.01194,674,-1.41493,1.0,2.01194,1732,Cos,91.5288467405,98.95833587646484
323644,W-2_RB2in_S02,-2,2,2,1.80805,584,-1.47368,1.0,1.80805,1732,Cos,93.2865333555,89.47368621826172
323644,W-2_RB2out_S02,-2,2,2,2.74328,919,-1.6,1.0,2.74328,1732,Cos,93.969024658,100.0
323644,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1732,Cos,0.0,0.0
323644,W-2_RB3-_S02,-2,2,3,1.6875,243,-1.75,1.0,1.6875,1732,Cos,91.9138793945,100.0
323644,W-2_RB4+_S02,-2,2,4,1.90459,539,-1.947,1.0,1.90459,1732,Cos,94.153675079,88.88888931274414
323644,W-2_RB4-_S02,-2,2,4,2.32609,107,-1.97826,1.0,2.32609,1732,Cos,90.074157715,83.33333587646484
