chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.67781829833984
W-2_RB1out_S01,0,2,97.81315994262695
W-2_RB2in_S01,0,2,98.27218627929688
W-2_RB2out_S01,0,3,98.51877085367839
W-2_RB3-_S01,0,2,98.08758163452148
W-2_RB3+_S01,0,2,98.36181640625
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,87.30158996582031
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,96.00774383544922
W-2_RB1out_S02,0,2,97.49197387695312
W-2_RB2in_S02,0,2,98.1204833984375
W-2_RB2out_S02,0,3,98.39469909667969
W-2_RB3-_S02,0,2,96.9124526977539
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,97.23617935180664
W-2_RB4+_S02,0,2,97.50678253173828
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.40291213989258
W-2_RB1out_S03,0,2,97.7130355834961
W-2_RB2in_S03,0,2,94.37164306640625
W-2_RB2out_S03,0,3,97.79541524251302
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,88.33466720581055
W-2_RB4-_S03,0,2,91.03599548339844
W-2_RB4+_S03,0,2,97.06597518920898
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.39274978637695
W-2_RB1out_S04,0,2,97.87363052368164
W-2_RB2in_S04,0,2,96.94154739379883
W-2_RB2out_S04,0,3,94.0848617553711
W-2_RB3-_S04,0,2,96.95814895629883
W-2_RB3+_S04,1,2,0.0
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,97.78254699707031
W-2_RB4--_S04,0,2,96.81653213500977
W-2_RB4++_S04,0,2,89.75033950805664
W-2_RB1in_S05,0,2,97.21483612060547
W-2_RB1out_S05,0,2,97.29100036621094
W-2_RB2in_S05,0,2,95.03966522216797
W-2_RB2out_S05,0,3,98.09036000569661
W-2_RB3-_S05,0,2,98.05513381958008
W-2_RB3+_S05,0,2,97.51518249511719
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,1,2,0.0
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.46020126342773
W-2_RB1out_S06,0,2,97.42222213745117
W-2_RB2in_S06,0,2,98.77634811401367
W-2_RB2out_S06,0,3,98.39533996582031
W-2_RB3-_S06,0,2,97.31122207641602
W-2_RB3+_S06,0,2,97.97400283813477
W-2_RB4-_S06,0,2,97.10847091674805
W-2_RB4+_S06,0,2,98.09321975708008
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,97.16307067871094
W-2_RB1out_S07,0,2,98.17721557617188
W-2_RB2in_S07,0,2,90.47722625732422
W-2_RB2out_S07,0,3,98.33026631673177
W-2_RB3-_S07,0,2,97.91749572753906
W-2_RB3+_S07,0,2,96.94791030883789
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,96.48859405517578
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,95.74351501464844
W-2_RB1out_S08,0,2,81.99723434448242
W-2_RB2in_S08,0,2,97.69864273071289
W-2_RB2out_S08,0,3,98.28906758626302
W-2_RB3-_S08,0,2,98.67422485351562
W-2_RB3+_S08,0,2,98.56753921508789
W-2_RB4-_S08,0,2,91.24076843261719
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,96.24596786499023
W-2_RB1out_S09,0,2,97.13118362426758
W-2_RB2in_S09,0,2,97.51994705200195
W-2_RB2out_S09,0,3,95.92034149169922
W-2_RB3-_S09,0,2,98.26372146606445
W-2_RB3+_S09,0,2,94.645263671875
W-2_RB4_S09,0,2,96.64567565917969
W-2_RB4+_S09,1,2,0.0
W-2_RB4--_S09,1,2,0.0
W-2_RB4++_S09,1,2,0.0
W-2_RB1in_S10,0,2,96.99316024780273
W-2_RB1out_S10,0,2,95.2565803527832
W-2_RB2in_S10,0,2,98.92367172241211
W-2_RB2out_S10,0,3,98.09515635172527
W-2_RB3-_S10,0,2,91.72076416015625
W-2_RB3+_S10,0,2,98.04642868041992
W-2_RB4-_S10,0,2,98.15054702758789
W-2_RB4+_S10,0,2,97.73688888549805
W-2_RB4--_S10,1,2,0.0
W-2_RB4++_S10,1,2,0.0
W-2_RB1in_S11,0,2,87.79013061523438
W-2_RB1out_S11,0,2,96.09550857543945
W-2_RB2in_S11,0,2,97.91197967529297
W-2_RB2out_S11,0,3,98.81227620442708
W-2_RB3-_S11,0,2,97.56709671020508
W-2_RB3+_S11,0,2,98.62140655517578
W-2_RB4_S11,0,2,98.65824127197266
W-2_RB4+_S11,1,2,0.0
W-2_RB4--_S11,1,2,0.0
W-2_RB4++_S11,1,2,0.0
W-2_RB1in_S12,0,2,97.78521347045898
W-2_RB1out_S12,0,2,97.2447395324707
W-2_RB2in_S12,0,2,96.55839157104492
W-2_RB2out_S12,0,3,98.21826934814453
W-2_RB3-_S12,0,2,99.66608810424805
W-2_RB3+_S12,1,2,0.0
W-2_RB4-_S12,0,2,98.89863204956055
W-2_RB4+_S12,0,2,98.28326416015625
W-2_RB4--_S12,1,2,0.0
W-2_RB4++_S12,1,2,0.0
W-1_RB1in_S01,0,2,97.57584381103516
W-1_RB1out_S01,0,2,98.33404541015625
W-1_RB2in_S01,0,3,97.53540547688802
W-1_RB2out_S01,0,2,96.1776123046875
W-1_RB3-_S01,1,2,0.0
W-1_RB3+_S01,1,2,0.0
W-1_RB4-_S01,1,2,0.0
W-1_RB4+_S01,0,2,98.39795684814453
W-1_RB4--_S01,1,2,0.0
W-1_RB4++_S01,1,2,0.0
W-1_RB1in_S02,0,2,95.52445602416992
W-1_RB1out_S02,0,2,95.67759323120117
W-1_RB2in_S02,0,3,98.5459213256836
W-1_RB2out_S02,0,2,95.39093780517578
W-1_RB3-_S02,0,2,97.12256622314453
W-1_RB3+_S02,0,2,98.03793716430664
W-1_RB4-_S02,1,2,0.0
W-1_RB4+_S02,1,2,0.0
W-1_RB4--_S02,1,2,0.0
W-1_RB4++_S02,1,2,0.0
W-1_RB1in_S03,0,2,96.4427719116211
W-1_RB1out_S03,0,2,97.67845153808594
W-1_RB2in_S03,0,3,98.12556457519531
W-1_RB2out_S03,0,2,94.63967514038086
W-1_RB3-_S03,0,2,98.2081069946289
W-1_RB3+_S03,0,2,97.86094665527344
W-1_RB4-_S03,0,2,97.07254791259766
W-1_RB4+_S03,0,2,97.68597030639648
W-1_RB4--_S03,1,2,0.0
W-1_RB4++_S03,1,2,0.0
W-1_RB1in_S04,0,2,97.08859634399414
W-1_RB1out_S04,1,2,47.289310455322266
W-1_RB2in_S04,0,3,92.16724141438802
W-1_RB2out_S04,1,2,0.0
W-1_RB3-_S04,0,2,97.5615005493164
W-1_RB3+_S04,0,2,97.04278182983398
W-1_RB4-_S04,0,2,97.73403549194336
W-1_RB4+_S04,1,2,0.0
W-1_RB4--_S04,0,2,96.33491897583008
W-1_RB4++_S04,1,2,0.0
W-1_RB1in_S05,0,2,95.68986892700195
W-1_RB1out_S05,0,2,98.33440017700195
W-1_RB2in_S05,0,3,97.7109858194987
W-1_RB2out_S05,0,2,97.72745132446289
W-1_RB3-_S05,0,2,97.51909637451172
W-1_RB3+_S05,0,2,97.85385131835938
W-1_RB4-_S05,1,2,0.0
W-1_RB4+_S05,1,2,0.0
W-1_RB4--_S05,1,2,0.0
W-1_RB4++_S05,1,2,0.0
W-1_RB1in_S06,0,2,97.22682189941406
W-1_RB1out_S06,0,2,97.16456604003906
W-1_RB2in_S06,0,3,94.95442708333333
W-1_RB2out_S06,0,2,96.83025741577148
W-1_RB3-_S06,0,2,94.9759750366211
W-1_RB3+_S06,0,2,91.72610855102539
W-1_RB4-_S06,0,2,67.79070663452148
W-1_RB4+_S06,0,2,97.16952133178711
W-1_RB4--_S06,1,2,0.0
W-1_RB4++_S06,1,2,0.0
W-1_RB1in_S07,0,2,97.91665649414062
W-1_RB1out_S07,0,2,97.78042221069336
W-1_RB2in_S07,0,3,83.9412841796875
W-1_RB2out_S07,1,2,0.0
W-1_RB3-_S07,0,2,97.92389678955078
