chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,78.48452377319336
W-2_RB1out_S01,0,2,85.34988021850586
W-2_RB2in_S01,0,2,90.2212905883789
W-2_RB2out_S01,0,3,92.65354665120442
W-2_RB3-_S01,0,2,90.9091567993164
W-2_RB3+_S01,0,2,92.35192108154297
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,85.45454788208008
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,71.52206420898438
W-2_RB1out_S02,0,2,81.94718551635742
W-2_RB2in_S02,0,2,84.8876838684082
W-2_RB2out_S02,0,3,92.39740498860677
W-2_RB3-_S02,0,2,74.40711975097656
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,75.79232406616211
W-2_RB4+_S02,0,2,84.49268341064453
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,74.8803939819336
W-2_RB1out_S03,0,2,87.69556045532227
W-2_RB2in_S03,0,2,88.58725357055664
W-2_RB2out_S03,0,3,91.44052632649739
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,79.52070236206055
W-2_RB4-_S03,0,2,80.3585205078125
W-2_RB4+_S03,0,2,86.69865417480469
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,83.16956329345703
W-2_RB1out_S04,0,2,92.89302062988281
W-2_RB2in_S04,0,2,89.89186096191406
W-2_RB2out_S04,0,3,83.77586873372395
W-2_RB3-_S04,0,2,86.06604385375977
W-2_RB3+_S04,0,2,97.97130584716797
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,84.12200546264648
W-2_RB4--_S04,0,2,80.11351776123047
W-2_RB4++_S04,0,2,82.72867965698242
W-2_RB1in_S05,0,2,81.96405029296875
W-2_RB1out_S05,0,2,81.58348846435547
W-2_RB2in_S05,0,2,81.9875602722168
W-2_RB2out_S05,0,3,90.92199198404948
W-2_RB3-_S05,0,2,89.1708755493164
W-2_RB3+_S05,0,2,91.70650863647461
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,90.89545059204102
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,83.14577865600586
W-2_RB1out_S06,0,2,91.28521728515625
W-2_RB2in_S06,0,2,93.9454345703125
W-2_RB2out_S06,0,3,92.7423578898112
W-2_RB3-_S06,0,2,89.48579406738281
W-2_RB3+_S06,0,2,85.96775436401367
W-2_RB4-_S06,0,2,85.57912826538086
W-2_RB4+_S06,0,2,85.91953659057617
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,74.13307189941406
W-2_RB1out_S07,0,2,78.20703125
W-2_RB2in_S07,0,2,75.04569435119629
W-2_RB2out_S07,0,3,87.82424418131511
W-2_RB3-_S07,0,2,90.36685180664062
W-2_RB3+_S07,0,2,88.99110412597656
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,90.62317657470703
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,85.51163864135742
W-2_RB1out_S08,0,2,53.927114486694336
W-2_RB2in_S08,0,2,90.84558486938477
W-2_RB2out_S08,0,3,91.99590555826823
W-2_RB3-_S08,0,2,92.13758087158203
W-2_RB3+_S08,0,2,90.92998886108398
W-2_RB4-_S08,0,2,71.52345275878906
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,75.8368034362793
W-2_RB1out_S09,0,2,77.59750747680664
W-2_RB2in_S09,0,2,85.41678237915039
W-2_RB2out_S09,0,3,83.2876459757487
W-2_RB3-_S09,0,2,78.95881652832031
W-2_RB3+_S09,0,2,85.00682830810547
W-2_RB4_S09,0,2,83.0906982421875
W-2_RB4+_S09,1,2,0.0
W-2_RB4--_S09,1,2,0.0
W-2_RB4++_S09,1,2,0.0
W-2_RB1in_S10,0,2,90.33886337280273
W-2_RB1out_S10,0,2,76.73483276367188
W-2_RB2in_S10,0,2,90.40672302246094
W-2_RB2out_S10,0,3,92.48689778645833
W-2_RB3-_S10,0,2,73.24800109863281
W-2_RB3+_S10,0,2,87.51914978027344
W-2_RB4-_S10,0,2,89.41647720336914
W-2_RB4+_S10,0,2,89.26851654052734
W-2_RB4--_S10,1,2,0.0
W-2_RB4++_S10,1,2,0.0
W-2_RB1in_S11,0,2,79.14048385620117
W-2_RB1out_S11,0,2,88.9153060913086
W-2_RB2in_S11,0,2,91.8750114440918
W-2_RB2out_S11,0,3,93.0111796061198
W-2_RB3-_S11,0,2,92.12122344970703
W-2_RB3+_S11,0,2,93.65185165405273
W-2_RB4_S11,0,2,88.90576934814453
W-2_RB4+_S11,1,2,0.0
W-2_RB4--_S11,1,2,0.0
W-2_RB4++_S11,1,2,0.0
W-2_RB1in_S12,0,2,78.03633499145508
W-2_RB1out_S12,0,2,84.25371551513672
W-2_RB2in_S12,0,2,85.3240737915039
W-2_RB2out_S12,0,3,87.11587015787761
W-2_RB3-_S12,0,2,98.87266540527344
W-2_RB3+_S12,1,2,0.0
W-2_RB4-_S12,0,2,87.80688858032227
W-2_RB4+_S12,0,2,88.11882400512695
W-2_RB4--_S12,1,2,0.0
W-2_RB4++_S12,1,2,0.0
W-1_RB1in_S01,0,2,88.69978332519531
W-1_RB1out_S01,0,2,89.82349395751953
W-1_RB2in_S01,0,3,90.81693776448567
W-1_RB2out_S01,0,2,84.67871856689453
W-1_RB3-_S01,1,2,0.0
W-1_RB3+_S01,1,2,0.0
W-1_RB4-_S01,1,2,0.0
W-1_RB4+_S01,0,2,93.4494743347168
