run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
321818,W-2_RB1in_S01,-2,1,1,1.88889,24718,0.00519639,1.00253,1.89366,687,Col,56.141399384,95.50741577148438
321818,W-2_RB1out_S01,-2,1,1,1.84867,22014,0.00646624,1.00329,1.85475,687,Col,61.6991271975,97.43660354614258
321818,W-2_RB2in_S01,-2,1,2,1.99671,26075,0.00627919,1.00431,2.00531,687,Col,83.1805496215,98.24802017211914
321818,W-2_RB2out_S01,-2,1,2,1.87375,22678,0.0107411,1.00373,1.88074,687,Col,85.45784759533335,98.0010503133138
321818,W-2_RB3+_S01,-2,1,3,1.85275,10431,0.0044405,1.0016,1.85572,687,Col,93.381565094,97.93698501586914
321818,W-2_RB3-_S01,-2,1,3,1.89007,10711,0.00370566,1.00035,1.89073,687,Col,92.3222846985,98.22222900390624
321818,W-2_RB4+_S01,-2,1,4,1.87387,9984,0.00281532,1.00226,1.8781,687,Col,46.071428299,97.22222137451172
321818,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,687,Col,0.0,0.0
321818,W-2_RB1in_S02,-2,2,1,1.94658,27764,0.00469747,1.00451,1.95535,687,Col,58.379957199,95.78776931762695
321818,W-2_RB1out_S02,-2,2,1,2.11543,27179,0.00303549,1.00367,2.12319,687,Col,63.328676224000006,97.31756591796876
321818,W-2_RB2in_S02,-2,2,2,1.78658,24544,0.00247489,1.00343,1.79271,687,Col,83.87475967399999,97.8970069885254
321818,W-2_RB2out_S02,-2,2,2,2.26863,28249,0.008593,1.00258,2.27448,687,Col,86.37753550233333,98.18062845865886
321818,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,687,Col,0.0,0.0
321818,W-2_RB3-_S02,-2,2,3,1.68199,10028,0.00134183,1.00084,1.6834,687,Col,92.17905426,97.50732421875
321818,W-2_RB4+_S02,-2,2,4,1.84507,10873,0.00322416,1.0017,1.84821,687,Col,50.370370865,97.01068496704102
321818,W-2_RB4-_S02,-2,2,4,1.6972,8615,0.00551615,1.00118,1.69921,687,Col,82.14285659800001,82.41379165649414
321818,W-2_RB1in_S03,-2,3,1,2.01982,27510,0.00572687,1.00361,2.02712,687,Col,58.009044647500005,97.19081497192384
321818,W-2_RB1out_S03,-2,3,1,2.0737,25353,0.00515295,1.00328,2.0805,687,Col,61.977005005,98.056640625
321818,W-2_RB2in_S03,-2,3,2,2.14531,27756,0.00479209,1.00326,2.1523,687,Col,80.541606903,95.11216354370116
321818,W-2_RB2out_S03,-2,3,2,2.01528,24536,0.004846,1.00264,2.02059,687,Col,85.695365906,97.82103983561198
321818,W-2_RB3+_S03,-2,3,3,1.6069,7869,0.00163365,1.00082,1.60822,687,Col,82.3192062375,89.10794067382812
321818,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,687,Col,0.0,0.0
321818,W-2_RB4+_S03,-2,3,4,1.67145,9086,0.00570272,1.00147,1.67391,687,Col,60.5769233705,96.91037368774414
321818,W-2_RB4-_S03,-2,3,4,1.8873,10265,0.00735429,1.00055,1.88834,687,Col,68.1818180085,90.8913459777832
321818,W-2_RB1in_S04,-2,4,1,2.0169,26972,0.00545876,1.00368,2.02432,687,Col,56.815761566,96.8162956237793
321818,W-2_RB1out_S04,-2,4,1,2.29387,27960,0.00598901,1.00338,2.30161,687,Col,62.450534821,98.05523300170898
321818,W-2_RB2in_S04,-2,4,2,2.01753,25665,0.015329,1.00363,2.02485,687,Col,82.93615341200001,96.90311813354492
321818,W-2_RB2out_S04,-2,4,2,1.9221,21368,0.00530719,1.00216,1.92626,687,Col,81.396753947,93.76180267333984
321818,W-2_RB3+_S04,-2,4,3,2.29096,13157,0.00731325,1.00087,2.29296,687,Col,93.8217926025,99.36333465576172
321818,W-2_RB3-_S04,-2,4,3,1.79886,10142,0.00195105,1.00124,1.8011,687,Col,91.9449119565,95.90539932250977
321818,W-2_RB4++_S04,-2,4,4,1.70994,5954,0.00201034,1.00086,1.71141,687,Col,86.05312728850001,90.3942413330078
321818,W-2_RB4+_S04,-2,4,4,1.61763,6807,0.00261407,1.00071,1.61879,687,Col,94.3740615845,97.38959884643556
321818,W-2_RB4--_S04,-2,4,4,1.59841,5441,-0.000293772,1.00029,1.59888,687,Col,68.8888893125,97.66085815429688
321818,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,687,Col,0.0,0.0
321818,W-2_RB1in_S05,-2,5,1,2.12861,28004,0.00798115,1.00374,2.13657,687,Col,56.5138568875,97.2658348083496
