run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
322431,W-2_RB1in_S01,-2,1,1,1.8877,41218,0.0046714,1.00386,1.89499,1272,Col,56.8170280455,96.2509651184082
322431,W-2_RB1out_S01,-2,1,1,1.8436,36317,0.00604092,1.00352,1.85008,1272,Col,62.2956027985,97.7911605834961
322431,W-2_RB2in_S01,-2,1,2,2.01253,43511,0.0059667,1.0039,2.02038,1272,Col,83.373214722,98.21086883544922
322431,W-2_RB2out_S01,-2,1,2,1.85495,37188,0.0112231,1.0033,1.86107,1272,Col,86.38188934333334,98.7642593383789
322431,W-2_RB3+_S01,-2,1,3,1.85939,17244,0.00258788,1.00119,1.8616,1272,Col,92.843723297,98.2497787475586
322431,W-2_RB3-_S01,-2,1,3,1.86529,17752,0.00493853,1.00116,1.86745,1272,Col,92.4736976625,98.04566955566406
322431,W-2_RB4+_S01,-2,1,4,1.93404,17710,0.0036038,1.00219,1.93827,1272,Col,60.7894735335,96.15384674072266
322431,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1272,Col,0.0,0.0
322431,W-2_RB1in_S02,-2,2,1,1.98667,46651,0.00344945,1.00385,1.99431,1272,Col,58.589279175,95.87006378173828
322431,W-2_RB1out_S02,-2,2,1,2.17251,46407,0.00332381,1.00366,2.18047,1272,Col,63.943090439,97.45854949951172
322431,W-2_RB2in_S02,-2,2,2,1.79818,40745,0.00326581,1.00377,1.80495,1272,Col,84.103591919,98.04304504394533
322431,W-2_RB2out_S02,-2,2,2,2.29404,47177,0.00880136,1.00283,2.30053,1272,Col,86.74095916733332,98.42330423990886
322431,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1272,Col,0.0,0.0
322431,W-2_RB3-_S02,-2,2,3,1.69013,16281,0.0032181,1.00135,1.69241,1272,Col,92.1935691835,97.12855911254884
322431,W-2_RB4+_S02,-2,2,4,1.8003,16822,0.00642123,1.0015,1.803,1272,Col,77.49999809299999,96.52049255371094
322431,W-2_RB4-_S02,-2,2,4,1.76329,14958,0.00801603,1.00118,1.76537,1272,Col,75.0,96.71052551269533
322431,W-2_RB1in_S03,-2,3,1,2.06862,46211,0.0062223,1.00427,2.07746,1272,Col,56.768280029,97.09487533569336
322431,W-2_RB1out_S03,-2,3,1,2.09959,42735,0.00771347,1.00409,2.10818,1272,Col,61.082456589,97.84086227416992
322431,W-2_RB2in_S03,-2,3,2,2.1638,45944,0.00522771,1.00331,2.17096,1272,Col,80.4771003725,94.93428421020508
322431,W-2_RB2out_S03,-2,3,2,1.99096,39851,0.00554556,1.00286,1.99664,1272,Col,85.86874898299999,98.32624816894533
322431,W-2_RB3+_S03,-2,3,3,1.63835,13482,0.00303804,1.00085,1.63975,1272,Col,82.1305885315,88.36819076538086
322431,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1272,Col,0.0,0.0
322431,W-2_RB4+_S03,-2,3,4,1.73809,15688,0.00553955,1.001,1.73982,1272,Col,62.0874214175,97.3893051147461
322431,W-2_RB4-_S03,-2,3,4,1.86442,16735,0.0105838,1.00056,1.86546,1272,Col,45.689655304,90.96829986572266
322431,W-2_RB1in_S04,-2,4,1,2.03185,45487,0.00665565,1.00377,2.0395,1272,Col,56.7195358275,97.34453964233398
322431,W-2_RB1out_S04,-2,4,1,2.30836,46982,0.00673119,1.0038,2.31712,1272,Col,62.3576698305,97.93925857543944
322431,W-2_RB2in_S04,-2,4,2,2.02296,43085,0.0167621,1.00363,2.0303,1272,Col,82.91034698499999,97.0544548034668
322431,W-2_RB2out_S04,-2,4,2,1.93717,36041,0.00564364,1.00259,1.94218,1272,Col,81.73734283433333,93.78379313151042
322431,W-2_RB3+_S04,-2,4,3,2.29831,22266,0.00412882,1.00072,2.29997,1272,Col,93.9964752195,99.38448333740234
322431,W-2_RB3-_S04,-2,4,3,1.79854,16462,0.00447941,1.00077,1.79991,1272,Col,91.8269996645,97.1818733215332
322431,W-2_RB4++_S04,-2,4,4,1.72712,10152,0.00136101,1.00068,1.72829,1272,Col,83.3525772095,88.29204940795898
322431,W-2_RB4+_S04,-2,4,4,1.59795,11526,0.00402052,1.00042,1.59861,1272,Col,94.769569397,97.29869079589844
322431,W-2_RB4--_S04,-2,4,4,1.58514,9132,0.00451311,1.00035,1.58569,1272,Col,75.31328201299999,96.37186813354492
322431,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1272,Col,0.0,0.0
322431,W-2_RB1in_S05,-2,5,1,2.15416,47775,0.00509514,1.00344,2.16157,1272,Col,56.983182907,96.96242904663086
322431,W-2_RB1out_S05,-2,5,1,1.9491,39286,0.00238142,1.00334,1.9556,1272,Col,62.268180847,97.16164779663086
322431,W-2_RB2in_S05,-2,5,2,1.92286,41828,0.274399,1.0029,1.92845,1272,Col,80.872238159,95.23301696777344
322431,W-2_RB2out_S05,-2,5,2,2.04404,41357,0.00780902,1.00248,2.0491,1272,Col,85.54690297433335,98.26352945963542
322431,W-2_RB3+_S05,-2,5,3,1.95447,18028,0.00401127,1.00152,1.95744,1272,Col,90.903831482,97.3541030883789
322431,W-2_RB3-_S05,-2,5,3,1.80845,17712,0.00275679,1.00031,1.80901,1272,Col,92.5510902405,97.54593658447266
322431,W-2_RB4+_S05,-2,5,4,1.8257,15230,0.0165428,1.00084,1.82723,1272,Col,62.6344089505,95.60807800292967
322431,W-2_RB4-_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1272,Col,0.0,0.0
322431,W-2_RB1in_S06,-2,6,1,2.04044,44959,0.00562767,1.00419,2.04899,1272,Col,57.966266632,97.05395126342772
322431,W-2_RB1out_S06,-2,6,1,2.3012,46627,0.00542888,1.00386,2.3101,1272,Col,63.329059601,98.08038711547852
322431,W-2_RB2in_S06,-2,6,2,2.19223,47578,0.00875455,1.00324,2.19933,1272,Col,83.7783966065,98.75107955932616
322431,W-2_RB2out_S06,-2,6,2,1.95932,38432,0.00458833,1.00235,1.96392,1272,Col,85.86073048899999,98.47973124186198
322431,W-2_RB3+_S06,-2,6,3,1.70787,16054,0.00382979,1.00138,1.71024,1272,Col,92.4062194825,98.41548919677734
322431,W-2_RB3-_S06,-2,6,3,1.72873,16601,0.00281162,1.00094,1.73035,1272,Col,93.041145325,97.2370376586914
322431,W-2_RB4+_S06,-2,6,4,1.87892,15875,0.00710143,1.00083,1.88048,1272,Col,54.76190376299999,98.95833587646484
322431,W-2_RB4-_S06,-2,6,4,1.70931,14736,0.00150795,1.00081,1.7107,1272,Col,64.166666031,92.95762252807616
322431,W-2_RB1in_S07,-2,7,1,2.08658,45043,0.00486404,1.00428,2.09551,1272,Col,56.7877292635,96.50378799438477
322431,W-2_RB1out_S07,-2,7,1,1.91752,37660,0.00743381,1.00373,1.92467,1272,Col,62.01443099949999,97.54700469970705
322431,W-2_RB2in_S07,-2,7,2,2.01282,39399,0.00291203,1.00343,2.01974,1272,Col,76.5894889835,90.4837875366211
322431,W-2_RB2out_S07,-2,7,2,1.83865,35359,0.00946389,1.0025,1.84325,1272,Col,84.00666300466666,97.47704823811848
322431,W-2_RB3+_S07,-2,7,3,2.23299,20385,0.00569613,1.00165,2.23667,1272,Col,91.8346138,96.68468475341795
322431,W-2_RB3-_S07,-2,7,3,2.00458,18380,0.00578035,1.00098,2.00655,1272,Col,92.7875442505,97.77788162231444
322431,W-2_RB4+_S07,-2,7,4,1.85851,15972,0.00302537,1.00093,1.86024,1272,Col,55.833332062,89.07658004760742
322431,W-2_RB4-_S07,-2,7,4,0.0,0,0.0,0.0,0.0,1272,Col,0.0,0.0
322431,W-2_RB1in_S08,-2,8,1,1.93123,41340,0.0056059,1.00507,1.94103,1272,Col,52.764339447,94.74543380737305
322431,W-2_RB1out_S08,-2,8,1,1.48284,25066,0.00692144,1.00362,1.48821,1272,Col,50.5532455445,81.61248016357422
322431,W-2_RB2in_S08,-2,8,2,2.11217,44421,0.0121725,1.00387,2.12033,1272,Col,82.498817444,97.40338134765624
322431,W-2_RB2out_S08,-2,8,2,1.95226,37782,0.00496047,1.0029,1.95792,1272,Col,85.397649129,98.47457122802734
322431,W-2_RB3+_S08,-2,8,3,1.7024,16326,0.000625652,1.00073,1.70364,1272,Col,92.9563064575,98.48223495483398
322431,W-2_RB3-_S08,-2,8,3,2.12342,19975,0.00180716,1.00085,2.12523,1272,Col,94.260334015,98.48838806152344
322431,W-2_RB4+_S08,-2,8,4,0.0,0,0.0,0.0,0.0,1272,Col,0.0,0.0
322431,W-2_RB4-_S08,-2,8,4,1.37262,11600,0.00165661,1.00142,1.37457,1272,Col,64.087299347,88.83965682983398
322431,W-2_RB1in_S09,-2,9,1,1.88643,41260,0.00342904,1.00436,1.89466,1272,Col,56.8350543975,95.68903732299805
322431,W-2_RB1out_S09,-2,9,1,1.91275,38123,0.00331142,1.00408,1.92055,1272,Col,62.059022903,97.24850463867188
322431,W-2_RB2in_S09,-2,9,2,2.12045,45965,0.0040596,1.00324,2.12732,1272,Col,83.1862792965,97.8567008972168
322431,W-2_RB2out_S09,-2,9,2,1.68603,32994,0.00316828,1.00272,1.69061,1272,Col,84.35148874933333,96.73382568359376
322431,W-2_RB3+_S09,-2,9,3,1.83624,16315,0.00461452,1.00068,1.83748,1272,Col,88.37050628649999,94.20136642456056
322431,W-2_RB3-_S09,-2,9,3,1.87537,18433,0.00172958,1.00102,1.87728,1272,Col,93.768672943,98.24982833862305
322431,W-2_RB4_S09,-2,9,4,1.72935,16766,0.00402269,1.00134,1.73167,1272,Col,65.5073661805,95.83941650390624
322431,W-2_RB1in_S10,-2,10,1,2.37128,52384,0.00362138,1.00446,2.38185,1272,Col,57.0186004635,97.06052780151369
322431,W-2_RB1out_S10,-2,10,1,1.87068,38087,0.00446955,1.00305,1.87639,1272,Col,60.9610939025,95.45872116088869
322431,W-2_RB2in_S10,-2,10,2,2.03219,45700,0.00133404,1.00312,2.03854,1272,Col,84.347492218,99.02859497070312
322431,W-2_RB2out_S10,-2,10,2,2.05527,42133,0.00439024,1.00264,2.0607,1272,Col,85.837158203,98.32245127360028
322431,W-2_RB3+_S10,-2,10,3,1.64532,16060,0.00143428,1.00092,1.64684,1272,Col,91.819519043,97.9736099243164
322431,W-2_RB3-_S10,-2,10,3,1.76152,16014,0.00406996,1.00066,1.76269,1272,Col,86.21950531,91.61102676391602
322431,W-2_RB4+_S10,-2,10,4,1.79216,21221,0.00143569,1.0022,1.79611,1272,Col,94.9665527345,97.44485473632812
322431,W-2_RB4-_S10,-2,10,4,1.83261,21097,0.00790479,1.00218,1.8366,1272,Col,94.131275177,97.41877365112305
322431,W-2_RB1in_S11,-2,11,1,2.14372,43196,0.0149876,1.00359,2.15141,1272,Col,52.218137741,88.69332504272461
322431,W-2_RB1out_S11,-2,11,1,2.08413,41941,0.0049195,1.00259,2.08953,1272,Col,61.271215439,96.2438507080078
322431,W-2_RB2in_S11,-2,11,2,2.11932,47816,0.00487545,1.00351,2.12676,1272,Col,83.2678604125,97.74290466308594
322431,W-2_RB2out_S11,-2,11,2,1.95105,40254,0.00470143,1.00262,1.95617,1272,Col,85.84658559133334,98.4954350789388
322431,W-2_RB3+_S11,-2,11,3,1.91341,18562,0.00443253,1.00031,1.914,1272,Col,93.3079071045,98.45857238769533
322431,W-2_RB3-_S11,-2,11,3,1.8882,18578,0.192804,1.00102,1.89012,1272,Col,93.5302085875,97.60742568969728
322431,W-2_RB4_S11,-2,11,4,1.74753,17367,0.161803,1.00111,1.74947,1272,Col,73.46390152000001,97.9032096862793
322431,W-2_RB1in_S12,-2,12,1,2.10093,45668,0.00565855,1.00342,2.10811,1272,Col,57.6980876925,96.6296730041504
322431,W-2_RB1out_S12,-2,12,1,1.96827,38586,0.00591716,1.00338,1.97492,1272,Col,61.9294166565,96.72863388061523
322431,W-2_RB2in_S12,-2,12,2,2.1387,44949,0.0102774,1.00344,2.14605,1272,Col,81.6762199405,96.6562271118164
322431,W-2_RB2out_S12,-2,12,2,1.86609,36637,0.00758926,1.00214,1.87009,1272,Col,85.01074727366667,98.49182637532552
322431,W-2_RB3+_S12,-2,12,3,0.0,0,0.0,0.0,0.0,1272,Col,0.0,0.0
322431,W-2_RB3-_S12,-2,12,3,2.69521,26564,0.00618912,1.00122,2.6985,1272,Col,95.0902404785,99.70429611206056
322431,W-2_RB4+_S12,-2,12,4,1.72709,16036,0.00301562,1.00097,1.72876,1272,Col,54.23280525199999,97.47011947631836
