chamber,fid_eff_ch_level
W-2_RB1in_S01,96.58619689941406
W-2_RB1out_S01,97.45380020141602
W-2_RB2in_S01,97.87989807128906
W-2_RB2out_S01,98.5890121459961
W-2_RB3-_S01,98.38128662109375
W-2_RB3+_S01,98.12665557861328
W-2_RB4-_S01,0.0
W-2_RB4+_S01,93.75
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,96.21540451049805
W-2_RB1out_S02,96.94791412353516
W-2_RB2in_S02,97.28692245483398
W-2_RB2out_S02,98.41502634684245
W-2_RB3-_S02,97.46490859985352
W-2_RB3+_S02,0.0
W-2_RB4-_S02,97.11538696289062
W-2_RB4+_S02,94.83223724365234
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,96.77289962768555
W-2_RB1out_S03,97.32487487792969
W-2_RB2in_S03,94.59953308105469
W-2_RB2out_S03,98.08433024088542
W-2_RB3-_S03,0.0
W-2_RB3+_S03,87.54391479492188
W-2_RB4-_S03,90.42610549926758
W-2_RB4+_S03,96.94390487670898
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,97.03890991210938
W-2_RB1out_S04,97.49416732788086
W-2_RB2in_S04,96.77663803100586
W-2_RB2out_S04,93.71919504801433
W-2_RB3-_S04,97.12880325317383
W-2_RB3+_S04,99.36178588867188
W-2_RB4-_S04,0.0
W-2_RB4+_S04,97.27580261230469
W-2_RB4--_S04,95.52442169189453
W-2_RB4++_S04,89.78472518920898
W-2_RB1in_S05,97.68989944458008
W-2_RB1out_S05,96.92335510253906
W-2_RB2in_S05,94.39316177368164
W-2_RB2out_S05,98.1361796061198
W-2_RB3-_S05,98.08327865600586
W-2_RB3+_S05,96.90785598754883
W-2_RB4-_S05,0.0
W-2_RB4+_S05,0.0
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,97.2911262512207
W-2_RB1out_S06,97.10083770751953
W-2_RB2in_S06,99.02886581420898
W-2_RB2out_S06,98.23119608561198
W-2_RB3-_S06,97.68938827514648
W-2_RB3+_S06,98.0964469909668
W-2_RB4-_S06,97.00073623657227
W-2_RB4+_S06,95.71428680419922
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,96.6150016784668
W-2_RB1out_S07,97.13956451416016
W-2_RB2in_S07,90.34321594238281
W-2_RB2out_S07,97.42924245198567
W-2_RB3-_S07,97.65375900268555
W-2_RB3+_S07,96.55853271484375
W-2_RB4-_S07,0.0
W-2_RB4+_S07,97.14285659790039
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,96.69426727294922
W-2_RB1out_S08,81.73606491088867
W-2_RB2in_S08,96.78242111206055
W-2_RB2out_S08,98.10498809814453
W-2_RB3-_S08,98.27929306030273
W-2_RB3+_S08,97.96119689941406
W-2_RB4-_S08,89.26934051513672
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
W-2_RB1in_S09,96.31945419311523
W-2_RB1out_S09,96.89702987670898
W-2_RB2in_S09,97.43676376342773
W-2_RB2out_S09,96.32372538248698
W-2_RB3-_S09,98.1585807800293
W-2_RB3+_S09,94.39556884765625
W-2_RB4_S09,96.34046936035156
W-2_RB4+_S09,0.0
W-2_RB4--_S09,0.0
W-2_RB4++_S09,0.0
W-2_RB1in_S10,96.77458953857422
W-2_RB1out_S10,94.77206039428711
W-2_RB2in_S10,98.79588317871094
W-2_RB2out_S10,98.38412729899089
W-2_RB3-_S10,91.88374328613281
W-2_RB3+_S10,97.51892852783203
W-2_RB4-_S10,97.81672668457031
W-2_RB4+_S10,98.13172912597656
W-2_RB4--_S10,0.0
W-2_RB4++_S10,0.0
W-2_RB1in_S11,87.96897888183594
