chamber,fid_eff_roll_level
W-2_RB1in_B_S01,96.12142181396484
W-2_RB1in_F_S01,97.20902252197266
W-2_RB1out_B_S01,96.7750473022461
W-2_RB1out_F_S01,98.49219512939453
W-2_RB2in_B_S01,97.73345947265625
W-2_RB2in_F_S01,98.59056091308594
W-2_RB2out_M_S01,98.95214080810547
W-2_RB2out_B_S01,98.09542083740234
W-2_RB2out_F_S01,98.60706329345703
W-2_RB3-_B_S01,97.38615417480469
W-2_RB3-_F_S01,98.71244812011719
W-2_RB3+_B_S01,97.57333374023438
W-2_RB3+_F_S01,99.28157043457031
W-2_RB4-_B_S01,0.0
W-2_RB4-_F_S01,0.0
W-2_RB4+_B_S01,95.34883117675781
W-2_RB4+_F_S01,100.0
W-2_RB4--_B_S01,0.0
W-2_RB4--_F_S01,0.0
W-2_RB4++_B_S01,0.0
W-2_RB4++_F_S01,0.0
W-2_RB1in_B_S02,95.00863647460938
W-2_RB1in_F_S02,97.93794250488281
W-2_RB1out_B_S02,96.16523742675781
W-2_RB1out_F_S02,98.68586730957031
W-2_RB2in_B_S02,98.86312103271484
W-2_RB2in_F_S02,97.01380157470703
W-2_RB2out_M_S02,96.65556335449219
W-2_RB2out_B_S02,98.99427795410156
W-2_RB2out_F_S02,99.18699645996094
W-2_RB3-_B_S02,97.33580780029297
W-2_RB3-_F_S02,96.63948059082031
W-2_RB3+_B_S02,0.0
W-2_RB3+_F_S02,0.0
W-2_RB4-_B_S02,92.39130401611328
W-2_RB4-_F_S02,89.28571319580078
W-2_RB4+_B_S02,94.12711334228516
W-2_RB4+_F_S02,97.79816436767578
W-2_RB4--_B_S02,0.0
W-2_RB4--_F_S02,0.0
W-2_RB4++_B_S02,0.0
W-2_RB4++_F_S02,0.0
W-2_RB1in_B_S03,96.88691711425781
W-2_RB1in_F_S03,97.33126831054688
W-2_RB1out_B_S03,96.730712890625
W-2_RB1out_F_S03,98.69432830810547
W-2_RB2in_B_S03,98.38573455810547
W-2_RB2in_F_S03,90.61488342285156
W-2_RB2out_M_S03,98.28861999511719
W-2_RB2out_B_S03,97.92964935302734
W-2_RB2out_F_S03,97.97513580322266
W-2_RB3-_B_S03,0.0
W-2_RB3-_F_S03,0.0
W-2_RB3+_B_S03,79.08317565917969
W-2_RB3+_F_S03,97.93571472167969
W-2_RB4-_B_S03,98.2537841796875
W-2_RB4-_F_S03,82.17585754394531
W-2_RB4+_B_S03,97.14495086669922
W-2_RB4+_F_S03,97.54098510742188
W-2_RB4--_B_S03,0.0
W-2_RB4--_F_S03,0.0
W-2_RB4++_B_S03,0.0
W-2_RB4++_F_S03,0.0
W-2_RB1in_B_S04,96.55390167236328
W-2_RB1in_F_S04,98.37268829345703
W-2_RB1out_B_S04,98.31363677978516
W-2_RB1out_F_S04,96.56605529785156
W-2_RB2in_B_S04,95.96261596679688
W-2_RB2in_F_S04,98.12406158447266
W-2_RB2out_M_S04,89.38066864013672
W-2_RB2out_B_S04,93.05987548828125
W-2_RB2out_F_S04,98.89008331298828
W-2_RB3-_B_S04,99.06632995605469
W-2_RB3-_F_S04,94.6326904296875
W-2_RB3+_B_S04,99.63465118408203
W-2_RB3+_F_S04,99.21094512939453
W-2_RB4-_B_S04,0.0
W-2_RB4-_F_S04,0.0
W-2_RB4+_B_S04,97.54485321044922
W-2_RB4+_F_S04,97.88359832763672
W-2_RB4--_B_S04,95.1456298828125
W-2_RB4--_F_S04,95.75569915771484
W-2_RB4++_B_S04,97.1659927368164
W-2_RB4++_F_S04,81.40762329101562
W-2_RB1in_B_S05,95.49095153808594
W-2_RB1in_F_S05,99.03549194335938
W-2_RB1out_B_S05,97.65739440917969
W-2_RB1out_F_S05,96.99542236328125
W-2_RB2in_B_S05,92.16197204589844
W-2_RB2in_F_S05,97.8824691772461
W-2_RB2out_M_S05,98.11293029785156
W-2_RB2out_B_S05,97.16260528564453
W-2_RB2out_F_S05,98.47870635986328
W-2_RB3-_B_S05,97.5343017578125
W-2_RB3-_F_S05,97.92438507080078
W-2_RB3+_B_S05,95.6175308227539
W-2_RB3+_F_S05,98.32625579833984
W-2_RB4-_B_S05,0.0
W-2_RB4-_F_S05,0.0
W-2_RB4+_B_S05,98.16886901855469
W-2_RB4+_F_S05,91.38182830810547
W-2_RB4--_B_S05,0.0
W-2_RB4--_F_S05,0.0
W-2_RB4++_B_S05,0.0
W-2_RB4++_F_S05,0.0
W-2_RB1in_B_S06,96.7247314453125
W-2_RB1in_F_S06,98.27915954589844
W-2_RB1out_B_S06,99.14430236816406
W-2_RB1out_F_S06,95.75349426269531
W-2_RB2in_B_S06,98.54656219482422
W-2_RB2in_F_S06,98.607177734375
W-2_RB2out_M_S06,98.20443725585938
W-2_RB2out_B_S06,98.20928955078125
W-2_RB2out_F_S06,98.71456909179688
W-2_RB3-_B_S06,95.84619140625
W-2_RB3-_F_S06,98.54460144042969
W-2_RB3+_B_S06,97.22293853759766
W-2_RB3+_F_S06,98.90957641601562
W-2_RB4-_B_S06,97.82293701171875
W-2_RB4-_F_S06,88.72403717041016
W-2_RB4+_B_S06,97.76536560058594
W-2_RB4+_F_S06,80.0
W-2_RB4--_B_S06,0.0
W-2_RB4--_F_S06,0.0
W-2_RB4++_B_S06,0.0
W-2_RB4++_F_S06,0.0
W-2_RB1in_B_S07,96.10272216796875
W-2_RB1in_F_S07,97.86849212646484
W-2_RB1out_B_S07,97.42887115478516
W-2_RB1out_F_S07,98.50392150878906
W-2_RB2in_B_S07,99.31009674072266
W-2_RB2in_F_S07,82.1941146850586
W-2_RB2out_M_S07,97.855224609375
W-2_RB2out_B_S07,98.79634857177734
W-2_RB2out_F_S07,98.20478820800781
W-2_RB3-_B_S07,97.35865783691406
W-2_RB3-_F_S07,97.99517059326172
W-2_RB3+_B_S07,95.66630554199219
W-2_RB3+_F_S07,97.82146453857422
W-2_RB4-_B_S07,0.0
W-2_RB4-_F_S07,0.0
W-2_RB4+_B_S07,95.91836547851562
W-2_RB4+_F_S07,97.43589782714844
W-2_RB4--_B_S07,0.0
W-2_RB4--_F_S07,0.0
W-2_RB4++_B_S07,0.0
W-2_RB4++_F_S07,0.0
W-2_RB1in_B_S08,96.5544204711914
W-2_RB1in_F_S08,95.21189880371094
W-2_RB1out_B_S08,80.4000015258789
W-2_RB1out_F_S08,82.8388671875
W-2_RB2in_B_S08,97.57882690429688
W-2_RB2in_F_S08,96.98243713378906
W-2_RB2out_M_S08,97.78462982177734
W-2_RB2out_B_S08,98.04425048828125
W-2_RB2out_F_S08,98.40353393554688
W-2_RB3-_B_S08,98.20960998535156
W-2_RB3-_F_S08,97.85025787353516
W-2_RB3+_B_S08,98.2298583984375
W-2_RB3+_F_S08,98.66702270507812
W-2_RB4-_B_S08,86.46080780029297
W-2_RB4-_F_S08,93.86666107177734
