run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
322492,W-2_RB1in_S01,-2,1,1,1.89133,51970,0.00549531,1.00428,1.89942,1413,Col,56.3191890715
322492,W-2_RB1out_S01,-2,1,1,1.83977,45722,0.0044262,1.00339,1.84601,1413,Col,61.5546417235
322492,W-2_RB2in_S01,-2,1,2,2.0047,54608,0.00561674,1.00476,2.01424,1413,Col,82.703998566
322492,W-2_RB2out_S01,-2,1,2,1.86322,47188,0.0105425,1.00345,1.86965,1413,Col,85.43002065
322492,W-2_RB3+_S01,-2,1,3,1.84801,21873,0.00481582,1.00076,1.84941,1413,Col,92.92156982399999
322492,W-2_RB3-_S01,-2,1,3,1.87705,22504,0.00383685,1.001,1.87893,1413,Col,92.5583724975
322492,W-2_RB4+_S01,-2,1,4,1.91351,22168,0.0037117,1.00138,1.91616,1413,Col,59.0740737915
322492,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1413,Col,0.0
322492,W-2_RB1in_S02,-2,2,1,1.9701,57921,0.00530612,1.00417,1.97831,1413,Col,57.692171097
322492,W-2_RB1out_S02,-2,2,1,2.15446,57537,0.00310792,1.00365,2.16231,1413,Col,63.014274596999996
322492,W-2_RB2in_S02,-2,2,2,1.79356,50912,0.00190235,1.00368,1.80016,1413,Col,84.0246162415
322492,W-2_RB2out_S02,-2,2,2,2.2836,59207,0.00709685,1.00298,2.29041,1413,Col,86.656387329
322492,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1413,Col,0.0
322492,W-2_RB3-_S02,-2,2,3,1.68081,20479,0.00402167,1.00099,1.68247,1413,Col,92.294521332
322492,W-2_RB4+_S02,-2,2,4,1.82798,22199,0.00494071,1.00148,1.83069,1413,Col,58.556150436500005
322492,W-2_RB4-_S02,-2,2,4,1.70517,18363,0.00733587,1.00149,1.70771,1413,Col,55.0
322492,W-2_RB1in_S03,-2,3,1,2.05159,57580,0.00701917,1.00365,2.05908,1413,Col,56.727415085
322492,W-2_RB1out_S03,-2,3,1,2.06482,52560,0.00750344,1.00375,2.07256,1413,Col,61.0319271085
322492,W-2_RB2in_S03,-2,3,2,2.13432,57838,0.00538765,1.00404,2.14294,1413,Col,80.437145233
