chamber,fid_eff_ch_level
W-2_RB1in_S01,94.8193588256836
W-2_RB1out_S01,97.28657150268555
W-2_RB2in_S01,96.90690231323242
W-2_RB2out_S01,97.81503041585286
W-2_RB3-_S01,98.67943954467773
W-2_RB3+_S01,98.53457260131836
W-2_RB4-_S01,0.0
W-2_RB4+_S01,50.0
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,95.03205871582031
W-2_RB1out_S02,97.81404113769531
W-2_RB2in_S02,97.18704223632812
W-2_RB2out_S02,97.8553949991862
W-2_RB3-_S02,98.19661712646484
W-2_RB3+_S02,0.0
W-2_RB4-_S02,96.15384674072266
W-2_RB4+_S02,95.625
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,96.93960571289062
W-2_RB1out_S03,98.67133331298828
W-2_RB2in_S03,93.28431701660156
W-2_RB2out_S03,97.83959706624348
W-2_RB3-_S03,0.0
W-2_RB3+_S03,86.95752334594727
W-2_RB4-_S03,89.86434173583984
W-2_RB4+_S03,97.44557189941406
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,97.40757751464844
W-2_RB1out_S04,97.68192291259766
W-2_RB2in_S04,96.9994010925293
W-2_RB2out_S04,93.14237213134766
W-2_RB3-_S04,97.31905364990234
W-2_RB3+_S04,99.20151901245117
W-2_RB4-_S04,0.0
W-2_RB4+_S04,99.3055534362793
W-2_RB4--_S04,92.26226425170898
W-2_RB4++_S04,92.12963104248047
W-2_RB1in_S05,95.92699813842773
W-2_RB1out_S05,97.02321243286133
W-2_RB2in_S05,94.43925476074219
W-2_RB2out_S05,98.53009287516277
W-2_RB3-_S05,98.48362731933594
W-2_RB3+_S05,96.29036712646484
W-2_RB4-_S05,0.0
W-2_RB4+_S05,97.27626419067383
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,96.81403350830078
W-2_RB1out_S06,96.74752807617188
W-2_RB2in_S06,98.9159164428711
W-2_RB2out_S06,98.7785135904948
W-2_RB3-_S06,97.3724136352539
W-2_RB3+_S06,97.4510269165039
W-2_RB4-_S06,97.77777862548828
W-2_RB4+_S06,100.0
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,96.59648895263672
W-2_RB1out_S07,98.14604568481445
W-2_RB2in_S07,89.55606079101562
W-2_RB2out_S07,98.36341094970703
W-2_RB3-_S07,97.60620880126953
W-2_RB3+_S07,96.41821670532227
W-2_RB4-_S07,0.0
W-2_RB4+_S07,94.4444465637207
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,95.15547561645508
W-2_RB1out_S08,79.05294799804688
W-2_RB2in_S08,96.51372146606445
W-2_RB2out_S08,97.94385528564453
W-2_RB3-_S08,98.89884185791016
W-2_RB3+_S08,98.46456146240234
W-2_RB4-_S08,89.61038970947266
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
W-2_RB1in_S09,96.01658630371094
W-2_RB1out_S09,96.72751998901367
W-2_RB2in_S09,96.5576057434082
W-2_RB2out_S09,95.24402109781902
W-2_RB3-_S09,97.81287384033203
W-2_RB3+_S09,95.3667221069336
W-2_RB4_S09,96.92996215820312
W-2_RB4+_S09,0.0
W-2_RB4--_S09,0.0
W-2_RB4++_S09,0.0
W-2_RB1in_S10,96.8322525024414
W-2_RB1out_S10,95.58961868286133
W-2_RB2in_S10,99.23467636108398
W-2_RB2out_S10,98.40938822428386
W-2_RB3-_S10,91.07730102539062
W-2_RB3+_S10,98.46094131469727
W-2_RB4-_S10,97.88511657714844
W-2_RB4+_S10,98.10974884033203
W-2_RB4--_S10,0.0
W-2_RB4++_S10,0.0
W-2_RB1in_S11,87.50907897949219
W-2_RB1out_S11,97.31008911132812
W-2_RB2in_S11,98.06823348999023
W-2_RB2out_S11,98.20257059733073
W-2_RB3-_S11,98.13286209106445
W-2_RB3+_S11,98.75886535644531
W-2_RB4_S11,97.33895492553711
W-2_RB4+_S11,0.0
W-2_RB4--_S11,0.0
W-2_RB4++_S11,0.0
W-2_RB1in_S12,96.78196334838867
W-2_RB1out_S12,97.27010345458984
W-2_RB2in_S12,96.1756706237793
W-2_RB2out_S12,98.24413299560547
W-2_RB3-_S12,99.39706039428711
W-2_RB3+_S12,0.0
W-2_RB4-_S12,98.52536392211914
W-2_RB4+_S12,99.39759063720703
W-2_RB4--_S12,0.0
W-2_RB4++_S12,0.0
W-1_RB1in_S01,97.47221755981445
W-1_RB1out_S01,98.19987487792969
W-1_RB2in_S01,97.77449289957683
W-1_RB2out_S01,96.01820373535156
W-1_RB3-_S01,0.0
W-1_RB3+_S01,0.0
W-1_RB4-_S01,0.0
W-1_RB4+_S01,98.34639358520508
W-1_RB4--_S01,0.0
W-1_RB4++_S01,0.0
W-1_RB1in_S02,95.39912796020508
W-1_RB1out_S02,95.83372116088867
W-1_RB2in_S02,98.8251953125
W-1_RB2out_S02,94.57907104492188
W-1_RB3-_S02,94.40129470825195
W-1_RB3+_S02,96.65988540649414
W-1_RB4-_S02,0.0
W-1_RB4+_S02,0.0
W-1_RB4--_S02,0.0
W-1_RB4++_S02,0.0
W-1_RB1in_S03,96.91187286376953
