run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
323727,W-2_RB1in_S01,-2,1,1,1.92641,46334,0.00399135,1.00493,1.93591,1006,Col,54.2582912445,0,2,96.87918090820312
323727,W-2_RB1out_S01,-2,1,1,1.8639,40728,0.00663585,1.00446,1.87221,1006,Col,59.3658180235,0,2,97.92104721069336
323727,W-2_RB2in_S01,-2,1,2,2.0088,47946,0.00452489,1.00362,2.01606,1006,Col,81.1522827145,0,2,98.37988662719728
323727,W-2_RB2out_S01,-2,1,2,1.85949,41238,0.0102809,1.00308,1.86521,1006,Col,84.15537007666667,0,3,98.44195810953777
323727,W-2_RB3+_S01,-2,1,3,1.83722,19289,0.00333365,1.00124,1.8395,1006,Col,92.3608055115,0,2,98.43267059326172
323727,W-2_RB3-_S01,-2,1,3,1.87155,19378,0.00318717,1.00145,1.87426,1006,Col,91.7630500795,0,2,98.16295623779295
323727,W-2_RB4+_S01,-2,1,4,1.89945,19080,0.00318566,1.0017,1.90267,1006,Col,46.666666031,0,2,95.65217590332033
323727,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1006,Col,0.0,1,2,0.0
323727,W-2_RB1in_S02,-2,2,1,1.94384,50878,0.00481394,1.00437,1.95234,1006,Col,55.937496185,0,2,95.67011260986328
323727,W-2_RB1out_S02,-2,2,1,2.12392,50424,0.00509667,1.00359,2.13155,1006,Col,61.400133133,0,2,96.86941528320312
323727,W-2_RB2in_S02,-2,2,2,1.80067,45557,0.00383399,1.00365,1.80724,1006,Col,81.74466323850001,0,2,97.63428115844728
323727,W-2_RB2out_S02,-2,2,2,2.25962,52369,0.00979462,1.00255,2.26539,1006,Col,84.41062672933334,0,3,98.17190551757812
323727,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1006,Col,0.0,1,2,0.0
323727,W-2_RB3-_S02,-2,2,3,1.66836,18100,0.00248871,1.00065,1.66943,1006,Col,91.2310180665,0,2,96.89087295532228
323727,W-2_RB4+_S02,-2,2,4,1.80977,19493,0.00640609,1.00084,1.81128,1006,Col,59.4736824035,0,2,96.33367156982422
323727,W-2_RB4-_S02,-2,2,4,1.74097,16574,0.00714286,1.00147,1.74353,1006,Col,64.2857141495,0,2,85.64213562011719
323727,W-2_RB1in_S03,-2,3,1,2.0247,50492,0.0074184,1.00403,2.03285,1006,Col,54.602218628,0,2,97.32177352905272
323727,W-2_RB1out_S03,-2,3,1,2.06227,46925,0.0106794,1.00424,2.07101,1006,Col,58.8142700195,0,2,97.77059173583984
323727,W-2_RB2in_S03,-2,3,2,2.12448,51848,0.00676091,1.00317,2.13121,1006,Col,78.6077308655,0,2,94.66193389892578
323727,W-2_RB2out_S03,-2,3,2,1.99263,45701,0.00741225,1.00275,1.99812,1006,Col,84.021077474,0,3,97.88407643636069
323727,W-2_RB3+_S03,-2,3,3,1.59799,14962,0.168109,1.00107,1.5997,1006,Col,82.02940750100001,0,2,88.32240676879883
323727,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1006,Col,0.0,1,2,0.0
323727,W-2_RB4+_S03,-2,3,4,1.68675,17080,0.0051353,1.00208,1.69025,1006,Col,66.1343154905,0,2,96.61058044433594
323727,W-2_RB4-_S03,-2,3,4,1.85546,19102,0.00951918,1.00156,1.85835,1006,Col,45.6221199035,0,2,91.23278045654295
323727,W-2_RB1in_S04,-2,4,1,1.99793,48358,0.00731284,1.00382,2.00556,1006,Col,54.003107071,0,2,97.18841934204102
323727,W-2_RB1out_S04,-2,4,1,2.28355,50391,0.00729596,1.00332,2.29112,1006,Col,59.191812515,0,2,97.37712860107422
323727,W-2_RB2in_S04,-2,4,2,1.99223,46435,0.0175047,1.0031,1.99841,1006,Col,80.1564712525,0,2,96.88520431518556
323727,W-2_RB2out_S04,-2,4,2,1.91928,38925,0.00714955,1.00267,1.92441,1006,Col,79.05284881566666,0,3,93.6702880859375
323727,W-2_RB3+_S04,-2,4,3,2.35831,24583,0.00489256,1.00067,2.35989,1006,Col,92.714076996,0,2,99.35049819946288
323727,W-2_RB3-_S04,-2,4,3,1.81768,18613,0.00478516,1.00059,1.81874,1006,Col,90.761074066,0,2,96.6729736328125
323727,W-2_RB4++_S04,-2,4,4,1.71464,11092,0.00293708,1.00031,1.71517,1006,Col,76.5134658815,0,2,88.95151901245117
323727,W-2_RB4+_S04,-2,4,4,1.56563,12118,0.00271318,1.00052,1.56644,1006,Col,94.3260269165,0,2,97.92713928222656
323727,W-2_RB4--_S04,-2,4,4,1.54932,9832,0.00724866,1.00126,1.55128,1006,Col,61.9644737245,0,2,96.96426773071288
323727,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1006,Col,0.0,1,2,0.0
323727,W-2_RB1in_S05,-2,5,1,2.14027,51375,0.00712381,1.00364,2.14805,1006,Col,53.566198349,0,2,97.08614349365234
323727,W-2_RB1out_S05,-2,5,1,1.93047,42007,0.00450368,1.00244,1.93518,1006,Col,58.770708084000006,0,2,96.97608184814452
323727,W-2_RB2in_S05,-2,5,2,1.90589,43763,0.287562,1.00253,1.91071,1006,Col,78.165977478,0,2,94.33544158935548
323727,W-2_RB2out_S05,-2,5,2,2.01433,43006,0.0105386,1.00211,2.01859,1006,Col,83.01775614433332,0,3,97.95589955647786
323727,W-2_RB3+_S05,-2,5,3,1.89098,19271,0.00549504,1.00147,1.89377,1006,Col,90.9537887575,0,2,97.40226364135742
323727,W-2_RB3-_S05,-2,5,3,1.80206,18936,0.00866007,1.00105,1.80394,1006,Col,92.362010956,0,2,97.82463073730467
323727,W-2_RB4+_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1006,Col,0.0,1,2,0.0
323727,W-2_RB4-_S05,-2,5,4,1.04846,1493,0.59059,1.0007,1.04919,1006,Col,3.75,0,2,19.903111904859543
323727,W-2_RB1in_S06,-2,6,1,2.02568,49465,0.00634752,1.00407,2.03392,1006,Col,54.8602867125,0,2,97.08781433105467
323727,W-2_RB1out_S06,-2,6,1,2.28684,51001,0.00497713,1.0036,2.29507,1006,Col,60.438188553,0,2,96.90536117553712
323727,W-2_RB2in_S06,-2,6,2,2.20044,52639,0.010367,1.00399,2.20922,1006,Col,81.9757347105,0,2,98.71167373657228
323727,W-2_RB2out_S06,-2,6,2,1.97416,42638,0.00638948,1.00307,1.98022,1006,Col,83.786201477,0,3,98.25607045491536
323727,W-2_RB3+_S06,-2,6,3,1.6715,17280,0.00522345,1.00116,1.67345,1006,Col,92.3774604795,0,2,98.16587448120116
323727,W-2_RB3-_S06,-2,6,3,1.70598,17894,0.00343217,1.00124,1.70809,1006,Col,92.1483192445,0,2,97.27875137329102
323727,W-2_RB4+_S06,-2,6,4,1.86702,17789,0.00892107,1.00074,1.8684,1006,Col,55.555557251,0,2,93.4444465637207
323727,W-2_RB4-_S06,-2,6,4,1.67663,15814,0.00222646,1.00127,1.67877,1006,Col,46.071428299,0,2,94.13118743896484
323727,W-2_RB1in_S07,-2,7,1,2.07421,49839,0.00520226,1.00351,2.08148,1006,Col,54.196126938,0,2,96.51985168457033
323727,W-2_RB1out_S07,-2,7,1,1.9033,41591,0.00443895,1.00321,1.90942,1006,Col,59.5284538265,0,2,97.94376754760742
323727,W-2_RB2in_S07,-2,7,2,1.99133,43393,0.00270754,1.00322,1.99774,1006,Col,75.2432479855,0,2,90.26258850097656
323727,W-2_RB2out_S07,-2,7,2,1.82685,39723,0.0109915,1.00244,1.83131,1006,Col,83.07517242433333,0,3,97.89760080973308
