run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
324841,W-2_RB1in_S01,-2,1,1,1.92931,55979,0.00465277,1.00322,1.93552,1343,Col,55.2663326265,0,2,96.744384765625
324841,W-2_RB1out_S01,-2,1,1,1.8709,49184,0.00547758,1.00309,1.87668,1343,Col,60.5115966795,0,2,97.80676651000977
324841,W-2_RB2in_S01,-2,1,2,2.00309,57735,0.00659196,1.00429,2.01167,1343,Col,82.149269104,0,2,98.23160171508788
324841,W-2_RB2out_S01,-2,1,2,1.88131,50231,0.011236,1.00353,1.88796,1343,Col,85.06073252366666,0,3,98.5455322265625
324841,W-2_RB3+_S01,-2,1,3,1.86896,23091,0.00712262,1.00138,1.87154,1343,Col,92.437286377,0,2,98.18742752075195
324841,W-2_RB3-_S01,-2,1,3,1.89452,24157,0.00250961,1.00134,1.89705,1343,Col,92.1295089725,0,2,98.05770492553712
324841,W-2_RB4+_S01,-2,1,4,1.90161,23057,0.00519588,1.00182,1.90506,1343,Col,59.895832062,0,2,94.28571319580078
324841,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1343,Col,0.0,1,2,0.0
324841,W-2_RB1in_S02,-2,2,1,1.97292,61336,0.00389205,1.00459,1.98197,1343,Col,56.4767150875,0,2,95.8236312866211
324841,W-2_RB1out_S02,-2,2,1,2.14869,61053,0.0046456,1.00339,2.15598,1343,Col,62.0356349945,0,2,97.1349983215332
324841,W-2_RB2in_S02,-2,2,2,1.82478,55165,0.00310939,1.00329,1.83078,1343,Col,82.6185417175,0,2,98.22110366821288
324841,W-2_RB2out_S02,-2,2,2,2.30454,63391,0.0120697,1.0027,2.31076,1343,Col,84.96247863766666,0,3,98.24558512369792
324841,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1343,Col,0.0,1,2,0.0
324841,W-2_RB3-_S02,-2,2,3,1.67728,21709,0.00347678,1.00046,1.67806,1343,Col,91.563270569,0,2,97.34896087646484
324841,W-2_RB4+_S02,-2,2,4,1.82521,23662,0.00370256,1.00155,1.82803,1343,Col,62.857143402,0,2,96.92821502685548
324841,W-2_RB4-_S02,-2,2,4,1.71488,19493,0.00747779,1.00123,1.71699,1343,Col,43.333332062,0,2,93.9511947631836
324841,W-2_RB1in_S03,-2,3,1,2.05846,60774,0.00596125,1.00425,2.06721,1343,Col,55.4619789125,0,2,97.30648803710938
324841,W-2_RB1out_S03,-2,3,1,2.08733,56936,0.00593907,1.00327,2.09416,1343,Col,60.243804932,0,2,98.0855598449707
324841,W-2_RB2in_S03,-2,3,2,2.12955,61414,0.00513194,1.00317,2.13629,1343,Col,79.3114814755,0,2,94.42979049682616
324841,W-2_RB2out_S03,-2,3,2,2.00136,54345,0.00556088,1.00277,2.00691,1343,Col,84.41789499933334,0,3,97.58683776855467
324841,W-2_RB3+_S03,-2,3,3,1.6407,18279,0.00323131,1.00054,1.64158,1343,Col,81.84476852399999,0,2,88.50209426879883
324841,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1343,Col,0.0,1,2,0.0
324841,W-2_RB4+_S03,-2,3,4,1.69581,20906,0.00462362,1.00154,1.69843,1343,Col,59.600391388,0,2,97.31471252441406
324841,W-2_RB4-_S03,-2,3,4,1.89037,23295,0.00819606,1.00122,1.89267,1343,Col,61.1111106875,0,2,91.05945205688477
324841,W-2_RB1in_S04,-2,4,1,2.02867,57742,-0.0338334,1.00381,2.0364,1343,Col,54.9568061825,0,2,97.36139678955078
324841,W-2_RB1out_S04,-2,4,1,2.31078,60323,0.00666539,1.00334,2.31851,1343,Col,60.4785671235,0,2,97.89208221435548
324841,W-2_RB2in_S04,-2,4,2,1.99975,56103,0.0145429,1.00376,2.00726,1343,Col,81.5231170655,0,2,97.1301040649414
324841,W-2_RB2out_S04,-2,4,2,1.93811,47631,0.00646973,1.00286,1.94365,1343,Col,79.990951538,0,3,94.08062489827472
324841,W-2_RB3+_S04,-2,4,3,0.0,0,0.0,0.0,0.0,1343,Col,0.0,1,2,0.0
324841,W-2_RB3-_S04,-2,4,3,1.82684,23221,0.00275352,1.00118,1.829,1343,Col,91.3239135745,0,2,96.58613204956056
324841,W-2_RB4++_S04,-2,4,4,1.70208,12592,0.00229792,1.00027,1.70254,1343,Col,82.042373657,0,2,88.45380020141602
324841,W-2_RB4+_S04,-2,4,4,1.62079,15190,0.00320102,1.00053,1.62165,1343,Col,94.3797340395,0,2,98.29268646240234
