chamber,fid_eff_roll_level
W-2_RB1in_B_S01,96.29629516601562
W-2_RB1in_F_S01,97.02587890625
W-2_RB1out_B_S01,96.49299621582031
W-2_RB1out_F_S01,98.75591278076172
W-2_RB2in_B_S01,98.10810852050781
W-2_RB2in_F_S01,98.61274719238281
W-2_RB2out_M_S01,98.9789047241211
W-2_RB2out_B_S01,98.11602020263672
W-2_RB2out_F_S01,98.37165069580078
W-2_RB3-_B_S01,97.21498107910156
W-2_RB3-_F_S01,98.4744644165039
W-2_RB3+_B_S01,97.77609252929688
W-2_RB3+_F_S01,99.07967376708984
W-2_RB4-_B_S01,0.0
W-2_RB4-_F_S01,0.0
W-2_RB4+_B_S01,85.0
W-2_RB4+_F_S01,100.0
W-2_RB4--_B_S01,0.0
W-2_RB4--_F_S01,0.0
W-2_RB4++_B_S01,0.0
W-2_RB4++_F_S01,0.0
W-2_RB1in_B_S02,94.4632568359375
W-2_RB1in_F_S02,97.95074462890625
W-2_RB1out_B_S02,95.59391784667969
W-2_RB1out_F_S02,98.77565002441406
W-2_RB2in_B_S02,98.8838119506836
W-2_RB2in_F_S02,97.10626220703125
W-2_RB2out_M_S02,96.47618865966797
W-2_RB2out_B_S02,98.96246337890625
W-2_RB2out_F_S02,99.1461410522461
W-2_RB3-_B_S02,97.40106201171875
W-2_RB3-_F_S02,97.04940032958984
W-2_RB3+_B_S02,0.0
W-2_RB3+_F_S02,0.0
W-2_RB4-_B_S02,94.9720687866211
W-2_RB4-_F_S02,86.36363983154297
W-2_RB4+_B_S02,94.72459411621094
W-2_RB4+_F_S02,97.31285858154297
W-2_RB4--_B_S02,0.0
W-2_RB4--_F_S02,0.0
W-2_RB4++_B_S02,0.0
W-2_RB4++_F_S02,0.0
W-2_RB1in_B_S03,96.93877410888672
W-2_RB1in_F_S03,97.30670166015625
W-2_RB1out_B_S03,96.9325942993164
W-2_RB1out_F_S03,98.59060668945312
W-2_RB2in_B_S03,98.42961120605469
W-2_RB2in_F_S03,90.50767517089844
W-2_RB2out_M_S03,96.9092025756836
W-2_RB2out_B_S03,97.76446533203125
W-2_RB2out_F_S03,97.84098815917969
W-2_RB3-_B_S03,0.0
W-2_RB3-_F_S03,0.0
W-2_RB3+_B_S03,77.54698181152344
W-2_RB3+_F_S03,98.01653289794922
W-2_RB4-_B_S03,98.09843444824219
W-2_RB4-_F_S03,83.49057006835938
W-2_RB4+_B_S03,98.28897094726562
W-2_RB4+_F_S03,97.00525665283203
W-2_RB4--_B_S03,0.0
W-2_RB4--_F_S03,0.0
W-2_RB4++_B_S03,0.0
W-2_RB4++_F_S03,0.0
W-2_RB1in_B_S04,96.68081665039062
W-2_RB1in_F_S04,98.0575180053711
W-2_RB1out_B_S04,98.79999542236328
