chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.81307601928711
W-2_RB1out_S01,0,2,97.89193725585938
W-2_RB2in_S01,0,2,98.28165817260742
W-2_RB2out_S01,0,3,98.57477315266927
W-2_RB3-_S01,0,2,98.15207290649414
W-2_RB3+_S01,0,2,98.2256965637207
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,95.08196640014648
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,95.97069549560547
W-2_RB1out_S02,0,2,97.25907516479492
W-2_RB2in_S02,0,2,97.67185592651367
W-2_RB2out_S02,0,3,98.1014175415039
W-2_RB3-_S02,0,2,97.04940414428711
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,92.76190185546875
W-2_RB4+_S02,0,2,95.77309036254883
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.23927688598633
W-2_RB1out_S03,0,2,97.8279914855957
W-2_RB2in_S03,0,2,94.15914916992188
W-2_RB2out_S03,0,3,97.84083811442058
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,88.06700134277344
W-2_RB4-_S03,0,2,90.35831069946289
W-2_RB4+_S03,0,2,96.72038269042969
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,96.95598220825195
W-2_RB1out_S04,0,2,97.3882942199707
W-2_RB2in_S04,0,2,96.83026504516602
W-2_RB2out_S04,0,3,93.6950912475586
W-2_RB3-_S04,0,2,96.76192092895508
W-2_RB3+_S04,1,2,0.0
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,98.03368377685547
W-2_RB4--_S04,0,2,96.36573028564453
W-2_RB4++_S04,0,2,89.73867416381836
W-2_RB1in_S05,0,2,97.14576721191406
W-2_RB1out_S05,0,2,97.09834671020508
W-2_RB2in_S05,0,2,95.116943359375
W-2_RB2out_S05,0,3,98.11735280354817
W-2_RB3-_S05,0,2,98.21022033691406
W-2_RB3+_S05,0,2,97.31363296508789
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,1,2,0.0
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.34492111206055
W-2_RB1out_S06,0,2,97.48006439208984
W-2_RB2in_S06,0,2,98.83249282836914
W-2_RB2out_S06,0,3,98.45439147949219
W-2_RB3-_S06,0,2,97.21726608276367
W-2_RB3+_S06,0,2,98.2185287475586
