chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.2986946105957
W-2_RB1out_S01,0,2,97.39322662353516
W-2_RB2in_S01,0,2,98.24604034423828
W-2_RB2out_S01,0,3,98.1123275756836
W-2_RB3-_S01,0,2,97.21614074707031
W-2_RB3+_S01,0,2,98.57548141479492
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,90.625
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,95.48481750488281
W-2_RB1out_S02,0,2,97.21339797973633
W-2_RB2in_S02,0,2,97.9665641784668
W-2_RB2out_S02,0,3,98.0448989868164
W-2_RB3-_S02,0,2,96.99201965332031
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,88.50931930541992
W-2_RB4+_S02,0,2,95.68893432617188
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.31280517578125
W-2_RB1out_S03,0,2,97.60793685913086
W-2_RB2in_S03,0,2,93.65892791748047
W-2_RB2out_S03,0,3,98.25857035319011
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,88.87292098999023
W-2_RB4-_S03,0,2,88.26649475097656
W-2_RB4+_S03,0,2,97.09855651855469
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.32394790649414
W-2_RB1out_S04,0,2,97.52779388427734
W-2_RB2in_S04,0,2,97.59537887573242
W-2_RB2out_S04,0,3,93.45534769694011
W-2_RB3-_S04,0,2,96.95957565307617
W-2_RB3+_S04,0,2,99.56033325195312
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,97.28660583496094
W-2_RB4--_S04,0,2,95.34426879882812
W-2_RB4++_S04,0,2,91.03773498535156
W-2_RB1in_S05,0,2,97.27814865112305
W-2_RB1out_S05,0,2,97.44072723388672
W-2_RB2in_S05,0,2,95.24920272827148
W-2_RB2out_S05,0,3,98.30374145507812
W-2_RB3-_S05,0,2,97.78221130371094
W-2_RB3+_S05,0,2,96.9129638671875
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,93.95614624023438
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.30839920043945
W-2_RB1out_S06,0,2,97.72943878173828
W-2_RB2in_S06,0,2,98.58723068237305
W-2_RB2out_S06,0,3,98.24900563557942
W-2_RB3-_S06,0,2,97.59971237182617
W-2_RB3+_S06,0,2,98.02048873901367
W-2_RB4-_S06,0,2,93.00822067260742
W-2_RB4+_S06,0,2,96.875
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,96.28569412231445
W-2_RB1out_S07,0,2,98.17592239379883
W-2_RB2in_S07,0,2,90.24369049072266
W-2_RB2out_S07,0,3,98.70230611165364
W-2_RB3-_S07,0,2,98.00712966918945
W-2_RB3+_S07,0,2,97.05723190307617
W-2_RB4-_S07,1,2,0.0
