run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
325001,W-2_RB1in_S01,-2,1,1,1.93047,22544,0.00548039,1.00473,1.9396,474,Col,56.991201401,96.8418083190918
325001,W-2_RB1out_S01,-2,1,1,1.87597,19784,0.00531007,1.00448,1.88437,474,Col,62.061542511,97.85457611083984
325001,W-2_RB2in_S01,-2,1,2,2.01004,23431,0.00729176,1.00413,2.01835,474,Col,83.71680068949999,98.09154891967772
325001,W-2_RB2out_S01,-2,1,2,1.8696,20158,0.0119644,1.0027,1.87464,474,Col,86.32319895433334,98.7453130086263
325001,W-2_RB3+_S01,-2,1,3,1.88551,9305,0.00364742,1.00162,1.88857,474,Col,93.250160217,98.37586212158205
325001,W-2_RB3-_S01,-2,1,3,1.88288,9324,0.00181745,1.00061,1.88402,474,Col,92.442111969,97.87914276123048
325001,W-2_RB4+_S01,-2,1,4,1.92437,9364,0.00493218,1.00144,1.92715,474,Col,63.095239639,96.42856979370116
325001,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,474,Col,0.0,0.0
325001,W-2_RB1in_S02,-2,2,1,1.96675,24016,0.00425846,1.00353,1.9737,474,Col,59.023900986,95.85458755493164
325001,W-2_RB1out_S02,-2,2,1,2.17971,24476,0.00463087,1.00349,2.18731,474,Col,64.03000640900001,97.70148849487305
325001,W-2_RB2in_S02,-2,2,2,1.81459,21913,0.0028155,1.00341,1.82077,474,Col,84.3302536015,97.92030334472656
325001,W-2_RB2out_S02,-2,2,2,2.31017,25331,0.0135887,1.0032,2.31757,474,Col,86.69823455833334,98.7002410888672
325001,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,474,Col,0.0,0.0
325001,W-2_RB3-_S02,-2,2,3,1.7022,8734,0.00428766,1.00117,1.7042,474,Col,92.6303215025,97.2688446044922
325001,W-2_RB4+_S02,-2,2,4,1.85165,9299,0.00637196,1.0022,1.85572,474,Col,88.690475464,95.28189086914062
