run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
321457,W-2_RB1in_S01,-2,1,1,1.49873,61860,0.00898849,1.00323,1.50357,1883,Col,45.329799652000005,79.3874626159668
321457,W-2_RB1out_S01,-2,1,1,1.46677,55017,0.0122104,1.00278,1.47085,1883,Col,51.5062942505,85.15335464477539
321457,W-2_RB2in_S01,-2,1,2,1.57091,67882,0.011756,1.00325,1.57601,1883,Col,72.85174942,89.80863189697266
321457,W-2_RB2out_S01,-2,1,2,1.48513,60868,0.0134439,1.00272,1.48916,1883,Col,78.44338226299999,92.71749114990234
321457,W-2_RB3+_S01,-2,1,3,1.50154,28337,0.00704748,1.00069,1.50257,1883,Col,86.06853103649999,91.8854637145996
321457,W-2_RB3-_S01,-2,1,3,1.44197,27174,0.00482887,1.0009,1.44328,1883,Col,84.35820388799999,90.3969612121582
321457,W-2_RB4+_S01,-2,1,4,1.42856,24887,0.00355892,1.00092,1.42988,1883,Col,49.7427101135,78.125
321457,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1883,Col,0.0,0.0
321457,W-2_RB1in_S02,-2,2,1,1.41882,59138,0.00782131,1.00306,1.42316,1883,Col,43.7017116545,72.12680053710938
321457,W-2_RB1out_S02,-2,2,1,1.63616,64936,0.00730699,1.00303,1.64112,1883,Col,51.207201004,82.93014144897461
321457,W-2_RB2in_S02,-2,2,2,1.38614,60297,0.00641379,1.00362,1.39116,1883,Col,70.554573059,84.87190628051758
321457,W-2_RB2out_S02,-2,2,2,1.71128,72933,0.0192168,1.00282,1.71611,1883,Col,78.98554229733334,92.55115254720052
321457,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1883,Col,0.0,0.0
321457,W-2_RB3-_S02,-2,2,3,1.35795,23331,0.00745009,1.0007,1.3589,1883,Col,71.92750549350001,74.83749771118164
321457,W-2_RB4+_S02,-2,2,4,1.48339,27551,0.00559953,1.00151,1.48563,1883,Col,51.9489250185,85.39811706542969
321457,W-2_RB4-_S02,-2,2,4,1.50922,22430,0.0112367,1.00101,1.51074,1883,Col,42.1568632125,78.26086807250977
321457,W-2_RB1in_S03,-2,3,1,1.51021,62547,0.00893375,1.00344,1.51541,1883,Col,45.3108024595,75.82718658447266
321457,W-2_RB1out_S03,-2,3,1,1.61638,64757,0.0124803,1.00298,1.62119,1883,Col,52.648868561,87.8971176147461
321457,W-2_RB2in_S03,-2,3,2,1.67704,74984,0.0105341,1.00366,1.68318,1883,Col,72.8719596865,88.84859848022461
321457,W-2_RB2out_S03,-2,3,2,1.64708,68772,0.00864588,1.00252,1.65123,1883,Col,77.883875529,91.68917846679688
321457,W-2_RB3+_S03,-2,3,3,1.35408,21603,0.00470102,1.00088,1.35527,1883,Col,73.5283203125,79.48395919799805
321457,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1883,Col,0.0,0.0
321457,W-2_RB4+_S03,-2,3,4,1.47721,26284,0.00680043,1.00118,1.47896,1883,Col,58.727321625,87.72328567504883
321457,W-2_RB4-_S03,-2,3,4,1.56077,28378,0.0155648,1.00105,1.56241,1883,Col,39.84375,79.1166000366211
321457,W-2_RB1in_S04,-2,4,1,1.56751,67157,0.0474757,1.0038,1.57346,1883,Col,46.7270908355,83.64937591552734
321457,W-2_RB1out_S04,-2,4,1,1.77084,72640,0.0456119,1.00311,1.77634,1883,Col,54.9930229185,93.06271362304688
321457,W-2_RB2in_S04,-2,4,2,1.59259,67459,0.0548657,1.00265,1.59681,1883,Col,73.4687690735,90.16213989257812
321457,W-2_RB2out_S04,-2,4,2,1.48839,52579,0.0517183,1.0019,1.49122,1883,Col,70.27913920066668,83.52827962239583
321457,W-2_RB3+_S04,-2,4,3,1.66944,33686,0.0794925,1.00124,1.67151,1883,Col,90.9183197025,98.07205963134766
321457,W-2_RB3-_S04,-2,4,3,1.40689,25030,0.00859985,1.00067,1.40784,1883,Col,80.95788955649999,86.2927131652832
