chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.00616455078125
W-2_RB1out_S01,0,2,97.48337936401367
W-2_RB2in_S01,0,2,98.13060760498047
W-2_RB2out_S01,0,3,98.70223999023438
W-2_RB3-_S01,0,2,97.96979141235352
W-2_RB3+_S01,0,2,98.30935287475586
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,94.06779861450195
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,95.75982666015625
W-2_RB1out_S02,0,2,97.47931671142578
W-2_RB2in_S02,0,2,97.76013565063477
W-2_RB2out_S02,0,3,98.23276774088542
W-2_RB3-_S02,0,2,96.91658401489258
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,94.42118453979492
W-2_RB4+_S02,0,2,96.9357795715332
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.14387893676758
W-2_RB1out_S03,0,2,97.95500946044922
W-2_RB2in_S03,0,2,94.6429672241211
W-2_RB2out_S03,0,3,98.0233662923177
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,88.35000610351562
W-2_RB4-_S03,0,2,90.07018280029297
W-2_RB4+_S03,0,2,97.31930160522461
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.14279174804688
W-2_RB1out_S04,0,2,97.45337295532227
W-2_RB2in_S04,0,2,97.03976058959961
W-2_RB2out_S04,0,3,93.69513702392578
W-2_RB3-_S04,0,2,96.87639236450195
W-2_RB3+_S04,0,2,99.40275573730469
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,97.30517959594727
W-2_RB4--_S04,0,2,96.63728713989258
W-2_RB4++_S04,0,2,89.29202651977539
W-2_RB1in_S05,0,2,97.02318954467773
W-2_RB1out_S05,0,2,97.10609436035156
W-2_RB2in_S05,0,2,94.892333984375
W-2_RB2out_S05,0,3,98.28930155436198
W-2_RB3-_S05,0,2,97.71012115478516
W-2_RB3+_S05,0,2,97.08934783935547
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,95.32697677612305
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.38521957397461
W-2_RB1out_S06,0,2,97.39564895629883
W-2_RB2in_S06,0,2,98.67705154418945
W-2_RB2out_S06,0,3,98.44166819254558
W-2_RB3-_S06,0,2,97.22275161743164
W-2_RB3+_S06,0,2,98.1998176574707
W-2_RB4-_S06,0,2,94.6767807006836
W-2_RB4+_S06,0,2,92.39130401611328
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,96.38460159301758
W-2_RB1out_S07,0,2,98.267822265625
W-2_RB2in_S07,0,2,90.7101058959961
W-2_RB2out_S07,0,3,98.29134623209636
W-2_RB3-_S07,0,2,97.79715347290039
W-2_RB3+_S07,0,2,96.6465072631836
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,94.94949340820312
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,94.97371673583984
W-2_RB1out_S08,0,2,81.64619064331055
W-2_RB2in_S08,0,2,97.23852920532227
W-2_RB2out_S08,0,3,98.2467524210612
W-2_RB3-_S08,0,2,98.06782913208008
W-2_RB3+_S08,0,2,98.5934829711914
W-2_RB4-_S08,0,2,91.00091934204102
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,95.87207794189453
W-2_RB1out_S09,0,2,97.08226013183594
W-2_RB2in_S09,0,2,97.25021362304688
W-2_RB2out_S09,0,3,96.05381774902344
W-2_RB3-_S09,0,2,98.04142379760742
W-2_RB3+_S09,0,2,94.32249450683594
W-2_RB4_S09,0,2,96.64488983154297
W-2_RB4+_S09,1,2,0.0
W-2_RB4--_S09,1,2,0.0
W-2_RB4++_S09,1,2,0.0
W-2_RB1in_S10,0,2,96.7477798461914
W-2_RB1out_S10,0,2,94.87865829467773
W-2_RB2in_S10,0,2,99.11614990234375
W-2_RB2out_S10,0,3,98.29687245686848
W-2_RB3-_S10,0,2,91.47501373291016
W-2_RB3+_S10,0,2,97.78101348876953
W-2_RB4-_S10,0,2,97.69928359985352
W-2_RB4+_S10,0,2,97.76373291015625
W-2_RB4--_S10,1,2,0.0
W-2_RB4++_S10,1,2,0.0
W-2_RB1in_S11,0,2,88.29982376098633
W-2_RB1out_S11,0,2,96.24502944946289
W-2_RB2in_S11,0,2,97.76121139526367
W-2_RB2out_S11,0,3,98.27457173665364
W-2_RB3-_S11,0,2,97.5931282043457
W-2_RB3+_S11,0,2,98.33944320678711
W-2_RB4_S11,0,2,98.25008010864258
W-2_RB4+_S11,1,2,0.0
W-2_RB4--_S11,1,2,0.0
W-2_RB4++_S11,1,2,0.0
W-2_RB1in_S12,0,2,97.046142578125
W-2_RB1out_S12,0,2,96.79618835449219
W-2_RB2in_S12,0,2,96.10322952270508
W-2_RB2out_S12,0,3,97.95543162027995
W-2_RB3-_S12,0,2,99.53536224365234
W-2_RB3+_S12,1,2,0.0
W-2_RB4-_S12,0,2,98.37637710571289
W-2_RB4+_S12,0,2,97.82818222045898
W-2_RB4--_S12,1,2,0.0
W-2_RB4++_S12,1,2,0.0
W-1_RB1in_S01,0,2,97.32331085205078
W-1_RB1out_S01,0,2,97.7949333190918
W-1_RB2in_S01,0,3,97.76429748535156
W-1_RB2out_S01,0,2,96.15426254272461
W-1_RB3-_S01,1,2,0.0
W-1_RB3+_S01,1,2,0.0
W-1_RB4-_S01,1,2,0.0
W-1_RB4+_S01,0,2,98.28105163574219
W-1_RB4--_S01,1,2,0.0
W-1_RB4++_S01,1,2,0.0
W-1_RB1in_S02,0,2,95.5692253112793
W-1_RB1out_S02,0,2,95.47808074951172
W-1_RB2in_S02,0,3,98.11189778645833
W-1_RB2out_S02,0,2,95.2842025756836
W-1_RB3-_S02,0,2,96.96813201904297
W-1_RB3+_S02,0,2,97.51221084594727
W-1_RB4-_S02,1,2,0.0
W-1_RB4+_S02,1,2,0.0
W-1_RB4--_S02,1,2,0.0
W-1_RB4++_S02,1,2,0.0
W-1_RB1in_S03,0,2,96.2498779296875
W-1_RB1out_S03,0,2,97.53227233886719
W-1_RB2in_S03,0,3,97.9326655069987
W-1_RB2out_S03,0,2,94.54605484008789
W-1_RB3-_S03,0,2,98.53163146972656
W-1_RB3+_S03,0,2,97.69731903076172
W-1_RB4-_S03,0,2,97.23881912231445
W-1_RB4+_S03,0,2,97.78816223144531
W-1_RB4--_S03,1,2,0.0
W-1_RB4++_S03,1,2,0.0
W-1_RB1in_S04,0,2,97.2468376159668
W-1_RB1out_S04,1,2,47.5234375
W-1_RB2in_S04,0,3,91.60482279459636
W-1_RB2out_S04,1,2,0.0
W-1_RB3-_S04,0,2,97.33638000488281
W-1_RB3+_S04,0,2,97.1529312133789
W-1_RB4-_S04,0,2,97.75533676147461
W-1_RB4+_S04,1,2,0.0
W-1_RB4--_S04,0,2,96.3670768737793
W-1_RB4++_S04,1,2,0.0
W-1_RB1in_S05,0,2,95.55659103393555
W-1_RB1out_S05,0,2,97.87211608886719
W-1_RB2in_S05,0,3,97.77850087483723
W-1_RB2out_S05,0,2,97.7440185546875
W-1_RB3-_S05,0,2,97.47942733764648
W-1_RB3+_S05,0,2,97.74638366699219
W-1_RB4-_S05,1,2,0.0
W-1_RB4+_S05,1,2,0.0
W-1_RB4--_S05,1,2,0.0
