chamber,fid_eff_roll_level
W-2_RB1in_B_S01,96.02417755126953
W-2_RB1in_F_S01,97.33145904541016
W-2_RB1out_B_S01,96.8207778930664
W-2_RB1out_F_S01,98.8055419921875
W-2_RB2in_B_S01,97.97172546386719
W-2_RB2in_F_S01,98.57264709472656
W-2_RB2out_M_S01,98.95418548583984
W-2_RB2out_B_S01,98.11637878417969
W-2_RB2out_F_S01,98.48574829101562
W-2_RB3-_B_S01,97.18360137939453
W-2_RB3-_F_S01,98.99156188964844
W-2_RB3+_B_S01,97.83393859863281
W-2_RB3+_F_S01,98.88969421386719
W-2_RB4-_B_S01,0.0
W-2_RB4-_F_S01,0.0
W-2_RB4+_B_S01,85.71428680419922
W-2_RB4+_F_S01,88.8888931274414
W-2_RB4--_B_S01,0.0
W-2_RB4--_F_S01,0.0
W-2_RB4++_B_S01,0.0
W-2_RB4++_F_S01,0.0
W-2_RB1in_B_S02,94.21116638183594
W-2_RB1in_F_S02,97.8043212890625
W-2_RB1out_B_S02,96.04090118408203
W-2_RB1out_F_S02,98.94304656982422
W-2_RB2in_B_S02,98.92464447021484
W-2_RB2in_F_S02,97.31632232666016
W-2_RB2out_M_S02,96.95215606689453
W-2_RB2out_B_S02,98.9683609008789
W-2_RB2out_F_S02,99.26358032226562
W-2_RB3-_B_S02,97.41363525390625
W-2_RB3-_F_S02,96.41127014160156
W-2_RB3+_B_S02,0.0
W-2_RB3+_F_S02,0.0
W-2_RB4-_B_S02,94.47235870361328
W-2_RB4-_F_S02,100.0
W-2_RB4+_B_S02,96.0811767578125
W-2_RB4+_F_S02,98.93238830566406
W-2_RB4--_B_S02,0.0
W-2_RB4--_F_S02,0.0
W-2_RB4++_B_S02,0.0
W-2_RB4++_F_S02,0.0
W-2_RB1in_B_S03,96.81175231933594
W-2_RB1in_F_S03,97.99407196044922
W-2_RB1out_B_S03,96.76343536376953
W-2_RB1out_F_S03,98.66263580322266
W-2_RB2in_B_S03,98.39920043945312
W-2_RB2in_F_S03,90.34408569335938
W-2_RB2out_M_S03,97.63408660888672
W-2_RB2out_B_S03,97.8765869140625
W-2_RB2out_F_S03,97.87557220458984
W-2_RB3-_B_S03,0.0
W-2_RB3-_F_S03,0.0
W-2_RB3+_B_S03,78.94612884521484
W-2_RB3+_F_S03,97.72320556640625
W-2_RB4-_B_S03,97.96356201171875
W-2_RB4-_F_S03,84.10842895507812
W-2_RB4+_B_S03,97.19462585449219
W-2_RB4+_F_S03,96.93732452392578
W-2_RB4--_B_S03,0.0
W-2_RB4--_F_S03,0.0
W-2_RB4++_B_S03,0.0
W-2_RB4++_F_S03,0.0
W-2_RB1in_B_S04,96.75271606445312
W-2_RB1in_F_S04,98.03278350830078
W-2_RB1out_B_S04,98.6706771850586
W-2_RB1out_F_S04,97.07658386230469
W-2_RB2in_B_S04,95.78947448730469
W-2_RB2in_F_S04,98.09362030029297
W-2_RB2out_M_S04,89.08676147460938
W-2_RB2out_B_S04,94.08666229248047
W-2_RB2out_F_S04,99.08116149902344
W-2_RB3-_B_S04,99.13058471679688
W-2_RB3-_F_S04,94.78571319580078
W-2_RB3+_B_S04,0.0
W-2_RB3+_F_S04,0.0
W-2_RB4-_B_S04,0.0
W-2_RB4-_F_S04,0.0
W-2_RB4+_B_S04,97.53289031982422
W-2_RB4+_F_S04,98.0322036743164
W-2_RB4--_B_S04,97.48603057861328
W-2_RB4--_F_S04,96.14703369140625
W-2_RB4++_B_S04,98.55072784423828
W-2_RB4++_F_S04,80.949951171875
W-2_RB1in_B_S05,95.61221313476562
W-2_RB1in_F_S05,98.81745910644531
W-2_RB1out_B_S05,97.93658447265625
W-2_RB1out_F_S05,96.64541625976562
W-2_RB2in_B_S05,91.84046173095703
W-2_RB2in_F_S05,98.2388687133789
W-2_RB2out_M_S05,98.50650787353516
W-2_RB2out_B_S05,97.17550659179688
W-2_RB2out_F_S05,98.58906555175781
W-2_RB3-_B_S05,97.94184875488281
W-2_RB3-_F_S05,98.16841888427734
W-2_RB3+_B_S05,96.1494369506836
W-2_RB3+_F_S05,98.88092803955078
W-2_RB4-_B_S05,0.0
W-2_RB4-_F_S05,0.0
W-2_RB4+_B_S05,0.0
W-2_RB4+_F_S05,0.0
W-2_RB4--_B_S05,0.0
W-2_RB4--_F_S05,0.0
W-2_RB4++_B_S05,0.0
W-2_RB4++_F_S05,0.0
W-2_RB1in_B_S06,96.45362091064453
W-2_RB1in_F_S06,98.46678161621094
W-2_RB1out_B_S06,99.19429016113281
W-2_RB1out_F_S06,95.65015411376953
W-2_RB2in_B_S06,98.66061401367188
W-2_RB2in_F_S06,98.89208221435547
W-2_RB2out_M_S06,97.56520080566406
W-2_RB2out_B_S06,98.51651763916016
W-2_RB2out_F_S06,99.10430145263672
W-2_RB3-_B_S06,95.72554016113281
W-2_RB3-_F_S06,98.89690399169922
W-2_RB3+_B_S06,97.45403289794922
W-2_RB3+_F_S06,98.49397277832031
W-2_RB4-_B_S06,97.29180908203125
W-2_RB4-_F_S06,96.92513275146484
W-2_RB4+_B_S06,96.18643951416016
W-2_RB4+_F_S06,100.0
W-2_RB4--_B_S06,0.0
W-2_RB4--_F_S06,0.0
W-2_RB4++_B_S06,0.0
W-2_RB4++_F_S06,0.0
W-2_RB1in_B_S07,96.33139038085938
W-2_RB1in_F_S07,97.9947509765625
W-2_RB1out_B_S07,97.7744140625
W-2_RB1out_F_S07,98.58001708984375
W-2_RB2in_B_S07,99.36040496826172
W-2_RB2in_F_S07,81.59404754638672
W-2_RB2out_M_S07,98.04753875732422
W-2_RB2out_B_S07,98.57192993164062
W-2_RB2out_F_S07,98.37133026123047
W-2_RB3-_B_S07,97.69964599609375
W-2_RB3-_F_S07,98.13534545898438
W-2_RB3+_B_S07,96.0633544921875
W-2_RB3+_F_S07,97.83246612548828
W-2_RB4-_B_S07,0.0
W-2_RB4-_F_S07,0.0
W-2_RB4+_B_S07,95.91836547851562
W-2_RB4+_F_S07,97.05882263183594
W-2_RB4--_B_S07,0.0
W-2_RB4--_F_S07,0.0
W-2_RB4++_B_S07,0.0
W-2_RB4++_F_S07,0.0
W-2_RB1in_B_S08,96.47906494140625
W-2_RB1in_F_S08,95.00796508789062
W-2_RB1out_B_S08,80.5281753540039
W-2_RB1out_F_S08,83.46629333496094
W-2_RB2in_B_S08,97.61481475830078
W-2_RB2in_F_S08,97.782470703125
W-2_RB2out_M_S08,97.8246841430664
W-2_RB2out_B_S08,98.22852325439453
W-2_RB2out_F_S08,98.81399536132812
W-2_RB3-_B_S08,98.95018005371094
W-2_RB3-_F_S08,98.39826965332031
W-2_RB3+_B_S08,98.67053985595703
W-2_RB3+_F_S08,98.46453857421875
W-2_RB4-_B_S08,87.26513671875
W-2_RB4-_F_S08,95.21640014648438
W-2_RB4+_B_S08,0.0
W-2_RB4+_F_S08,0.0
W-2_RB4--_B_S08,0.0
W-2_RB4--_F_S08,0.0
W-2_RB4++_B_S08,0.0
W-2_RB4++_F_S08,0.0
W-2_RB1in_B_S09,95.59603118896484
W-2_RB1in_F_S09,96.89590454101562
W-2_RB1out_B_S09,96.3720703125
W-2_RB1out_F_S09,97.89029693603516
W-2_RB2in_B_S09,98.9526596069336
W-2_RB2in_F_S09,96.08723449707031
W-2_RB2out_M_S09,97.04571533203125
W-2_RB2out_B_S09,97.20648956298828
W-2_RB2out_F_S09,93.50881958007812
W-2_RB3-_B_S09,97.84529113769531
W-2_RB3-_F_S09,98.6821517944336
W-2_RB3+_B_S09,94.34051513671875
W-2_RB3+_F_S09,94.95001220703125
W-2_RB4-_B_S09,96.02446746826172
W-2_RB4-_F_S09,97.26688385009766
W-2_RB4+_B_S09,0.0
W-2_RB4+_F_S09,0.0
W-2_RB4--_B_S09,0.0
W-2_RB4--_F_S09,0.0
W-2_RB4++_B_S09,0.0
W-2_RB4++_F_S09,0.0
W-2_RB1in_B_S10,96.45465850830078
W-2_RB1in_F_S10,97.53166198730469
W-2_RB1out_B_S10,92.41657257080078
W-2_RB1out_F_S10,98.09658813476562
W-2_RB2in_B_S10,99.03704833984375
W-2_RB2in_F_S10,98.81029510498047
W-2_RB2out_M_S10,97.1368408203125
W-2_RB2out_B_S10,98.2955551147461
W-2_RB2out_F_S10,98.85307312011719
W-2_RB3-_B_S10,92.11921691894531
W-2_RB3-_F_S10,91.32231140136719
W-2_RB3+_B_S10,97.97882080078125
W-2_RB3+_F_S10,98.1140365600586
W-2_RB4-_B_S10,97.47945404052734
W-2_RB4-_F_S10,98.82164001464844
W-2_RB4+_B_S10,96.54390716552734
W-2_RB4+_F_S10,98.92987060546875
W-2_RB4--_B_S10,0.0
W-2_RB4--_F_S10,0.0
W-2_RB4++_B_S10,0.0
W-2_RB4++_F_S10,0.0
W-2_RB1in_B_S11,77.03987121582031
W-2_RB1in_F_S11,98.54039001464844
W-2_RB1out_B_S11,93.2848129272461
W-2_RB1out_F_S11,98.90620422363281
W-2_RB2in_B_S11,97.11469268798828
W-2_RB2in_F_S11,98.70926666259766
W-2_RB2out_M_S11,98.8399887084961
W-2_RB2out_B_S11,98.92414093017578
W-2_RB2out_F_S11,98.67269897460938
W-2_RB3-_B_S11,97.91315460205078
W-2_RB3-_F_S11,97.22103881835938
W-2_RB3+_B_S11,98.50675201416016
W-2_RB3+_F_S11,98.7360610961914
W-2_RB4-_B_S11,98.93077850341797
W-2_RB4-_F_S11,98.38570404052734
W-2_RB4+_B_S11,0.0
W-2_RB4+_F_S11,0.0
W-2_RB4--_B_S11,0.0
W-2_RB4--_F_S11,0.0
W-2_RB4++_B_S11,0.0
W-2_RB4++_F_S11,0.0
W-2_RB1in_B_S12,97.60609436035156
W-2_RB1in_F_S12,97.9643325805664
W-2_RB1out_B_S12,97.43154907226562
W-2_RB1out_F_S12,97.05792999267578
W-2_RB2in_B_S12,94.1287612915039
W-2_RB2in_F_S12,98.98802185058594
W-2_RB2out_M_S12,98.16849517822266
W-2_RB2out_B_S12,98.02522277832031
W-2_RB2out_F_S12,98.46109008789062
W-2_RB3-_B_S12,99.64990234375
W-2_RB3-_F_S12,99.6822738647461
W-2_RB3+_B_S12,0.0
W-2_RB3+_F_S12,0.0
W-2_RB4-_B_S12,99.04357147216797
W-2_RB4-_F_S12,98.75369262695312
W-2_RB4+_B_S12,97.39986419677734
W-2_RB4+_F_S12,99.16666412353516
W-2_RB4--_B_S12,0.0
W-2_RB4--_F_S12,0.0
W-2_RB4++_B_S12,0.0
W-2_RB4++_F_S12,0.0
W-1_RB1in_B_S01,97.72871398925781
W-1_RB1in_F_S01,97.4229736328125
W-1_RB1out_B_S01,97.82565307617188
W-1_RB1out_F_S01,98.84243774414062
W-1_RB2in_B_S01,97.60721588134766
W-1_RB2in_F_S01,98.3440170288086
W-1_RB2in_M_S01,96.65498352050781
W-1_RB2out_B_S01,93.85081481933594
W-1_RB2out_F_S01,98.50440979003906
W-1_RB3-_B_S01,0.0
W-1_RB3-_F_S01,0.0
W-1_RB3+_B_S01,0.0
W-1_RB3+_F_S01,0.0
W-1_RB4-_B_S01,0.0
W-1_RB4-_F_S01,0.0
W-1_RB4+_B_S01,98.26689910888672
W-1_RB4+_F_S01,98.52901458740234
W-1_RB4--_B_S01,0.0
W-1_RB4--_F_S01,0.0
W-1_RB4++_B_S01,0.0
W-1_RB4++_F_S01,0.0
W-1_RB1in_B_S02,93.61526489257812
W-1_RB1in_F_S02,97.43364715576172
W-1_RB1out_B_S02,98.59379577636719
W-1_RB1out_F_S02,92.76139068603516
W-1_RB2in_B_S02,97.95254516601562
W-1_RB2in_F_S02,98.68064880371094
W-1_RB2in_M_S02,99.00457000732422
W-1_RB2out_B_S02,97.43982696533203
W-1_RB2out_F_S02,93.34204864501953
W-1_RB3-_B_S02,97.79937744140625
W-1_RB3-_F_S02,96.44575500488281
W-1_RB3+_B_S02,98.42595672607422
W-1_RB3+_F_S02,97.64991760253906
W-1_RB4-_B_S02,0.0
