run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
321475,W-2_RB1in_S01,-2,1,1,1.88926,85729,0.0065672,1.00394,1.8967,2091,Col,53.4359207155,0,2,96.27111434936523
321475,W-2_RB1out_S01,-2,1,1,1.83989,75899,0.00686027,1.00387,1.84701,2091,Col,58.8741340635,0,2,97.75440979003906
321475,W-2_RB2in_S01,-2,1,2,1.99387,91026,0.00696559,1.00391,2.00167,2091,Col,81.179763794,0,2,98.23128128051758
321475,W-2_RB2out_S01,-2,1,2,1.85097,78148,0.0110137,1.00278,1.85611,2091,Col,84.280207316,0,3,98.21045684814452
321475,W-2_RB3+_S01,-2,1,3,1.86637,36803,0.00436128,1.00107,1.86836,2091,Col,92.292915344,0,2,98.58439636230467
321475,W-2_RB3-_S01,-2,1,3,1.87483,37296,0.00427286,1.00101,1.87672,2091,Col,92.3287887575,0,2,98.2066535949707
321475,W-2_RB4+_S01,-2,1,4,1.89708,36018,0.00458232,1.00164,1.90018,2091,Col,63.07854080199999,0,2,97.11538696289062
321475,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,2091,Col,0.0,1,2,0.0
321475,W-2_RB1in_S02,-2,2,1,1.96907,97097,0.00537405,1.0042,1.97733,2091,Col,55.555019379,0,2,95.75082015991212
321475,W-2_RB1out_S02,-2,2,1,2.15788,96345,0.00680882,1.00391,2.16632,2091,Col,60.5726909635,0,2,97.17816162109376
321475,W-2_RB2in_S02,-2,2,2,1.80989,86518,0.00393281,1.0038,1.81677,2091,Col,81.933288574,0,2,97.8530387878418
321475,W-2_RB2out_S02,-2,2,2,2.26951,98930,0.0134202,1.00299,2.27629,2091,Col,84.86114756266666,0,3,98.43751017252605
321475,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,2091,Col,0.0,1,2,0.0
321475,W-2_RB3-_S02,-2,2,3,1.68513,34621,0.00340716,1.00078,1.68644,2091,Col,92.006023407,0,2,97.22028732299805
321475,W-2_RB4+_S02,-2,2,4,1.80138,36332,0.00461104,1.00179,1.8046,2091,Col,56.284761429,0,2,96.38702774047852
