chamber,fid_eff_ch_level
W-2_RB1in_S01,96.46914291381836
W-2_RB1out_S01,97.87125015258789
W-2_RB2in_S01,97.9767074584961
W-2_RB2out_S01,98.09773763020833
W-2_RB3-_S01,98.36749649047852
W-2_RB3+_S01,98.20968246459961
W-2_RB4-_S01,0.0
W-2_RB4+_S01,100.0
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,95.77288818359375
W-2_RB1out_S02,97.00832748413086
W-2_RB2in_S02,97.97811889648438
W-2_RB2out_S02,98.40600077311198
W-2_RB3-_S02,96.87042617797852
W-2_RB3+_S02,0.0
W-2_RB4-_S02,90.05376052856445
W-2_RB4+_S02,97.1826400756836
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,96.8188362121582
W-2_RB1out_S03,97.79410552978516
W-2_RB2in_S03,94.23910522460938
W-2_RB2out_S03,97.7722905476888
W-2_RB3-_S03,0.0
W-2_RB3+_S03,87.88938522338867
W-2_RB4-_S03,91.36109924316406
W-2_RB4+_S03,97.51239776611328
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,97.42483520507812
W-2_RB1out_S04,97.30690383911133
W-2_RB2in_S04,97.3064193725586
W-2_RB2out_S04,93.37545013427734
W-2_RB3-_S04,96.67654800415039
W-2_RB3+_S04,99.66904067993164
W-2_RB4-_S04,0.0
W-2_RB4+_S04,96.98592376708984
W-2_RB4--_S04,96.79598999023438
W-2_RB4++_S04,90.86493682861328
W-2_RB1in_S05,96.85667037963867
W-2_RB1out_S05,97.26252365112305
W-2_RB2in_S05,95.4124641418457
W-2_RB2out_S05,98.03026835123698
W-2_RB3-_S05,98.18453216552734
W-2_RB3+_S05,97.4822883605957
W-2_RB4-_S05,0.0
W-2_RB4+_S05,95.56988906860352
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,97.09383010864258
W-2_RB1out_S06,97.90410614013672
W-2_RB2in_S06,98.6898078918457
W-2_RB2out_S06,98.54351806640625
W-2_RB3-_S06,97.23174285888672
W-2_RB3+_S06,98.32222747802734
W-2_RB4-_S06,94.41997909545898
W-2_RB4+_S06,98.61111068725586
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,96.90437698364258
W-2_RB1out_S07,97.8673210144043
W-2_RB2in_S07,91.0211410522461
W-2_RB2out_S07,98.42502085367839
W-2_RB3-_S07,97.26116943359375
W-2_RB3+_S07,96.0471076965332
W-2_RB4-_S07,0.0
W-2_RB4+_S07,90.90909194946289
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,95.36489486694336
W-2_RB1out_S08,82.20117568969727
W-2_RB2in_S08,97.2914047241211
W-2_RB2out_S08,98.3215560913086
W-2_RB3-_S08,97.87295150756836
W-2_RB3+_S08,98.87020874023438
W-2_RB4-_S08,88.11625289916992
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
W-2_RB1in_S09,95.57432174682617
W-2_RB1out_S09,97.19699478149414
W-2_RB2in_S09,97.07450485229492
W-2_RB2out_S09,95.92385864257812
W-2_RB3-_S09,98.36766815185547
W-2_RB3+_S09,94.88983535766602
W-2_RB4-_S09,96.68448257446289
W-2_RB4+_S09,0.0
W-2_RB4--_S09,0.0
W-2_RB4++_S09,0.0
W-2_RB1in_S10,96.67948150634766
W-2_RB1out_S10,95.05868530273438
W-2_RB2in_S10,99.11250686645508
W-2_RB2out_S10,98.3936055501302
W-2_RB3-_S10,91.7819595336914
W-2_RB3+_S10,98.12736511230469
W-2_RB4-_S10,96.79787826538086
W-2_RB4+_S10,97.7718391418457
W-2_RB4--_S10,0.0
W-2_RB4++_S10,0.0
W-2_RB1in_S11,87.6203384399414
W-2_RB1out_S11,96.38129043579102
W-2_RB2in_S11,98.16783905029297
W-2_RB2out_S11,98.3022969563802
W-2_RB3-_S11,97.55355072021484
W-2_RB3+_S11,97.89628601074219
W-2_RB4-_S11,97.59414291381836
W-2_RB4+_S11,0.0
W-2_RB4--_S11,0.0
W-2_RB4++_S11,0.0
W-2_RB1in_S12,97.01203918457031
W-2_RB1out_S12,97.03142547607422
W-2_RB2in_S12,96.05699920654297
W-2_RB2out_S12,98.36795298258464
W-2_RB3-_S12,99.60356903076172
W-2_RB3+_S12,0.0
W-2_RB4-_S12,98.04304122924805
W-2_RB4+_S12,98.34128952026367
W-2_RB4--_S12,0.0
W-2_RB4++_S12,0.0
W-1_RB1in_S01,97.59077072143555
W-1_RB1out_S01,98.03456497192383
W-1_RB2in_S01,97.74706522623698
W-1_RB2out_S01,96.22291564941406
W-1_RB3-_S01,0.0
W-1_RB3+_S01,0.0
W-1_RB4-_S01,0.0
W-1_RB4+_S01,98.30710983276367
W-1_RB4--_S01,0.0
W-1_RB4++_S01,0.0
W-1_RB1in_S02,95.16204833984375
W-1_RB1out_S02,95.35966873168945
W-1_RB2in_S02,98.06745910644531
W-1_RB2out_S02,95.34821319580078
W-1_RB3-_S02,97.06268692016602
W-1_RB3+_S02,97.88568115234375
W-1_RB4-_S02,0.0
W-1_RB4+_S02,0.0
W-1_RB4--_S02,0.0
W-1_RB4++_S02,0.0
W-1_RB1in_S03,96.39585494995117
W-1_RB1out_S03,97.74478912353516
W-1_RB2in_S03,97.47057596842448
W-1_RB2out_S03,94.4703140258789
W-1_RB3-_S03,98.40752410888672
W-1_RB3+_S03,98.1861457824707
W-1_RB4-_S03,96.4605484008789
W-1_RB4+_S03,97.30564498901367
W-1_RB4--_S03,0.0
W-1_RB4++_S03,0.0
W-1_RB1in_S04,97.26916885375977
W-1_RB1out_S04,47.4509162902832
W-1_RB2in_S04,91.62380981445312
W-1_RB2out_S04,0.0
W-1_RB3-_S04,97.41658020019531
W-1_RB3+_S04,96.50703430175781
W-1_RB4-_S04,97.23824691772461
W-1_RB4+_S04,0.0
W-1_RB4--_S04,96.3301887512207
W-1_RB4++_S04,0.0
W-1_RB1in_S05,95.6234130859375
W-1_RB1out_S05,97.92868041992188
W-1_RB2in_S05,97.65015920003255
W-1_RB2out_S05,98.00366973876953
W-1_RB3-_S05,97.8907699584961
W-1_RB3+_S05,97.88223266601562
W-1_RB4-_S05,0.0
W-1_RB4+_S05,0.0
W-1_RB4--_S05,0.0
W-1_RB4++_S05,0.0
W-1_RB1in_S06,96.92786026000977
W-1_RB1out_S06,97.29655838012695
W-1_RB2in_S06,95.57938130696614
W-1_RB2out_S06,96.41886901855469
W-1_RB3-_S06,95.3752326965332
W-1_RB3+_S06,91.76115036010742
W-1_RB4-_S06,77.27074813842773
W-1_RB4+_S06,97.08590698242188
W-1_RB4--_S06,0.0
W-1_RB4++_S06,0.0
W-1_RB1in_S07,97.67349624633789
W-1_RB1out_S07,97.96557998657227
W-1_RB2in_S07,83.96395874023438
W-1_RB2out_S07,47.57891082763672
W-1_RB3-_S07,96.99215698242188
W-1_RB3+_S07,97.83502197265625
W-1_RB4-_S07,0.0
W-1_RB4+_S07,0.0
W-1_RB4--_S07,0.0
W-1_RB4++_S07,0.0
W-1_RB1in_S08,94.36221313476562
W-1_RB1out_S08,95.18678665161133
W-1_RB2in_S08,97.75425974527995
W-1_RB2out_S08,95.44839096069336
W-1_RB3-_S08,97.51789855957031
W-1_RB3+_S08,92.92776489257812
W-1_RB4-_S08,0.0
W-1_RB4+_S08,0.0
W-1_RB4--_S08,0.0
W-1_RB4++_S08,0.0
W-1_RB1in_S09,96.20171356201172
W-1_RB1out_S09,97.48248672485352
W-1_RB2in_S09,96.99242146809895
W-1_RB2out_S09,96.10413360595703
W-1_RB3-_S09,90.21731948852539
W-1_RB3+_S09,96.3570442199707
W-1_RB4-_S09,95.66545486450195
W-1_RB4+_S09,0.0
W-1_RB4--_S09,0.0
W-1_RB4++_S09,0.0
W-1_RB1in_S10,96.79104995727539
W-1_RB1out_S10,97.32536697387695
W-1_RB2in_S10,97.69268035888672
W-1_RB2out_S10,97.3687973022461
W-1_RB3-_S10,47.754947662353516
W-1_RB3+_S10,48.611812591552734
W-1_RB4-_S10,92.42456817626953
W-1_RB4+_S10,96.7929916381836
W-1_RB4--_S10,0.0
W-1_RB4++_S10,0.0
W-1_RB1in_S11,97.19456100463867
W-1_RB1out_S11,98.03695678710938
W-1_RB2in_S11,91.65473937988281
W-1_RB2out_S11,97.66326522827148
W-1_RB3-_S11,0.0
W-1_RB3+_S11,80.65363693237305
W-1_RB4-_S11,96.64745712280273
W-1_RB4+_S11,0.0
W-1_RB4--_S11,0.0
W-1_RB4++_S11,0.0
W-1_RB1in_S12,96.79431533813477
W-1_RB1out_S12,95.4371452331543
W-1_RB2in_S12,97.75040435791016
W-1_RB2out_S12,84.77782821655273
W-1_RB3-_S12,96.56530380249023
W-1_RB3+_S12,0.0
W-1_RB4-_S12,98.30855178833008
W-1_RB4+_S12,88.75114822387695
W-1_RB4--_S12,0.0
W-1_RB4++_S12,0.0
W+0_RB1in_S01,95.35003280639648
W+0_RB1out_S01,97.23641967773438
W+0_RB2in_S01,98.55057779947917
