chamber,fid_eff_roll_level
W-2_RB1in_B_S01,96.93653869628906
W-2_RB1in_F_S01,98.33729553222656
W-2_RB1out_B_S01,96.30313873291016
W-2_RB1out_F_S01,99.11699676513672
W-2_RB2in_B_S01,98.22784423828125
W-2_RB2in_F_S01,98.64130401611328
W-2_RB2out_M_S01,98.75775909423828
W-2_RB2out_B_S01,98.43048858642578
W-2_RB2out_F_S01,98.54545593261719
W-2_RB3-_B_S01,96.64804077148438
W-2_RB3-_F_S01,98.6440658569336
W-2_RB3+_B_S01,96.875
W-2_RB3+_F_S01,99.5762710571289
W-2_RB4-_B_S01,0.0
W-2_RB4-_F_S01,0.0
W-2_RB4+_B_S01,100.0
W-2_RB4+_F_S01,100.0
W-2_RB4--_B_S01,0.0
W-2_RB4--_F_S01,0.0
W-2_RB4++_B_S01,0.0
W-2_RB4++_F_S01,0.0
W-2_RB1in_B_S02,94.48979187011719
W-2_RB1in_F_S02,97.31543731689453
W-2_RB1out_B_S02,94.83394622802734
W-2_RB1out_F_S02,98.828125
W-2_RB2in_B_S02,98.86039733886719
W-2_RB2in_F_S02,96.72130584716797
W-2_RB2out_M_S02,96.81092834472656
W-2_RB2out_B_S02,99.73957824707031
W-2_RB2out_F_S02,100.0
W-2_RB3-_B_S02,97.05882263183594
W-2_RB3-_F_S02,98.55596160888672
W-2_RB3+_B_S02,0.0
W-2_RB3+_F_S02,0.0
W-2_RB4-_B_S02,100.0
W-2_RB4-_F_S02,100.0
W-2_RB4+_B_S02,93.33333587646484
W-2_RB4+_F_S02,100.0
W-2_RB4--_B_S02,0.0
W-2_RB4--_F_S02,0.0
W-2_RB4++_B_S02,0.0
W-2_RB4++_F_S02,0.0
W-2_RB1in_B_S03,97.56097412109375
W-2_RB1in_F_S03,98.1859359741211
W-2_RB1out_B_S03,97.88135528564453
W-2_RB1out_F_S03,98.95397186279297
W-2_RB2in_B_S03,98.59550476074219
W-2_RB2in_F_S03,92.56966400146484
W-2_RB2out_M_S03,98.09069061279297
W-2_RB2out_B_S03,96.63677215576172
W-2_RB2out_F_S03,98.58490753173828
W-2_RB3-_B_S03,0.0
W-2_RB3-_F_S03,0.0
W-2_RB3+_B_S03,76.3066177368164
W-2_RB3+_F_S03,97.08333587646484
W-2_RB4-_B_S03,94.28571319580078
W-2_RB4-_F_S03,85.58952331542969
W-2_RB4+_B_S03,95.23809814453125
W-2_RB4+_F_S03,98.19004821777344
W-2_RB4--_B_S03,0.0
W-2_RB4--_F_S03,0.0
W-2_RB4++_B_S03,0.0
W-2_RB4++_F_S03,0.0
W-2_RB1in_B_S04,95.51569366455078
W-2_RB1in_F_S04,97.87686157226562
W-2_RB1out_B_S04,98.65771484375
W-2_RB1out_F_S04,97.62845611572266
W-2_RB2in_B_S04,94.75101470947266
W-2_RB2in_F_S04,97.74919891357422
W-2_RB2out_M_S04,88.10679626464844
W-2_RB2out_B_S04,93.06219482421875
W-2_RB2out_F_S04,98.29786682128906
W-2_RB3-_B_S04,98.53800964355469
W-2_RB3-_F_S04,94.71698760986328
W-2_RB3+_B_S04,100.0
W-2_RB3+_F_S04,99.59677124023438
W-2_RB4-_B_S04,0.0
W-2_RB4-_F_S04,0.0
W-2_RB4+_B_S04,99.11504364013672
W-2_RB4+_F_S04,97.63313293457031
W-2_RB4--_B_S04,92.0
W-2_RB4--_F_S04,94.30894470214844
W-2_RB4++_B_S04,100.0
W-2_RB4++_F_S04,83.33332824707031
W-2_RB1in_B_S05,94.96855163574219
W-2_RB1in_F_S05,99.3362808227539
W-2_RB1out_B_S05,98.13277435302734
W-2_RB1out_F_S05,95.63567352294922
W-2_RB2in_B_S05,92.32876586914062
W-2_RB2in_F_S05,97.40259552001953
W-2_RB2out_M_S05,99.23274230957031
W-2_RB2out_B_S05,98.1859359741211
W-2_RB2out_F_S05,98.14126586914062
W-2_RB3-_B_S05,96.69670104980469
W-2_RB3-_F_S05,98.75
W-2_RB3+_B_S05,94.09938049316406
W-2_RB3+_F_S05,98.85057067871094
W-2_RB4-_B_S05,0.0
W-2_RB4-_F_S05,0.0
W-2_RB4+_B_S05,0.0
W-2_RB4+_F_S05,0.0
W-2_RB4--_B_S05,0.0
W-2_RB4--_F_S05,0.0
W-2_RB4++_B_S05,0.0
W-2_RB4++_F_S05,0.0
W-2_RB1in_B_S06,96.68049621582031
W-2_RB1in_F_S06,97.65458679199219
W-2_RB1out_B_S06,99.6254653930664
W-2_RB1out_F_S06,94.7265625
W-2_RB2in_B_S06,98.59154510498047
W-2_RB2in_F_S06,99.18256378173828
W-2_RB2out_M_S06,98.79518127441406
W-2_RB2out_B_S06,97.30392456054688
W-2_RB2out_F_S06,100.0
W-2_RB3-_B_S06,96.0
W-2_RB3-_F_S06,99.00662231445312
W-2_RB3+_B_S06,96.9899673461914
W-2_RB3+_F_S06,99.60159301757812
W-2_RB4-_B_S06,97.52066040039062
W-2_RB4-_F_S06,97.91667175292969
W-2_RB4+_B_S06,94.73684692382812
W-2_RB4+_F_S06,100.0
W-2_RB4--_B_S06,0.0
W-2_RB4--_F_S06,0.0
W-2_RB4++_B_S06,0.0
W-2_RB4++_F_S06,0.0
W-2_RB1in_B_S07,96.12245178222656
W-2_RB1in_F_S07,97.732421875
W-2_RB1out_B_S07,97.51773071289062
W-2_RB1out_F_S07,98.2608642578125
W-2_RB2in_B_S07,99.22779846191406
W-2_RB2in_F_S07,74.45054626464844
W-2_RB2out_M_S07,97.53593444824219
W-2_RB2out_B_S07,98.61431884765625
W-2_RB2out_F_S07,97.43589782714844
W-2_RB3-_B_S07,98.1651382446289
W-2_RB3-_F_S07,97.98657989501953
W-2_RB3+_B_S07,94.56521606445312
W-2_RB3+_F_S07,97.43589782714844
W-2_RB4-_B_S07,0.0
W-2_RB4-_F_S07,0.0
W-2_RB4+_B_S07,100.0
W-2_RB4+_F_S07,0.0
W-2_RB4--_B_S07,0.0
W-2_RB4--_F_S07,0.0
W-2_RB4++_B_S07,0.0
W-2_RB4++_F_S07,0.0
W-2_RB1in_B_S08,96.96969604492188
W-2_RB1in_F_S08,94.73684692382812
W-2_RB1out_B_S08,82.67420196533203
W-2_RB1out_F_S08,80.59701538085938
W-2_RB2in_B_S08,98.51852416992188
W-2_RB2in_F_S08,96.0227279663086
W-2_RB2out_M_S08,97.93814086914062
W-2_RB2out_B_S08,98.3981704711914
W-2_RB2out_F_S08,98.4063720703125
W-2_RB3-_B_S08,98.470947265625
W-2_RB3-_F_S08,98.08917236328125
W-2_RB3+_B_S08,98.3277587890625
W-2_RB3+_F_S08,98.8047866821289
W-2_RB4-_B_S08,88.23529815673828
W-2_RB4-_F_S08,90.32257843017578
W-2_RB4+_B_S08,0.0
W-2_RB4+_F_S08,0.0
W-2_RB4--_B_S08,0.0
W-2_RB4--_F_S08,0.0
W-2_RB4++_B_S08,0.0
W-2_RB4++_F_S08,0.0
W-2_RB1in_B_S09,96.15384674072266
W-2_RB1in_F_S09,96.91629791259766
W-2_RB1out_B_S09,96.90721893310547
W-2_RB1out_F_S09,98.23529052734375
W-2_RB2in_B_S09,98.82698059082031
W-2_RB2in_F_S09,95.8823471069336
W-2_RB2out_M_S09,98.95561218261719
W-2_RB2out_B_S09,97.29730224609375
W-2_RB2out_F_S09,94.0711441040039
W-2_RB3-_B_S09,97.79874420166016
W-2_RB3-_F_S09,98.03921508789062
