chamber,fid_eff_ch_level
W-2_RB1in_S01,97.63691711425781
W-2_RB1out_S01,97.71006774902344
W-2_RB2in_S01,98.43457412719727
W-2_RB2out_S01,98.57790120442708
W-2_RB3-_S01,97.64605331420898
W-2_RB3+_S01,98.22563552856445
W-2_RB4-_S01,0.0
W-2_RB4+_S01,100.0
W-2_RB4--_S01,0.0
W-2_RB4++_S01,0.0
W-2_RB1in_S02,95.90261459350586
W-2_RB1out_S02,96.83103561401367
W-2_RB2in_S02,97.79085159301758
W-2_RB2out_S02,98.8501688639323
W-2_RB3-_S02,97.80739212036133
W-2_RB3+_S02,0.0
W-2_RB4-_S02,100.0
W-2_RB4+_S02,96.66666793823242
W-2_RB4--_S02,0.0
W-2_RB4++_S02,0.0
W-2_RB1in_S03,97.87345504760742
W-2_RB1out_S03,98.41766357421875
W-2_RB2in_S03,95.58258438110352
W-2_RB2out_S03,97.77079010009766
W-2_RB3-_S03,0.0
W-2_RB3+_S03,86.69497680664062
W-2_RB4-_S03,89.93761825561523
W-2_RB4+_S03,96.71407318115234
W-2_RB4--_S03,0.0
W-2_RB4++_S03,0.0
W-2_RB1in_S04,96.6962776184082
W-2_RB1out_S04,98.14308547973633
W-2_RB2in_S04,96.25010681152344
W-2_RB2out_S04,93.15561930338542
W-2_RB3-_S04,96.62749862670898
W-2_RB3+_S04,99.79838562011719
W-2_RB4-_S04,0.0
W-2_RB4+_S04,98.37408828735352
W-2_RB4--_S04,93.15447235107422
W-2_RB4++_S04,91.66666412353516
W-2_RB1in_S05,97.15241622924805
W-2_RB1out_S05,96.88422393798828
W-2_RB2in_S05,94.86568069458008
W-2_RB2out_S05,98.51998138427734
W-2_RB3-_S05,97.72335052490234
W-2_RB3+_S05,96.4749755859375
W-2_RB4-_S05,0.0
W-2_RB4+_S05,0.0
W-2_RB4--_S05,0.0
W-2_RB4++_S05,0.0
W-2_RB1in_S06,97.16754150390625
W-2_RB1out_S06,97.1760139465332
W-2_RB2in_S06,98.88705444335938
W-2_RB2out_S06,98.69970194498698
W-2_RB3-_S06,97.50331115722656
W-2_RB3+_S06,98.29578018188477
W-2_RB4-_S06,97.71866607666016
W-2_RB4+_S06,97.36842346191406
W-2_RB4--_S06,0.0
W-2_RB4++_S06,0.0
W-2_RB1in_S07,96.92743682861328
W-2_RB1out_S07,97.88929748535156
W-2_RB2in_S07,86.83917236328125
W-2_RB2out_S07,97.86205037434895
W-2_RB3-_S07,98.07585906982422
W-2_RB3+_S07,96.00055694580078
W-2_RB4-_S07,0.0
W-2_RB4+_S07,50.0
W-2_RB4--_S07,0.0
W-2_RB4++_S07,0.0
W-2_RB1in_S08,95.853271484375
W-2_RB1out_S08,81.6356086730957
W-2_RB2in_S08,97.27062606811523
W-2_RB2out_S08,98.24756113688152
W-2_RB3-_S08,98.28005981445312
W-2_RB3+_S08,98.5662727355957
W-2_RB4-_S08,89.27893829345703
W-2_RB4+_S08,0.0
W-2_RB4--_S08,0.0
W-2_RB4++_S08,0.0
W-2_RB1in_S09,96.53507232666016
W-2_RB1out_S09,97.57125473022461
W-2_RB2in_S09,97.35466384887695
W-2_RB2out_S09,96.77468617757161
W-2_RB3-_S09,97.91897964477539
W-2_RB3+_S09,95.5117301940918
W-2_RB4_S09,97.85131072998047
W-2_RB4+_S09,0.0
W-2_RB4--_S09,0.0
W-2_RB4++_S09,0.0
W-2_RB1in_S10,96.98870086669922
W-2_RB1out_S10,95.00907897949219
W-2_RB2in_S10,99.65780258178711
W-2_RB2out_S10,98.59597778320312
W-2_RB3-_S10,91.91294479370117
W-2_RB3+_S10,98.84038543701172
W-2_RB4-_S10,98.08572769165039
W-2_RB4+_S10,96.81520080566406
W-2_RB4--_S10,0.0
W-2_RB4++_S10,0.0
W-2_RB1in_S11,88.62580871582031
W-2_RB1out_S11,96.56832504272461
W-2_RB2in_S11,97.34946823120117
W-2_RB2out_S11,98.52954864501953
W-2_RB3-_S11,97.11119079589844
W-2_RB3+_S11,99.21116638183594
W-2_RB4_S11,98.92267608642578
W-2_RB4+_S11,0.0
W-2_RB4--_S11,0.0
W-2_RB4++_S11,0.0
W-2_RB1in_S12,96.33990097045898
W-2_RB1out_S12,97.58089828491211
W-2_RB2in_S12,96.55059432983398
W-2_RB2out_S12,98.69022369384766
W-2_RB3-_S12,99.83443450927734
W-2_RB3+_S12,0.0
W-2_RB4-_S12,96.13617324829102
W-2_RB4+_S12,98.1547622680664
W-2_RB4--_S12,0.0
W-2_RB4++_S12,0.0
W-1_RB1in_S01,97.44773864746094
W-1_RB1out_S01,98.21308898925781
W-1_RB2in_S01,97.401611328125
W-1_RB2out_S01,96.79839324951172
W-1_RB3-_S01,0.0
W-1_RB3+_S01,0.0
W-1_RB4-_S01,0.0
W-1_RB4+_S01,97.42432403564453
W-1_RB4--_S01,0.0
W-1_RB4++_S01,0.0
W-1_RB1in_S02,94.86383819580078
W-1_RB1out_S02,95.69095230102539
W-1_RB2in_S02,98.83124033610027
W-1_RB2out_S02,94.66153717041016
W-1_RB3-_S02,96.7508316040039
W-1_RB3+_S02,97.59707641601562
W-1_RB4-_S02,0.0
W-1_RB4+_S02,0.0
W-1_RB4--_S02,0.0
W-1_RB4++_S02,0.0
W-1_RB1in_S03,96.6124038696289
W-1_RB1out_S03,97.31130599975586
W-1_RB2in_S03,97.36458587646484
W-1_RB2out_S03,95.99592208862305
W-1_RB3-_S03,98.0807991027832
W-1_RB3+_S03,98.04560470581055
W-1_RB4-_S03,98.71166229248047
W-1_RB4+_S03,97.54361724853516
W-1_RB4--_S03,0.0
W-1_RB4++_S03,0.0
W-1_RB1in_S04,97.61541366577148
W-1_RB1out_S04,47.14993667602539
W-1_RB2in_S04,92.35450236002605
W-1_RB2out_S04,0.0
W-1_RB3-_S04,98.0787124633789
W-1_RB3+_S04,97.53789901733398
W-1_RB4-_S04,99.02912902832031
W-1_RB4+_S04,0.0
W-1_RB4--_S04,97.41987609863281
W-1_RB4++_S04,0.0
W-1_RB1in_S05,96.58793258666992
W-1_RB1out_S05,98.11769104003906
W-1_RB2in_S05,97.77329508463542
W-1_RB2out_S05,98.0212173461914
W-1_RB3-_S05,96.99028015136719
W-1_RB3+_S05,98.02578735351562
W-1_RB4-_S05,0.0
W-1_RB4+_S05,0.0
W-1_RB4--_S05,0.0
W-1_RB4++_S05,0.0
W-1_RB1in_S06,97.57844543457031
W-1_RB1out_S06,96.72500610351562
W-1_RB2in_S06,94.62889353434245
W-1_RB2out_S06,96.4243049621582
W-1_RB3-_S06,94.33660888671875
W-1_RB3+_S06,93.01192092895508
W-1_RB4-_S06,67.49309539794922
W-1_RB4+_S06,97.95203399658203
W-1_RB4--_S06,0.0
W-1_RB4++_S06,0.0
W-1_RB1in_S07,98.02609634399414
W-1_RB1out_S07,97.60266876220703
W-1_RB2in_S07,83.45074208577473
W-1_RB2out_S07,0.0
W-1_RB3-_S07,97.88972854614258
W-1_RB3+_S07,98.17012023925781
W-1_RB4-_S07,0.0
W-1_RB4+_S07,0.0
W-1_RB4--_S07,0.0
W-1_RB4++_S07,0.0
W-1_RB1in_S08,94.63628005981445
W-1_RB1out_S08,96.06024551391602
W-1_RB2in_S08,97.48941802978516
W-1_RB2out_S08,95.16377258300781
W-1_RB3-_S08,98.6441764831543
W-1_RB3+_S08,94.16645812988281
W-1_RB4-_S08,0.0
W-1_RB4+_S08,0.0
W-1_RB4--_S08,0.0
W-1_RB4++_S08,0.0
W-1_RB1in_S09,96.9640884399414
W-1_RB1out_S09,98.00796890258789
W-1_RB2in_S09,97.62054443359375
W-1_RB2out_S09,96.62988662719727
W-1_RB3-_S09,91.37942886352539
W-1_RB3+_S09,97.8214111328125
W-1_RB4_S09,96.42368698120117
W-1_RB4+_S09,0.0
W-1_RB4--_S09,0.0
W-1_RB4++_S09,0.0
W-1_RB1in_S10,96.81802368164062
W-1_RB1out_S10,97.11653900146484
W-1_RB2in_S10,98.4493891398112
W-1_RB2out_S10,97.94366455078125
W-1_RB3-_S10,47.87644577026367
W-1_RB3+_S10,48.5893440246582
W-1_RB4-_S10,95.35714340209961
W-1_RB4+_S10,96.21620178222656
W-1_RB4--_S10,0.0
W-1_RB4++_S10,0.0
W-1_RB1in_S11,96.37189483642578
W-1_RB1out_S11,97.4040756225586
W-1_RB2in_S11,92.77203623453777
W-1_RB2out_S11,98.30401992797852
W-1_RB3-_S11,0.0
W-1_RB3+_S11,76.97689247131348
W-1_RB4_S11,97.52205276489258
W-1_RB4+_S11,0.0
W-1_RB4--_S11,0.0
W-1_RB4++_S11,0.0
W-1_RB1in_S12,96.61670303344727
W-1_RB1out_S12,95.78202819824219
W-1_RB2in_S12,98.11439768473308
W-1_RB2out_S12,84.46514511108398
W-1_RB3-_S12,98.3715705871582
W-1_RB3+_S12,0.0
W-1_RB4-_S12,97.7144546508789
W-1_RB4+_S12,89.3093147277832
W-1_RB4--_S12,0.0
W-1_RB4++_S12,0.0
W+0_RB1in_S01,94.81874084472656
W+0_RB1out_S01,97.1317024230957
W+0_RB2in_S01,98.16375732421875
W+0_RB2out_S01,86.35783767700195
W+0_RB3-_S01,98.49506378173828
W+0_RB3+_S01,98.24323272705078
W+0_RB4-_S01,0.0
W+0_RB4+_S01,0.0
W+0_RB4--_S01,0.0
W+0_RB4++_S01,0.0
W+0_RB1in_S02,88.83095169067383
W+0_RB1out_S02,98.21283721923828
W+0_RB2in_S02,97.66787211100261
W+0_RB2out_S02,96.78437805175781
W+0_RB3-_S02,90.85173797607422
W+0_RB3+_S02,98.30814743041992
W+0_RB4-_S02,94.82051467895508
W+0_RB4+_S02,84.47622299194336
W+0_RB4--_S02,0.0
W+0_RB4++_S02,0.0
