run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
324201,W-2_RB1in_S01,-2,1,1,1.90912,66613,0.00684971,1.00334,1.91549,1376,Col,52.798992157,0,2,96.45578002929688
324201,W-2_RB1out_S01,-2,1,1,1.84573,58456,0.00726216,1.0031,1.85146,1376,Col,58.004558563,0,2,97.6064453125
324201,W-2_RB2in_S01,-2,1,2,1.99211,69726,0.00771407,1.00361,1.99931,1376,Col,80.187789917,0,2,98.24996185302734
324201,W-2_RB2out_S01,-2,1,2,1.85029,59866,0.0117138,1.00304,1.85591,1376,Col,83.29364267966668,0,3,98.54982503255208
324201,W-2_RB3+_S01,-2,1,3,1.85007,27838,0.00538313,1.00047,1.85093,1376,Col,91.6850852965,0,2,98.18650817871094
324201,W-2_RB3-_S01,-2,1,3,1.86823,28300,0.00396092,1.00093,1.86996,1376,Col,90.939414978,0,2,97.87786102294922
324201,W-2_RB4+_S01,-2,1,4,1.90963,27514,0.00492782,1.00069,1.91096,1376,Col,49.148935318,0,2,94.5945930480957
324201,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1376,Col,0.0,1,2,0.0
324201,W-2_RB1in_S02,-2,2,1,1.94942,74271,0.00530198,1.00459,1.95837,1376,Col,54.6790103915,0,2,95.66836547851562
324201,W-2_RB1out_S02,-2,2,1,2.12482,74016,0.00660274,1.00363,2.13253,1376,Col,59.56089592,0,2,96.84983444213869
324201,W-2_RB2in_S02,-2,2,2,1.77877,65562,0.00556189,1.00381,1.78555,1376,Col,80.53005599950001,0,2,97.43114471435548
324201,W-2_RB2out_S02,-2,2,2,2.25882,75919,0.0110979,1.00263,2.26475,1376,Col,83.60748545366668,0,3,98.03382110595705
324201,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1376,Col,0.0,1,2,0.0
324201,W-2_RB3-_S02,-2,2,3,1.65571,25993,0.00490477,1.00089,1.65719,1376,Col,91.15618515,0,2,96.93524551391602
324201,W-2_RB4+_S02,-2,2,4,1.79497,27761,0.00556058,1.00175,1.79811,1376,Col,71.428571701,0,2,95.83609390258788
324201,W-2_RB4-_S02,-2,2,4,1.69552,23288,0.00728067,1.00109,1.69738,1376,Col,56.37255001050001,0,2,96.47887420654295
324201,W-2_RB1in_S03,-2,3,1,1.99905,71628,0.00820519,1.00406,2.00717,1376,Col,53.344779968,0,2,96.8107681274414
324201,W-2_RB1out_S03,-2,3,1,2.04312,66718,0.0113,1.0035,2.05028,1376,Col,58.024860382,0,2,97.29101181030272
324201,W-2_RB2in_S03,-2,3,2,2.11377,74352,0.0067946,1.00368,2.12155,1376,Col,77.724582672,0,2,94.79722213745116
324201,W-2_RB2out_S03,-2,3,2,1.9906,66042,0.00587757,1.00251,1.99559,1376,Col,83.27209726966667,0,3,97.92025756835938
324201,W-2_RB3+_S03,-2,3,3,1.60538,21549,0.00163898,1.00104,1.60705,1376,Col,81.352985382,0,2,87.80841827392578
324201,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1376,Col,0.0,1,2,0.0
324201,W-2_RB4+_S03,-2,3,4,1.67852,24461,0.00418582,1.00124,1.68059,1376,Col,63.6111106875,0,2,96.79546737670898
324201,W-2_RB4-_S03,-2,3,4,1.83322,26798,0.0102613,1.00089,1.83485,1376,Col,54.375,0,2,90.05531311035156
324201,W-2_RB1in_S04,-2,4,1,1.97336,71412,0.00793081,1.00422,1.98168,1376,Col,52.87903594949999,0,2,97.0008544921875
324201,W-2_RB1out_S04,-2,4,1,2.29251,75818,0.00913159,1.00361,2.30079,1376,Col,58.516931534,0,2,97.65295791625977
324201,W-2_RB2in_S04,-2,4,2,1.99523,69416,0.0163548,1.0034,2.00202,1376,Col,79.478614807,0,2,96.8248405456543
324201,W-2_RB2out_S04,-2,4,2,1.90112,57085,0.00536184,1.00274,1.90633,1376,Col,78.25847880033332,0,3,93.75635019938152
324201,W-2_RB3+_S04,-2,4,3,2.30388,35876,0.00635756,1.00103,2.30625,1376,Col,92.8629837035,0,2,99.35476684570312
324201,W-2_RB3-_S04,-2,4,3,1.7887,26555,0.0024249,1.00115,1.79075,1376,Col,90.1385002135,0,2,96.6220817565918
324201,W-2_RB4++_S04,-2,4,4,1.69442,15770,0.00376061,1.00075,1.6957,1376,Col,78.6413345335,0,2,89.11786270141602
324201,W-2_RB4+_S04,-2,4,4,1.57068,18099,0.00616159,1.00052,1.5715,1376,Col,94.727684021,0,2,97.85799789428712
324201,W-2_RB4--_S04,-2,4,4,1.55293,14200,0.00470254,1.00066,1.55395,1376,Col,62.7136745455,0,2,95.66563415527344
324201,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1376,Col,0.0,1,2,0.0
324201,W-2_RB1in_S05,-2,5,1,2.11259,74680,0.00792079,1.004,2.12105,1376,Col,52.861816406,0,2,96.81215286254884
324201,W-2_RB1out_S05,-2,5,1,1.92266,61952,0.00775867,1.00393,1.93021,1376,Col,57.956352234,0,2,96.955078125
324201,W-2_RB2in_S05,-2,5,2,1.90503,65777,0.295905,1.00363,1.91196,1376,Col,77.9386711125,0,2,95.25884246826172
324201,W-2_RB2out_S05,-2,5,2,2.01304,64707,0.0133151,1.00224,2.01755,1376,Col,82.56018320733334,0,3,98.04257202148438
324201,W-2_RB3+_S05,-2,5,3,1.8965,28366,0.107107,1.00107,1.89853,1376,Col,90.701007843,0,2,97.46366500854492
324201,W-2_RB3-_S05,-2,5,3,1.79962,28416,0.00601647,1.00076,1.80099,1376,Col,91.623786926,0,2,97.6730613708496
324201,W-2_RB4+_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1376,Col,0.0,1,2,0.0
324201,W-2_RB4-_S05,-2,5,4,1.19118,81,0.691176,1.0,1.19118,1376,Col,0.0,0,2,0.75927409902215
324201,W-2_RB1in_S06,-2,6,1,2.02217,72875,0.00677063,1.00494,2.03215,1376,Col,53.5261440275,0,2,97.3366928100586
324201,W-2_RB1out_S06,-2,6,1,2.26325,74780,0.00677946,1.00429,2.27295,1376,Col,59.349039078,0,2,97.10243225097656
324201,W-2_RB2in_S06,-2,6,2,2.1613,77167,0.010447,1.00444,2.17091,1376,Col,80.8665542605,0,2,98.71286392211914
324201,W-2_RB2out_S06,-2,6,2,1.93952,62819,0.00611319,1.0035,1.94631,1376,Col,83.37637074766666,0,3,98.33259582519533
324201,W-2_RB3+_S06,-2,6,3,1.67233,25876,0.00542881,1.00065,1.67341,1376,Col,91.8037109375,0,2,97.95768737792967
324201,W-2_RB3-_S06,-2,6,3,1.69223,26541,0.0037618,1.0014,1.69461,1376,Col,91.491455078,0,2,97.2643699645996
324201,W-2_RB4+_S06,-2,6,4,1.85938,25890,0.0117782,1.00165,1.86246,1376,Col,35.0,0,2,92.21796035766602
324201,W-2_RB4-_S06,-2,6,4,1.68373,24308,0.00304772,1.00236,1.6877,1376,Col,51.2962970735,0,2,96.61309814453124
324201,W-2_RB1in_S07,-2,7,1,2.05788,71429,0.00550274,1.00437,2.06687,1376,Col,52.8395843505,0,2,96.60684967041016
