run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
323524,W-2_RB1in_S01,-2,1,1,1.91297,32201,0.00653478,1.00394,1.9205,554,Col,52.2496585845,96.20269393920898
323524,W-2_RB1out_S01,-2,1,1,1.85323,28373,0.00672763,1.00374,1.86016,554,Col,56.9460697175,97.82397842407228
323524,W-2_RB2in_S01,-2,1,2,2.00725,33772,0.00713224,1.0031,2.01347,554,Col,78.240802765,97.92193222045898
323524,W-2_RB2out_S01,-2,1,2,1.83962,28435,0.0115805,1.0024,1.84403,554,Col,82.067314148,98.51537831624348
323524,W-2_RB3+_S01,-2,1,3,1.86552,13484,0.00401217,1.00111,1.86759,554,Col,91.9747543335,98.2847023010254
323524,W-2_RB3-_S01,-2,1,3,1.87344,13826,0.00758808,1.00109,1.87547,554,Col,90.7555885315,97.76651000976562
323524,W-2_RB4+_S01,-2,1,4,1.90131,13062,0.00494905,1.0016,1.90436,554,Col,43.4210529325,91.66666412353516
323524,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,554,Col,0.0,0.0
323524,W-2_RB1in_S02,-2,2,1,1.97894,36175,0.00634573,1.00423,1.98731,554,Col,53.446165085,96.1420440673828
323524,W-2_RB1out_S02,-2,2,1,2.11463,35179,0.00637172,1.00386,2.1228,554,Col,58.806312561,96.94621276855467
323524,W-2_RB2in_S02,-2,2,2,1.78834,31768,0.00692412,1.0035,1.7946,554,Col,79.619846344,98.14421844482422
323524,W-2_RB2out_S02,-2,2,2,2.23826,36262,0.0130856,1.00241,2.24366,554,Col,82.57495625833333,98.37513732910156
323524,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,554,Col,0.0,0.0
323524,W-2_RB3-_S02,-2,2,3,1.67579,12674,0.00621447,1.00106,1.67756,554,Col,90.907871246,97.28652954101562
323524,W-2_RB4+_S02,-2,2,4,1.81633,13410,0.00758499,1.0019,1.81979,554,Col,60.336540222,95.26492309570312
323524,W-2_RB4-_S02,-2,2,4,1.74204,11649,0.00822491,1.00105,1.74386,554,Col,59.047618866,90.13888931274414
323524,W-2_RB1in_S03,-2,3,1,2.0196,35343,0.00771429,1.00402,2.02771,554,Col,52.3450832365,96.5711898803711
323524,W-2_RB1out_S03,-2,3,1,2.0471,32772,0.012368,1.00294,2.05313,554,Col,56.78134346,97.21548080444336
323524,W-2_RB2in_S03,-2,3,2,2.11677,35928,0.00848406,1.00284,2.12278,554,Col,76.395690918,94.71221160888672
323524,W-2_RB2out_S03,-2,3,2,2.01867,32218,0.00870927,1.00264,2.024,554,Col,82.06055196166666,97.35938262939452
323524,W-2_RB3+_S03,-2,3,3,1.64561,10787,0.00503432,1.00122,1.64762,554,Col,81.35507965100001,87.10396575927734
323524,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,554,Col,0.0,0.0
323524,W-2_RB4+_S03,-2,3,4,1.74736,12263,0.00512967,1.00214,1.75111,554,Col,58.1688594815,96.78239822387695
323524,W-2_RB4-_S03,-2,3,4,1.89421,13608,0.0129454,1.00125,1.89659,554,Col,49.999998093,91.0028305053711
323524,W-2_RB1in_S04,-2,4,1,2.00551,34589,0.0110744,1.00396,2.01345,554,Col,52.3243312835,96.90071487426758
323524,W-2_RB1out_S04,-2,4,1,2.28536,36015,0.0108509,1.00369,2.2938,554,Col,57.29413032549999,97.4239273071289
323524,W-2_RB2in_S04,-2,4,2,2.02654,34212,0.0197252,1.00387,2.03437,554,Col,78.1181259155,97.08277130126952
323524,W-2_RB2out_S04,-2,4,2,1.90895,27970,0.011739,1.00281,1.91431,554,Col,77.43814595566666,94.38688405354816
323524,W-2_RB3+_S04,-2,4,3,2.39259,17954,0.208022,1.0004,2.39355,554,Col,92.494888306,99.52328491210938
323524,W-2_RB3-_S04,-2,4,3,1.81772,13233,0.00659341,1.0011,1.81972,554,Col,90.3787727355,96.49217987060548
323524,W-2_RB4++_S04,-2,4,4,1.71921,7929,0.00346921,1.00109,1.72108,554,Col,81.7224998475,89.51007461547852
323524,W-2_RB4+_S04,-2,4,4,1.58309,8612,0.28364,1.00037,1.58367,554,Col,94.8440704345,97.9017562866211
323524,W-2_RB4--_S04,-2,4,4,1.52007,6477,0.00305093,1.0,1.52007,554,Col,67.9983196255,95.55335998535156
323524,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,554,Col,0.0,0.0
323524,W-2_RB1in_S05,-2,5,1,2.13621,36228,0.0114394,1.00367,2.14405,554,Col,51.61679077150001,97.31217956542967
323524,W-2_RB1out_S05,-2,5,1,1.9324,30072,0.0098959,1.00452,1.94113,554,Col,56.819538116,96.91019439697266
323524,W-2_RB2in_S05,-2,5,2,1.91953,32346,0.288291,1.00375,1.92673,554,Col,76.432258606,94.78116226196288
323524,W-2_RB2out_S05,-2,5,2,2.03244,31578,0.0139667,1.00278,2.03808,554,Col,81.22096252466666,97.9039789835612
323524,W-2_RB3+_S05,-2,5,3,1.89749,13476,0.00858913,1.00127,1.8999,554,Col,89.932296753,97.74205780029295
323524,W-2_RB3-_S05,-2,5,3,1.7824,13655,0.00952878,1.00118,1.7845,554,Col,90.761806488,98.2446060180664
323524,W-2_RB4+_S05,-2,5,4,0.0,0,0.0,0.0,0.0,554,Col,0.0,0.0
323524,W-2_RB4-_S05,-2,5,4,1.0,10,-0.1,1.0,1.0,554,Col,0.0,0.1843318045139312
323524,W-2_RB1in_S06,-2,6,1,2.0113,34886,0.00697607,1.00411,2.01957,554,Col,52.8445072175,97.03461074829102
323524,W-2_RB1out_S06,-2,6,1,2.27767,36092,0.00656317,1.00406,2.28691,554,Col,57.8876399995,97.39662170410156
323524,W-2_RB2in_S06,-2,6,2,2.18756,37136,0.0128417,1.0039,2.1961,554,Col,79.374946594,98.71116638183594
323524,W-2_RB2out_S06,-2,6,2,1.9584,30314,0.00969055,1.00285,1.96398,554,Col,81.93000030500001,98.48082224527997
323524,W-2_RB3+_S06,-2,6,3,1.68448,12199,0.00621375,1.00069,1.68564,554,Col,91.512863159,97.57110214233398
323524,W-2_RB3-_S06,-2,6,3,1.68608,12477,0.00567568,1.00068,1.68722,554,Col,91.607826233,97.0710220336914
323524,W-2_RB4+_S06,-2,6,4,1.87953,12341,0.00578739,1.00153,1.8824,554,Col,46.6666650775,92.54571533203124
323524,W-2_RB4-_S06,-2,6,4,1.68323,11584,0.00334205,1.00218,1.68691,554,Col,46.527778625500005,96.00506973266602
323524,W-2_RB1in_S07,-2,7,1,2.0578,33715,0.00842285,1.00417,2.06638,554,Col,51.623123169,96.70322036743164
323524,W-2_RB1out_S07,-2,7,1,1.86878,28013,0.0133422,1.00294,1.87428,554,Col,56.5465126035,97.90431213378906
323524,W-2_RB2in_S07,-2,7,2,1.98039,29995,0.00501783,1.00305,1.98642,554,Col,72.9679718015,90.59612655639648
323524,W-2_RB2out_S07,-2,7,2,1.79915,27079,0.0126902,1.0024,1.80346,554,Col,81.13867696099999,98.05147298177084
