chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,95.47370910644531
W-2_RB1out_S01,0,2,97.61113739013672
W-2_RB2in_S01,0,2,97.83489608764648
W-2_RB2out_S01,0,3,98.31799062093098
W-2_RB3-_S01,0,2,97.86631774902344
W-2_RB3+_S01,0,2,98.0770149230957
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,0,2,92.85714340209961
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,95.21311569213867
W-2_RB1out_S02,0,2,97.38059616088867
W-2_RB2in_S02,0,2,97.62196350097656
W-2_RB2out_S02,0,3,98.13531494140625
W-2_RB3-_S02,0,2,97.44745254516602
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,1,2,46.296295166015625
W-2_RB4+_S02,0,2,94.95726776123047
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,96.33138656616211
W-2_RB1out_S03,0,2,97.23518753051758
W-2_RB2in_S03,0,2,94.60858917236328
W-2_RB2out_S03,0,3,97.82912699381511
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,89.13326263427734
W-2_RB4-_S03,0,2,89.728271484375
W-2_RB4+_S03,0,2,97.10525894165039
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.50799560546875
W-2_RB1out_S04,0,2,97.39506530761719
W-2_RB2in_S04,0,2,97.10213470458984
W-2_RB2out_S04,0,3,93.2498270670573
W-2_RB3-_S04,0,2,96.13301849365234
W-2_RB3+_S04,0,2,99.26420974731445
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,96.59408187866211
W-2_RB4--_S04,0,2,95.18852615356445
W-2_RB4++_S04,0,2,91.76842880249023
W-2_RB1in_S05,0,2,96.66912460327148
W-2_RB1out_S05,0,2,97.14358139038086
W-2_RB2in_S05,0,2,94.41998672485352
W-2_RB2out_S05,0,3,97.54318237304688
W-2_RB3-_S05,0,2,97.34375762939453
W-2_RB3+_S05,0,2,96.41498184204102
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,95.5587387084961
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,96.91484069824219
W-2_RB1out_S06,0,2,97.82080078125
W-2_RB2in_S06,0,2,98.4565200805664
W-2_RB2out_S06,0,3,97.7573979695638
W-2_RB3-_S06,0,2,97.27528762817383
W-2_RB3+_S06,0,2,98.50647354125977
W-2_RB4-_S06,0,2,92.02058029174805
W-2_RB4+_S06,0,2,86.14865112304688
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,96.1532211303711
W-2_RB1out_S07,0,2,97.83317184448242
W-2_RB2in_S07,0,2,90.77508163452148
W-2_RB2out_S07,0,3,97.86609649658203
W-2_RB3-_S07,0,2,97.97143173217773
W-2_RB3+_S07,0,2,96.31414031982422
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,95.0
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,95.53136444091797
W-2_RB1out_S08,0,2,81.11890411376953
W-2_RB2in_S08,0,2,96.55352401733398
W-2_RB2out_S08,0,3,97.9609146118164
W-2_RB3-_S08,0,2,98.34293746948242
W-2_RB3+_S08,0,2,98.14968490600586
W-2_RB4-_S08,0,2,92.7225570678711
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,96.18437194824219
W-2_RB1out_S09,0,2,96.82110214233398
W-2_RB2in_S09,0,2,97.43770217895508
W-2_RB2out_S09,0,3,96.60694885253906
