chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,83.7690658569336
W-2_RB1out_S01,0,2,90.60344696044922
W-2_RB2in_S01,0,2,93.08035659790039
W-2_RB2out_S01,0,3,96.10256449381511
W-2_RB3-_S01,0,2,100.0
W-2_RB3+_S01,0,2,83.33333587646484
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,1,2,0.0
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,97.85499954223633
W-2_RB1out_S02,0,2,97.61904907226562
W-2_RB2in_S02,0,2,100.0
W-2_RB2out_S02,0,3,100.0
W-2_RB3-_S02,0,2,92.85714340209961
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,1,2,25.0
W-2_RB4+_S02,0,2,79.16666603088379
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,95.65940475463867
W-2_RB1out_S03,0,2,96.6129035949707
W-2_RB2in_S03,0,2,93.44173049926758
W-2_RB2out_S03,0,3,96.62288920084636
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,83.0952377319336
W-2_RB4-_S03,0,2,70.85714340209961
W-2_RB4+_S03,0,2,84.24390411376953
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.71195983886719
W-2_RB1out_S04,0,2,96.09782409667969
W-2_RB2in_S04,0,2,93.26406478881836
W-2_RB2out_S04,0,3,92.47548929850261
W-2_RB3-_S04,0,2,97.09302139282227
W-2_RB3+_S04,0,2,94.05172348022461
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,80.15749740600586
W-2_RB4--_S04,0,2,76.1478157043457
W-2_RB4++_S04,0,2,73.75000190734863
W-2_RB1in_S05,0,2,95.71004104614258
W-2_RB1out_S05,0,2,96.01587295532227
W-2_RB2in_S05,0,2,96.09247589111328
W-2_RB2out_S05,0,3,98.0745340983073
W-2_RB3-_S05,0,2,91.03260803222656
W-2_RB3+_S05,0,2,84.88888931274414
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,89.6853141784668
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,94.4444465637207
W-2_RB1out_S06,0,2,98.4375
W-2_RB2in_S06,0,2,95.45454788208008
W-2_RB2out_S06,0,3,97.91666666666667
W-2_RB3-_S06,0,2,69.89795684814453
W-2_RB3+_S06,0,2,92.85714340209961
W-2_RB4-_S06,0,2,73.33333587646484
W-2_RB4+_S06,1,2,50.0
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,100.0
W-2_RB1out_S07,0,2,100.0
W-2_RB2in_S07,1,2,50.0
W-2_RB2out_S07,1,3,66.66666666666667
W-2_RB3-_S07,1,2,50.0
W-2_RB3+_S07,0,2,93.75
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,100.0
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,91.28571701049805
W-2_RB1out_S08,0,2,81.63223266601562
W-2_RB2in_S08,0,2,95.89492797851562
W-2_RB2out_S08,0,3,96.89048258463542
W-2_RB3-_S08,0,2,96.59698867797852
W-2_RB3+_S08,0,2,95.16728591918945
W-2_RB4-_S08,0,2,81.72161483764648
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
W-2_RB4++_S08,1,2,0.0
W-2_RB1in_S09,0,2,93.06493377685547
W-2_RB1out_S09,0,2,95.26731491088867
W-2_RB2in_S09,0,2,95.22331237792969
W-2_RB2out_S09,0,3,94.81868743896484
W-2_RB3-_S09,0,2,95.04042434692383
W-2_RB3+_S09,0,2,89.23833084106445
W-2_RB4_S09,0,2,85.8891487121582
W-2_RB4+_S09,1,2,0.0
W-2_RB4--_S09,1,2,0.0
W-2_RB4++_S09,1,2,0.0
W-2_RB1in_S10,0,2,95.41827774047852
W-2_RB1out_S10,0,2,94.3995246887207
W-2_RB2in_S10,0,2,95.92711639404297
W-2_RB2out_S10,0,3,97.50420888264973
W-2_RB3-_S10,0,2,88.44409561157227
W-2_RB3+_S10,0,2,94.2735824584961
W-2_RB4-_S10,0,2,88.56572723388672
W-2_RB4+_S10,0,2,85.64825439453125
W-2_RB4--_S10,1,2,0.0
W-2_RB4++_S10,1,2,0.0
W-2_RB1in_S11,0,2,86.76093673706055
W-2_RB1out_S11,0,2,95.89973449707031
W-2_RB2in_S11,0,2,95.6224136352539
W-2_RB2out_S11,0,3,95.19371541341145
W-2_RB3-_S11,0,2,94.52132415771484
W-2_RB3+_S11,0,2,96.1253547668457
W-2_RB4_S11,0,2,87.81298446655273
W-2_RB4+_S11,1,2,0.0
W-2_RB4--_S11,1,2,0.0
W-2_RB4++_S11,1,2,0.0
W-2_RB1in_S12,0,2,93.10065078735352
W-2_RB1out_S12,0,2,94.24603271484375
W-2_RB2in_S12,0,2,95.83333587646484
W-2_RB2out_S12,0,3,96.66123453776042
W-2_RB3-_S12,0,2,98.87005615234375
W-2_RB3+_S12,1,2,0.0
W-2_RB4-_S12,0,2,88.07760238647461
W-2_RB4+_S12,0,2,89.61229705810547
W-2_RB4--_S12,1,2,0.0
W-2_RB4++_S12,1,2,0.0
