chamber,contains_zero_roll,rolls_count,fid_eff_ch_level
W-2_RB1in_S01,0,2,96.79207611083984
W-2_RB1out_S01,0,2,97.22190475463867
W-2_RB2in_S01,0,2,98.34922409057617
W-2_RB2out_S01,0,3,98.83140563964844
W-2_RB3-_S01,0,2,97.66104507446289
W-2_RB3+_S01,0,2,98.09489822387695
W-2_RB4-_S01,1,2,0.0
W-2_RB4+_S01,1,2,41.666664123535156
W-2_RB4--_S01,1,2,0.0
W-2_RB4++_S01,1,2,0.0
W-2_RB1in_S02,0,2,95.83319473266602
W-2_RB1out_S02,0,2,96.50458908081055
W-2_RB2in_S02,0,2,98.28876876831055
W-2_RB2out_S02,0,3,98.30387878417969
W-2_RB3-_S02,0,2,97.04195785522461
W-2_RB3+_S02,1,2,0.0
W-2_RB4-_S02,0,2,96.7741928100586
W-2_RB4+_S02,0,2,96.3339614868164
W-2_RB4--_S02,1,2,0.0
W-2_RB4++_S02,1,2,0.0
W-2_RB1in_S03,0,2,97.28411483764648
W-2_RB1out_S03,0,2,98.17642593383789
W-2_RB2in_S03,0,2,95.09258270263672
W-2_RB2out_S03,0,3,97.86587778727214
W-2_RB3-_S03,1,2,0.0
W-2_RB3+_S03,0,2,87.74630355834961
W-2_RB4-_S03,0,2,91.67315292358398
W-2_RB4+_S03,0,2,96.31848907470703
W-2_RB4--_S03,1,2,0.0
W-2_RB4++_S03,1,2,0.0
W-2_RB1in_S04,0,2,97.3013687133789
W-2_RB1out_S04,0,2,97.94715118408203
W-2_RB2in_S04,0,2,97.07268524169922
W-2_RB2out_S04,0,3,93.3740717569987
W-2_RB3-_S04,0,2,96.99131774902344
W-2_RB3+_S04,1,2,0.0
W-2_RB4-_S04,1,2,0.0
W-2_RB4+_S04,0,2,97.78838348388672
W-2_RB4--_S04,0,2,96.29727554321289
W-2_RB4++_S04,0,2,88.85350036621094
W-2_RB1in_S05,0,2,97.01469421386719
W-2_RB1out_S05,0,2,96.2489128112793
W-2_RB2in_S05,0,2,95.21871948242188
W-2_RB2out_S05,0,3,98.32233428955078
W-2_RB3-_S05,0,2,62.160797119140625
W-2_RB3+_S05,0,2,61.18461227416992
W-2_RB4-_S05,1,2,0.0
W-2_RB4+_S05,0,2,88.12285995483398
W-2_RB4--_S05,1,2,0.0
W-2_RB4++_S05,1,2,0.0
W-2_RB1in_S06,0,2,97.64950942993164
W-2_RB1out_S06,0,2,97.74085235595703
W-2_RB2in_S06,0,2,98.53188705444336
W-2_RB2out_S06,0,3,98.45393880208333
W-2_RB3-_S06,0,2,97.55794143676758
W-2_RB3+_S06,0,2,98.0653190612793
W-2_RB4-_S06,0,2,96.34535598754883
W-2_RB4+_S06,0,2,95.3125
W-2_RB4--_S06,1,2,0.0
W-2_RB4++_S06,1,2,0.0
W-2_RB1in_S07,0,2,96.60993194580078
W-2_RB1out_S07,0,2,98.07144165039062
W-2_RB2in_S07,0,2,89.64599990844727
W-2_RB2out_S07,0,3,97.88109079996745
W-2_RB3-_S07,0,2,97.59832763671875
W-2_RB3+_S07,0,2,95.76451873779297
W-2_RB4-_S07,1,2,0.0
W-2_RB4+_S07,0,2,100.0
W-2_RB4--_S07,1,2,0.0
W-2_RB4++_S07,1,2,0.0
W-2_RB1in_S08,0,2,96.38558578491211
W-2_RB1out_S08,0,2,82.3455581665039
W-2_RB2in_S08,0,2,97.4083480834961
W-2_RB2out_S08,0,3,98.64380645751953
W-2_RB3-_S08,0,2,98.6307601928711
W-2_RB3+_S08,0,2,98.87615966796875
W-2_RB4-_S08,0,2,89.97326278686523
W-2_RB4+_S08,1,2,0.0
W-2_RB4--_S08,1,2,0.0
