run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,contains_zero_roll,rolls_count,fid_eff_ch_level
321732,W-2_RB1in_S01,-2,1,1,1.88647,63955,0.0054864,1.00355,1.89317,1441,Col,53.224126816,0,2,96.28065490722656
321732,W-2_RB1out_S01,-2,1,1,1.82282,56285,0.00586178,1.00358,1.82934,1441,Col,58.655309677000005,0,2,97.82886505126952
321732,W-2_RB2in_S01,-2,1,2,1.99276,68846,0.00680213,1.00419,2.0011,1441,Col,80.9436950685,0,2,98.35802841186523
321732,W-2_RB2out_S01,-2,1,2,1.84852,59049,0.0118332,1.00283,1.85374,1441,Col,83.76470692966667,0,3,98.36544036865234
321732,W-2_RB3+_S01,-2,1,3,1.8414,27098,0.00414515,1.00116,1.84353,1441,Col,92.1519317625,0,2,98.56752395629884
321732,W-2_RB3-_S01,-2,1,3,1.89873,29079,0.00404832,1.00118,1.90096,1441,Col,92.4519729615,0,2,97.95227432250977
321732,W-2_RB4+_S01,-2,1,4,1.89828,27189,0.00370034,1.00098,1.90013,1441,Col,48.596939087,0,2,93.75
321732,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1441,Col,0.0,1,2,0.0
321732,W-2_RB1in_S02,-2,2,1,1.97629,73532,0.00561722,1.00437,1.98494,1441,Col,55.7328987125,0,2,95.62554168701172
321732,W-2_RB1out_S02,-2,2,1,2.15135,72591,0.00563096,1.00393,2.1598,1441,Col,61.012420654,0,2,97.52685546875
321732,W-2_RB2in_S02,-2,2,2,1.80525,65417,0.00309076,1.0036,1.81175,1441,Col,81.44103241,0,2,98.05007553100586
321732,W-2_RB2out_S02,-2,2,2,2.26031,74787,0.0113942,1.00261,2.2662,1441,Col,84.16186777733333,0,3,98.27799987792967
321732,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1441,Col,0.0,1,2,0.0
321732,W-2_RB3-_S02,-2,2,3,1.66911,26467,0.00296399,1.00095,1.67069,1441,Col,91.650123596,0,2,97.1527328491211
321732,W-2_RB4+_S02,-2,2,4,1.83055,28681,0.00427623,1.00115,1.83265,1441,Col,56.985294342,0,2,96.6362648010254
321732,W-2_RB4-_S02,-2,2,4,1.72496,23751,0.00842472,1.00109,1.72684,1441,Col,64.4444446565,0,2,94.96658325195312
321732,W-2_RB1in_S03,-2,3,1,2.044,73026,0.0061858,1.00416,2.0525,1441,Col,54.8260955815,0,2,96.67581176757812
321732,W-2_RB1out_S03,-2,3,1,2.07169,67044,0.00917743,1.00341,2.07875,1441,Col,59.1908836365,0,2,98.07182693481444
321732,W-2_RB2in_S03,-2,3,2,2.12897,73456,0.00655016,1.00384,2.13715,1441,Col,78.8475379945,0,2,94.3393440246582
321732,W-2_RB2out_S03,-2,3,2,1.99777,65293,0.00715969,1.00264,2.00304,1441,Col,84.30006917333333,0,3,97.92813110351562
321732,W-2_RB3+_S03,-2,3,3,1.62546,21105,0.00523722,1.00062,1.62646,1441,Col,81.062992096,0,2,88.07925033569336
321732,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1441,Col,0.0,1,2,0.0
321732,W-2_RB4+_S03,-2,3,4,1.70134,24467,0.00486753,1.00118,1.70336,1441,Col,62.2542800905,0,2,96.74321365356444
321732,W-2_RB4-_S03,-2,3,4,1.87398,27317,0.113535,1.00137,1.87655,1441,Col,55.93784522999999,0,2,91.27450561523438
321732,W-2_RB1in_S04,-2,4,1,2.01233,71498,0.00667042,1.0041,2.02057,1441,Col,54.4122714995,0,2,97.23070907592772
321732,W-2_RB1out_S04,-2,4,1,2.29843,73883,0.00777726,1.00337,2.30618,1441,Col,59.830329895000006,0,2,97.6232795715332
321732,W-2_RB2in_S04,-2,4,2,2.02187,68501,0.0181523,1.00311,2.02816,1441,Col,80.62613678,0,2,97.15523529052734
321732,W-2_RB2out_S04,-2,4,2,1.9147,56250,0.0059228,1.00194,1.91842,1441,Col,79.451072693,0,3,93.75552368164062
321732,W-2_RB3+_S04,-2,4,3,2.30949,35259,0.00491256,1.00098,2.31176,1441,Col,93.5535888675,0,2,99.4002685546875
321732,W-2_RB3-_S04,-2,4,3,1.81767,26827,0.00420083,1.00054,1.81866,1441,Col,90.9680023195,0,2,96.70330047607422
321732,W-2_RB4++_S04,-2,4,4,1.72864,15881,0.00283009,1.00076,1.72996,1441,Col,77.2907600405,0,2,88.19134140014648
321732,W-2_RB4+_S04,-2,4,4,1.57643,17738,0.00551013,1.00098,1.57797,1441,Col,94.2707519535,0,2,97.69909286499023
321732,W-2_RB4--_S04,-2,4,4,1.56482,13930,0.00595372,1.00045,1.56552,1441,Col,76.25,0,2,96.74986267089844
321732,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1441,Col,0.0,1,2,0.0
321732,W-2_RB1in_S05,-2,5,1,2.13629,73200,0.0664526,1.00454,2.146,1441,Col,53.737350464,0,2,97.2646713256836
321732,W-2_RB1out_S05,-2,5,1,1.94391,60341,0.0386263,1.00356,1.95083,1441,Col,58.955991745,0,2,97.16814422607422
321732,W-2_RB2in_S05,-2,5,2,1.90089,63467,0.311399,1.00361,1.90775,1441,Col,78.598705292,0,2,95.18707656860352
321732,W-2_RB2out_S05,-2,5,2,2.02328,62936,0.0441715,1.00238,2.0281,1441,Col,83.49042256666667,0,3,98.2597885131836
321732,W-2_RB3+_S05,-2,5,3,1.89394,27642,0.00671463,1.0013,1.89641,1441,Col,90.8494415285,0,2,97.05313873291016
321732,W-2_RB3-_S05,-2,5,3,1.79125,27064,0.00635383,1.00053,1.7922,1441,Col,91.64282608,0,2,97.76444625854492
321732,W-2_RB4+_S05,-2,5,4,1.80059,23676,0.0154384,1.00107,1.80251,1441,Col,56.2393188475,0,2,95.0362548828125
321732,W-2_RB4-_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1441,Col,0.0,1,2,0.0
321732,W-2_RB1in_S06,-2,6,1,2.02112,70630,0.00672466,1.00448,2.03018,1441,Col,55.166799545,0,2,97.04290390014648
321732,W-2_RB1out_S06,-2,6,1,2.28074,72669,0.00637123,1.00384,2.28951,1441,Col,60.305156708,0,2,97.65155792236328
321732,W-2_RB2in_S06,-2,6,2,2.16834,73910,0.0110603,1.00383,2.17664,1441,Col,81.746368408,0,2,98.85123062133788
321732,W-2_RB2out_S06,-2,6,2,1.94901,59901,0.00709312,1.00323,1.95531,1441,Col,83.91216023733334,0,3,98.47792561848958
321732,W-2_RB3+_S06,-2,6,3,1.68313,24747,0.0030606,1.00082,1.6845,1441,Col,92.0264091495,0,2,98.25288772583008
321732,W-2_RB3-_S06,-2,6,3,1.70831,25541,0.0054177,1.00107,1.71014,1441,Col,92.242778778,0,2,97.56006622314452
321732,W-2_RB4+_S06,-2,6,4,1.88997,25524,0.0088856,1.00133,1.89249,1441,Col,55.41125679,0,2,97.65100860595705
321732,W-2_RB4-_S06,-2,6,4,1.72841,23394,0.00517178,1.00104,1.7302,1441,Col,42.800453186,0,2,95.29526901245116
321732,W-2_RB1in_S07,-2,7,1,2.08282,72532,0.00534114,1.00395,2.09104,1441,Col,54.6577091215,0,2,97.0385513305664
321732,W-2_RB1out_S07,-2,7,1,1.91568,60526,0.00933692,1.00353,1.92244,1441,Col,59.393930435,0,2,98.1528091430664
321732,W-2_RB2in_S07,-2,7,2,2.00726,62526,0.00362761,1.00345,2.01417,1441,Col,75.0634498595,0,2,91.0551872253418
321732,W-2_RB2out_S07,-2,7,2,1.80077,55606,0.0116584,1.00292,1.80603,1441,Col,83.15587361633332,0,3,98.48411305745442
321732,W-2_RB3+_S07,-2,7,3,2.23437,32128,0.00737186,1.00118,2.23701,1441,Col,91.157875061,0,2,96.2924346923828
321732,W-2_RB3-_S07,-2,7,3,1.97938,28798,0.00625473,1.00089,1.98115,1441,Col,92.4444770815,0,2,97.61463928222656
321732,W-2_RB4+_S07,-2,7,4,1.84923,24358,0.00432736,1.00091,1.85091,1441,Col,48.034399032500005,0,2,94.97354507446288
321732,W-2_RB4-_S07,-2,7,4,0.0,0,0.0,0.0,0.0,1441,Col,0.0,1,2,0.0
321732,W-2_RB1in_S08,-2,8,1,1.91825,64787,0.00544798,1.00363,1.92521,1441,Col,50.631978989,0,2,95.43828582763672
321732,W-2_RB1out_S08,-2,8,1,1.47121,39346,0.00826354,1.0027,1.47518,1441,Col,48.3951644895,0,2,82.30678176879883
321732,W-2_RB2in_S08,-2,8,2,2.11054,71024,0.0150957,1.00379,2.11854,1441,Col,80.0878791805,0,2,97.30899810791016
321732,W-2_RB2out_S08,-2,8,2,1.91625,58965,0.00747457,1.0027,1.92144,1441,Col,83.25558471666666,0,3,98.3857650756836
321732,W-2_RB3+_S08,-2,8,3,1.70494,25927,0.00526074,1.00112,1.70685,1441,Col,92.7583847045,0,2,98.65188217163086
321732,W-2_RB3-_S08,-2,8,3,2.07779,30824,0.00444894,1.00101,2.07989,1441,Col,93.1907157895,0,2,98.34450149536131
321732,W-2_RB4+_S08,-2,8,4,0.0,0,0.0,0.0,0.0,1441,Col,0.0,1,2,0.0
321732,W-2_RB4-_S08,-2,8,4,1.3732,18232,0.003314,1.00098,1.37455,1441,Col,57.422401428,0,2,88.98605728149414
321732,W-2_RB1in_S09,-2,9,1,1.9032,64941,0.00419084,1.00412,1.91104,1441,Col,53.9330730435,0,2,96.19262313842772
321732,W-2_RB1out_S09,-2,9,1,1.90471,58368,0.0044707,1.0035,1.91139,1441,Col,58.91040802,0,2,97.40583419799805
