chamber,fid_eff_roll_level
W-2_RB1in_B_S01,96.62481689453125
W-2_RB1in_F_S01,97.28280639648438
W-2_RB1out_B_S01,96.74950408935547
W-2_RB1out_F_S01,98.56710815429688
W-2_RB2in_B_S01,98.218505859375
W-2_RB2in_F_S01,98.48419189453125
W-2_RB2out_M_S01,99.08513641357422
W-2_RB2out_B_S01,98.21803283691406
W-2_RB2out_F_S01,98.38611602783203
W-2_RB3-_B_S01,97.25294494628906
W-2_RB3-_F_S01,98.69638061523438
W-2_RB3+_B_S01,97.75098419189453
W-2_RB3+_F_S01,98.83634185791016
W-2_RB4-_B_S01,0.0
W-2_RB4-_F_S01,0.0
W-2_RB4+_B_S01,83.33332824707031
W-2_RB4+_F_S01,100.0
W-2_RB4--_B_S01,0.0
W-2_RB4--_F_S01,0.0
W-2_RB4++_B_S01,0.0
W-2_RB4++_F_S01,0.0
W-2_RB1in_B_S02,93.63871002197266
W-2_RB1in_F_S02,97.74040985107422
W-2_RB1out_B_S02,95.72710418701172
W-2_RB1out_F_S02,98.71285247802734
W-2_RB2in_B_S02,98.97943115234375
W-2_RB2in_F_S02,96.82715606689453
W-2_RB2out_M_S02,96.8056411743164
W-2_RB2out_B_S02,98.94847106933594
W-2_RB2out_F_S02,99.04291534423828
W-2_RB3-_B_S02,97.2330551147461
W-2_RB3-_F_S02,96.54289245605469
W-2_RB3+_B_S02,0.0
W-2_RB3+_F_S02,0.0
W-2_RB4-_B_S02,93.54838562011719
W-2_RB4-_F_S02,90.47618865966797
W-2_RB4+_B_S02,95.05915069580078
W-2_RB4+_F_S02,98.62068939208984
W-2_RB4--_B_S02,0.0
W-2_RB4--_F_S02,0.0
W-2_RB4++_B_S02,0.0
W-2_RB4++_F_S02,0.0
W-2_RB1in_B_S03,97.10103607177734
W-2_RB1in_F_S03,97.40103149414062
W-2_RB1out_B_S03,96.93375396728516
W-2_RB1out_F_S03,98.59687805175781
W-2_RB2in_B_S03,98.50205993652344
W-2_RB2in_F_S03,90.99525451660156
W-2_RB2out_M_S03,98.12728881835938
W-2_RB2out_B_S03,97.91326904296875
W-2_RB2out_F_S03,98.44740295410156
W-2_RB3-_B_S03,0.0
W-2_RB3-_F_S03,0.0
W-2_RB3+_B_S03,78.67539978027344
W-2_RB3+_F_S03,98.42684936523438
W-2_RB4-_B_S03,97.7889404296875
W-2_RB4-_F_S03,84.15201568603516
W-2_RB4+_B_S03,97.04959106445312
W-2_RB4+_F_S03,97.48054504394531
W-2_RB4--_B_S03,0.0
W-2_RB4--_F_S03,0.0
W-2_RB4++_B_S03,0.0
W-2_RB4++_F_S03,0.0
W-2_RB1in_B_S04,95.75518035888672
W-2_RB1in_F_S04,98.00613403320312
W-2_RB1out_B_S04,98.53015899658203
W-2_RB1out_F_S04,96.80139923095703
W-2_RB2in_B_S04,95.99378204345703
W-2_RB2in_F_S04,97.8182601928711
W-2_RB2out_M_S04,88.80287170410156
W-2_RB2out_B_S04,94.04461669921875
W-2_RB2out_F_S04,99.04644775390625
W-2_RB3-_B_S04,98.8362045288086
W-2_RB3-_F_S04,94.27120971679688
W-2_RB3+_B_S04,99.41448974609375
W-2_RB3+_F_S04,99.3264389038086
W-2_RB4-_B_S04,0.0
W-2_RB4-_F_S04,0.0
W-2_RB4+_B_S04,96.91252136230469
W-2_RB4+_F_S04,98.18904113769531
W-2_RB4--_B_S04,96.49122619628906
W-2_RB4--_F_S04,95.78849029541016
W-2_RB4++_B_S04,98.867919921875
W-2_RB4++_F_S04,81.2828598022461
W-2_RB1in_B_S05,95.19725799560547
W-2_RB1in_F_S05,98.77721405029297
W-2_RB1out_B_S05,97.86695861816406
W-2_RB1out_F_S05,96.68010711669922
W-2_RB2in_B_S05,91.93309783935547
W-2_RB2in_F_S05,97.87190246582031
W-2_RB2out_M_S05,98.55380249023438
W-2_RB2out_B_S05,97.67403411865234
W-2_RB2out_F_S05,98.18021392822266
W-2_RB3-_B_S05,59.63477325439453
W-2_RB3-_F_S05,59.62760925292969
W-2_RB3+_B_S05,59.563995361328125
W-2_RB3+_F_S05,59.495140075683594
W-2_RB4-_B_S05,0.0
W-2_RB4-_F_S05,0.0
W-2_RB4+_B_S05,89.97313690185547
W-2_RB4+_F_S05,84.17823028564453
W-2_RB4--_B_S05,0.0
W-2_RB4--_F_S05,0.0
W-2_RB4++_B_S05,0.0
W-2_RB4++_F_S05,0.0
W-2_RB1in_B_S06,96.65953826904297
W-2_RB1in_F_S06,98.17831420898438
