run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency
324344,W-2_RB1in_S01,-2,1,1,1.68519,91,0.166667,1.0,1.68519,1571,Cos,87.330997467
324344,W-2_RB1out_S01,-2,1,1,1.69643,95,0.142857,1.0,1.69643,1571,Cos,89.048225403
324344,W-2_RB2in_S01,-2,1,2,1.9292,218,0.247788,1.0,1.9292,1571,Cos,92.0655708315
324344,W-2_RB2out_S01,-2,1,2,1.65934,151,0.263736,1.0,1.65934,1571,Cos,92.043490092
324344,W-2_RB3+_S01,-2,1,3,1.78571,50,-0.607143,1.0,1.78571,1571,Cos,92.9703216555
324344,W-2_RB3-_S01,-2,1,3,1.65789,63,0.289474,1.0,1.65789,1571,Cos,92.1629829405
324344,W-2_RB4+_S01,-2,1,4,2.0,44,-0.0909091,1.0,2.0,1571,Cos,93.57473754899999
324344,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1571,Cos,0.0
324344,W-2_RB1in_S02,-2,2,1,1.92105,584,-1.25658,1.0,1.92105,1571,Cos,89.97277450600001
324344,W-2_RB1out_S02,-2,2,1,2.35802,764,-1.36728,1.0,2.35802,1571,Cos,91.9657974245
324344,W-2_RB2in_S02,-2,2,2,1.96605,637,-1.44444,1.0,1.96605,1571,Cos,93.5855293275
324344,W-2_RB2out_S02,-2,2,2,2.53292,808,-1.49843,1.0,2.53292,1571,Cos,94.17176310233333
324344,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1571,Cos,0.0
324344,W-2_RB3-_S02,-2,2,3,1.56643,224,-1.79021,1.0,1.56643,1571,Cos,92.0825538635
324344,W-2_RB4+_S02,-2,2,4,1.88732,536,-1.94718,1.0,1.88732,1571,Cos,94.783565521
324344,W-2_RB4-_S02,-2,2,4,1.57143,55,-1.77143,1.0,1.57143,1571,Cos,89.91857528700001
324344,W-2_RB1in_S03,-2,3,1,2.15992,2080,-1.29699,1.0,2.15992,1571,Cos,91.430927277
324344,W-2_RB1out_S03,-2,3,1,2.0916,2215,-1.32011,1.0,2.0916,1571,Cos,93.3295059205
324344,W-2_RB2in_S03,-2,3,2,2.18777,2540,-1.47287,1.0,2.18777,1571,Cos,90.695968628
324344,W-2_RB2out_S03,-2,3,2,2.08927,2551,-1.59705,1.0,2.08927,1571,Cos,94.937731425
324344,W-2_RB3+_S03,-2,3,3,1.65688,1468,-1.80135,1.0,1.65688,1571,Cos,83.391029358
324344,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1571,Cos,0.0
324344,W-2_RB4+_S03,-2,3,4,1.66305,1688,-1.92611,1.0,1.66305,1571,Cos,93.5443229675
324344,W-2_RB4-_S03,-2,3,4,2.16667,1014,1.34615,1.0,2.16667,1571,Cos,89.580101013
324344,W-2_RB1in_S04,-2,4,1,2.01654,2561,-1.22362,1.0,2.01654,1571,Cos,90.143733978
324344,W-2_RB1out_S04,-2,4,1,2.35813,3424,-1.37672,1.0,2.35813,1571,Cos,94.11397933949999
324344,W-2_RB2in_S04,-2,4,2,1.96493,3586,-1.4811,1.0,1.96493,1571,Cos,92.6178627015
324344,W-2_RB2out_S04,-2,4,2,1.88495,3457,-1.60033,1.0,1.88495,1571,Cos,89.24785105400001
324344,W-2_RB3+_S04,-2,4,3,2.30781,3044,-1.78696,1.00076,2.30956,1571,Cos,95.853252411
324344,W-2_RB3-_S04,-2,4,3,1.87244,2378,-1.73622,1.0,1.87244,1571,Cos,93.37733078
324344,W-2_RB4++_S04,-2,4,4,1.79539,1325,-1.95122,1.0,1.79539,1571,Cos,86.7253837585
324344,W-2_RB4+_S04,-2,4,4,1.57216,2135,-1.93594,1.0,1.57216,1571,Cos,90.46125412
324344,W-2_RB4--_S04,-2,4,4,1.81938,1521,-1.97129,1.0,1.81938,1571,Cos,89.037853241
324344,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1571,Cos,0.0
324344,W-2_RB1in_S05,-2,5,1,1.9973,1482,-1.25472,1.0,1.9973,1571,Cos,90.99827575649999
324344,W-2_RB1out_S05,-2,5,1,2.06391,1744,-1.39172,1.0,2.06391,1571,Cos,92.556678772
324344,W-2_RB2in_S05,-2,5,2,2.0502,2614,-1.32471,1.0,2.0502,1571,Cos,94.416660309
324344,W-2_RB2out_S05,-2,5,2,2.10385,2735,-1.60692,1.0,2.10385,1571,Cos,94.866686503
324344,W-2_RB3+_S05,-2,5,3,1.89203,736,-1.65296,1.0,1.89203,1571,Cos,64.1698818205
324344,W-2_RB3-_S05,-2,5,3,1.80882,1107,-1.74673,1.0,1.80882,1571,Cos,65.164871216
324344,W-2_RB4+_S05,-2,5,4,4.40698,2274,-0.323643,1.0,4.40698,1571,Cos,79.720565796
324344,W-2_RB4-_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1571,Cos,0.0
324344,W-2_RB1in_S06,-2,6,1,2.05031,326,-1.16352,1.0,2.05031,1571,Cos,89.1673583985
324344,W-2_RB1out_S06,-2,6,1,2.48529,507,-1.33824,1.0,2.48529,1571,Cos,92.34103775049999
324344,W-2_RB2in_S06,-2,6,2,2.30746,773,-1.57612,1.0,2.30746,1571,Cos,95.103221893
324344,W-2_RB2out_S06,-2,6,2,2.15864,762,-1.49008,1.0,2.15864,1571,Cos,94.13497670499999
324344,W-2_RB3+_S06,-2,6,3,1.46364,161,-1.76364,1.0,1.46364,1571,Cos,92.405162811
324344,W-2_RB3-_S06,-2,6,3,1.69072,492,-1.74227,1.0,1.69072,1571,Cos,93.38895797699999
