run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
323586,W-2_RB1in_S01,-2,1,1,1.83607,112,0.163934,1.0,1.83607,1467,Cos,87.18767166149999,70.90909385681152
323586,W-2_RB1out_S01,-2,1,1,1.44928,100,0.15942,1.0,1.44928,1467,Cos,89.2609138485,84.09090805053711
323586,W-2_RB2in_S01,-2,1,2,1.88421,179,0.315789,1.0,1.88421,1467,Cos,92.510810852,93.37944793701172
323586,W-2_RB2out_S01,-2,1,2,1.9,171,0.177778,1.0,1.9,1467,Cos,92.21659088133332,93.01994323730467
323586,W-2_RB3+_S01,-2,1,3,1.77273,39,-0.272727,1.0,1.77273,1467,Cos,93.753955841,100.0
323586,W-2_RB3-_S01,-2,1,3,1.8,81,0.288889,1.0,1.8,1467,Cos,92.600444794,100.0
323586,W-2_RB4+_S01,-2,1,4,1.83333,33,0.111111,1.0,1.83333,1467,Cos,93.876083374,50.0
323586,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-2_RB1in_S02,-2,2,1,1.97674,595,-1.24917,1.0,1.97674,1467,Cos,89.847709656,91.02484512329102
323586,W-2_RB1out_S02,-2,2,1,2.30462,749,-1.36615,1.0,2.30462,1467,Cos,91.6373062135,96.06481170654295
323586,W-2_RB2in_S02,-2,2,2,1.83607,560,-1.52459,1.0,1.83607,1467,Cos,93.1232414245,95.83333587646484
323586,W-2_RB2out_S02,-2,2,2,2.16667,676,-1.57051,1.0,2.16667,1467,Cos,93.83143361433332,96.07843271891277
323586,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-2_RB3-_S02,-2,2,3,1.77941,242,-1.78676,1.0,1.77941,1467,Cos,91.799411774,45.65217590332031
323586,W-2_RB4+_S02,-2,2,4,1.65339,415,-1.89243,1.0,1.65339,1467,Cos,94.455192566,75.0
323586,W-2_RB4-_S02,-2,2,4,1.3,39,-1.66667,1.0,1.3,1467,Cos,89.182323456,100.0
323586,W-2_RB1in_S03,-2,3,1,2.10874,1881,-1.32287,1.0,2.10874,1467,Cos,91.4079170225,94.90510177612305
323586,W-2_RB1out_S03,-2,3,1,2.03838,1965,-1.32054,1.0,2.03838,1467,Cos,93.238067627,96.99641799926758
323586,W-2_RB2in_S03,-2,3,2,2.10945,2255,-1.45089,1.0,2.10945,1467,Cos,90.7001228335,95.05882263183594
323586,W-2_RB2out_S03,-2,3,2,2.00262,2293,-1.59301,1.0,2.00262,1467,Cos,94.92616272,92.99517313639323
323586,W-2_RB3+_S03,-2,3,3,1.64527,1410,-1.8203,1.0,1.64527,1467,Cos,83.229881287,82.15409088134766
323586,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-2_RB4+_S03,-2,3,4,1.58967,1569,-1.93414,1.0,1.58967,1467,Cos,93.477935791,80.57598495483398
323586,W-2_RB4-_S03,-2,3,4,1.8675,747,-1.865,1.0,1.8675,1467,Cos,90.3944168095,79.99999618530273
323586,W-2_RB1in_S04,-2,4,1,1.93467,2221,-1.21603,1.0,1.93467,1467,Cos,89.991825104,97.50387573242188
323586,W-2_RB1out_S04,-2,4,1,2.42401,3110,-1.4014,1.0,2.42401,1467,Cos,94.041213989,95.6179428100586
323586,W-2_RB2in_S04,-2,4,2,1.91381,3242,-1.47875,1.00059,1.91494,1467,Cos,92.5347480775,96.75324630737305
323586,W-2_RB2out_S04,-2,4,2,1.89566,3234,-1.59789,1.0,1.89566,1467,Cos,89.17077128066666,93.37327575683594
323586,W-2_RB3+_S04,-2,4,3,2.15922,2753,-1.78667,1.0,2.15922,1467,Cos,95.8404960635,95.82535934448242
323586,W-2_RB3-_S04,-2,4,3,1.82066,2203,-1.72479,1.00083,1.82217,1467,Cos,93.1094436645,96.7065887451172
323586,W-2_RB4++_S04,-2,4,4,1.72344,1184,-1.94323,1.0,1.72344,1467,Cos,86.615535736,75.21008682250977
323586,W-2_RB4+_S04,-2,4,4,1.55107,2035,-1.9375,1.0,1.55107,1467,Cos,90.2184562685,81.68168258666992
323586,W-2_RB4--_S04,-2,4,4,1.71105,1208,-1.96034,1.0,1.71105,1467,Cos,88.81798172,67.98780632019043
323586,W-2_RB4-_S04,-2,4,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-2_RB1in_S05,-2,5,1,2.13711,1434,-1.23994,1.0,2.13711,1467,Cos,91.0352363585,94.98090362548828
323586,W-2_RB1out_S05,-2,5,1,1.96827,1551,-1.37563,1.0,1.96827,1467,Cos,92.403778076,95.80987930297852
323586,W-2_RB2in_S05,-2,5,2,2.19613,2609,-1.30892,1.0,2.19613,1467,Cos,94.2836265565,96.60087203979492
323586,W-2_RB2out_S05,-2,5,2,2.14439,2599,-1.59406,1.0,2.14439,1467,Cos,94.64937591533334,98.57142893473308
323586,W-2_RB3+_S05,-2,5,3,2.00686,1170,-1.70154,1.0,2.00686,1467,Cos,93.520534515,95.83333587646484
323586,W-2_RB3-_S05,-2,5,3,1.8726,1558,-1.71875,1.0,1.8726,1467,Cos,94.7873382565,87.38095092773438
323586,W-2_RB4+_S05,-2,5,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-2_RB4-_S05,-2,5,4,1.0,4,-1.25,1.0,1.0,1467,Cos,0.083844840525,0.0
323586,W-2_RB1in_S06,-2,6,1,2.23626,407,-1.13736,1.0,2.23626,1467,Cos,89.4492111205,96.0
323586,W-2_RB1out_S06,-2,6,1,2.68293,550,-1.27317,1.0,2.68293,1467,Cos,92.152999878,97.7272720336914
323586,W-2_RB2in_S06,-2,6,2,2.24069,782,-1.59312,1.0,2.24069,1467,Cos,95.0034446715,100.0
323586,W-2_RB2out_S06,-2,6,2,1.97574,733,-1.55256,1.0,1.97574,1467,Cos,94.19430287666668,96.66666666666669
323586,W-2_RB3+_S06,-2,6,3,2.04902,209,-1.80392,1.0,2.04902,1467,Cos,92.844280243,98.07692337036131
323586,W-2_RB3-_S06,-2,6,3,1.79336,486,-1.69742,1.0,1.79336,1467,Cos,93.728847504,95.5882339477539
323586,W-2_RB4+_S06,-2,6,4,2.2,77,-1.88571,1.0,2.2,1467,Cos,91.3426094055,83.33333587646484
323586,W-2_RB4-_S06,-2,6,4,1.6791,450,-1.91045,1.0,1.6791,1467,Cos,87.651359558,79.22077941894531
323586,W-2_RB1in_S07,-2,7,1,2.07143,116,0.125,1.0,2.07143,1467,Cos,89.7655525205,95.83333587646484
323586,W-2_RB1out_S07,-2,7,1,2.125,85,-0.075,1.0,2.125,1467,Cos,89.6738510135,91.66666412353516
323586,W-2_RB2in_S07,-2,7,2,1.63158,31,-1.26316,1.0,1.63158,1467,Cos,85.29584884650001,50.0
323586,W-2_RB2out_S07,-2,7,2,3.33333,50,-1.26667,1.0,3.33333,1467,Cos,91.06933848066669,66.66666666666667
323586,W-2_RB3+_S07,-2,7,3,1.75,21,0.0833333,1.0,1.75,1467,Cos,90.4124565125,100.0
323586,W-2_RB3-_S07,-2,7,3,1.2,6,-1.2,1.0,1.2,1467,Cos,92.362392426,50.0
323586,W-2_RB4+_S07,-2,7,4,2.23457,181,0.0617284,1.0,2.23457,1467,Cos,92.946418762,0.0
323586,W-2_RB4-_S07,-2,7,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-2_RB1in_S08,-2,8,1,1.99821,1115,0.317204,1.0,1.99821,1467,Cos,91.0341033935,95.22004318237305
323586,W-2_RB1out_S08,-2,8,1,1.53861,797,0.343629,1.00193,1.54159,1467,Cos,77.275352478,84.01960754394531
323586,W-2_RB2in_S08,-2,8,2,2.2,1419,0.289922,1.0,2.2,1467,Cos,93.3215141295,93.5761375427246
323586,W-2_RB2out_S08,-2,8,2,1.91185,1258,0.224924,1.0,1.91185,1467,Cos,93.30576324466666,96.14251200358072
323586,W-2_RB3+_S08,-2,8,3,1.74763,921,0.132827,1.0,1.74763,1467,Cos,95.030799866,94.50153732299805
323586,W-2_RB3-_S08,-2,8,3,2.07759,723,0.132184,1.0,2.07759,1467,Cos,94.7701644895,97.40740585327148
323586,W-2_RB4+_S08,-2,8,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-2_RB4-_S08,-2,8,4,1.4504,731,0.0952381,1.0,1.4504,1467,Cos,87.22171020549999,81.26113891601562
323586,W-2_RB1in_S09,-2,9,1,1.79524,1736,0.253361,1.0,1.79524,1467,Cos,90.3155441285,92.44231033325195
323586,W-2_RB1out_S09,-2,9,1,1.92816,1986,0.224272,1.0,1.92816,1467,Cos,92.202205658,96.5434112548828
323586,W-2_RB2in_S09,-2,9,2,2.11585,2630,0.216412,1.0,2.11585,1467,Cos,93.6723899845,96.07134246826172
323586,W-2_RB2out_S09,-2,9,2,1.71655,2168,0.267617,1.0,1.71655,1467,Cos,91.80230967233332,96.17917887369792
323586,W-2_RB3+_S09,-2,9,3,1.97312,1468,0.185484,1.0,1.97312,1467,Cos,90.235523224,92.34040832519533
323586,W-2_RB3-_S09,-2,9,3,2.11657,1507,0.303371,1.0,2.11657,1467,Cos,94.695056915,95.12771224975586
323586,W-2_RB4_S09,-2,9,4,1.87246,2026,0.0794824,1.0,1.87246,1467,Cos,93.7716560365,86.07682037353516
323586,W-2_RB1in_S10,-2,10,1,2.06336,2247,0.101928,1.0,2.06336,1467,Cos,91.105472565,96.2488784790039
323586,W-2_RB1out_S10,-2,10,1,1.81283,2034,0.293226,1.0,1.81283,1467,Cos,90.916282654,92.93682098388672
323586,W-2_RB2in_S10,-2,10,2,2.03088,2894,0.13614,1.0,2.03088,1467,Cos,95.178226471,95.83578872680664
323586,W-2_RB2out_S10,-2,10,2,2.04411,2966,0.120606,1.0,2.04411,1467,Cos,95.37931060799998,95.86598459879558
323586,W-2_RB3+_S10,-2,10,3,1.69294,1439,0.169412,1.0,1.69294,1467,Cos,93.553489685,95.81130981445312
323586,W-2_RB3-_S10,-2,10,3,2.06985,1689,0.203431,1.0,2.06985,1467,Cos,87.6767234805,87.4897232055664
323586,W-2_RB4+_S10,-2,10,4,1.91279,2259,0.0762066,1.0,1.91279,1467,Cos,95.224914551,88.79341506958008
323586,W-2_RB4-_S10,-2,10,4,1.85211,2104,0.183979,1.0,1.85211,1467,Cos,94.899684906,85.58113861083984
323586,W-2_RB1in_S11,-2,11,1,2.08915,1406,0.413076,1.00149,2.09226,1467,Cos,80.8914642335,86.96415328979492
323586,W-2_RB1out_S11,-2,11,1,1.96506,1631,0.257831,1.00121,1.96743,1467,Cos,90.388370514,94.8630599975586
323586,W-2_RB2in_S11,-2,11,2,2.16757,2406,0.318018,1.0,2.16757,1467,Cos,94.502140045,94.7352066040039
323586,W-2_RB2out_S11,-2,11,2,1.94978,2213,0.315419,1.0,1.94978,1467,Cos,95.140523275,95.7394027709961
323586,W-2_RB3+_S11,-2,11,3,2.05054,1136,0.104693,1.0,2.05054,1467,Cos,95.171695709,98.17708587646484
323586,W-2_RB3-_S11,-2,11,3,2.12817,1428,0.208644,1.0,2.12817,1467,Cos,95.2529029845,95.84528732299805
323586,W-2_RB4_S11,-2,11,4,1.84181,1665,0.24115,1.0,1.84181,1467,Cos,95.7324790955,87.15757369995117
323586,W-2_RB1in_S12,-2,12,1,2.07668,650,0.357827,1.0,2.07668,1467,Cos,91.4265174865,92.55156707763672
323586,W-2_RB1out_S12,-2,12,1,1.92082,655,0.351906,1.0,1.92082,1467,Cos,92.5324363705,95.8540382385254
323586,W-2_RB2in_S12,-2,12,2,2.35252,1308,0.294964,1.0,2.35252,1467,Cos,93.6506729125,95.6081085205078
323586,W-2_RB2out_S12,-2,12,2,1.92043,1062,0.301989,1.0,1.92043,1467,Cos,95.00559743233332,98.69281005859376
323586,W-2_RB3+_S12,-2,12,3,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-2_RB3-_S12,-2,12,3,2.82152,1075,0.133858,1.0,2.82152,1467,Cos,97.288608551,97.71241760253906
323586,W-2_RB4+_S12,-2,12,4,1.88319,661,0.116809,1.0,1.88319,1467,Cos,95.5651741025,91.3725471496582
323586,W-2_RB4-_S12,-2,12,4,1.85152,611,0.145455,1.0,1.85152,1467,Cos,95.052116394,88.33333206176758
323586,W-1_RB1in_S01,-1,1,1,2.23438,143,-0.5,1.0,2.23438,1467,Cos,89.5005493165,96.42856979370116
323586,W-1_RB1out_S01,-1,1,1,2.46512,106,-0.674419,1.0,2.46512,1467,Cos,89.742137909,100.0
323586,W-1_RB2in_S01,-1,1,2,2.10714,59,-0.428571,1.0,2.10714,1467,Cos,91.121381124,100.0
323586,W-1_RB2out_S01,-1,1,2,2.13333,32,-0.466667,1.0,2.13333,1467,Cos,91.918815613,96.42856979370116
323586,W-1_RB3+_S01,-1,1,3,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-1_RB3-_S01,-1,1,3,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-1_RB4+_S01,-1,1,4,0.0,0,0.0,0.0,0.0,1467,Cos,96.183319092,41.66666412353516
323586,W-1_RB4-_S01,-1,1,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-1_RB1in_S02,-1,2,1,2.22903,2365,-0.95853,1.0,2.22903,1467,Cos,91.603046417,91.65946578979492
323586,W-1_RB1out_S02,-1,2,1,2.6029,2517,-1.11789,1.0,2.6029,1467,Cos,91.643260956,94.73323822021484
323586,W-1_RB2in_S02,-1,2,2,2.31915,1853,-1.17897,1.0,2.31915,1467,Cos,93.49283599866664,95.23551432291669
323586,W-1_RB2out_S02,-1,2,2,2.03152,1418,-1.26504,1.0,2.03152,1467,Cos,93.3411026,94.80072402954102
323586,W-1_RB3+_S02,-1,2,3,1.81818,1080,-1.59091,1.0,1.81818,1467,Cos,95.689781189,88.7566146850586
323586,W-1_RB3-_S02,-1,2,3,2.02137,473,-1.52991,1.0,2.02137,1467,Cos,94.373653412,94.27083587646484
323586,W-1_RB4+_S02,-1,2,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-1_RB4-_S02,-1,2,4,0.0,0,0.0,0.0,0.0,1467,Cos,0.0,0.0
323586,W-1_RB1in_S03,-1,3,1,2.20969,6523,-1.05894,1.0,2.20969,1467,Cos,91.6247329715,94.54198837280272
323586,W-1_RB1out_S03,-1,3,1,2.48044,7037,-1.12584,1.0,2.48044,1467,Cos,94.944061279,97.85876083374023
323586,W-1_RB2in_S03,-1,3,2,1.81178,4428,-1.23363,1.0,1.81178,1467,Cos,92.430302938,97.49055480957033
323586,W-1_RB2out_S03,-1,3,2,1.92116,4313,-1.3118,1.0,1.92116,1467,Cos,93.103954315,95.66829299926758
323586,W-1_RB3+_S03,-1,3,3,1.71773,2781,-1.5281,1.0,1.71773,1467,Cos,95.103702545,97.61786651611328
323586,W-1_RB3-_S03,-1,3,3,1.80794,1685,-1.52897,1.0,1.80794,1467,Cos,95.090297699,96.39583587646484
323586,W-1_RB4+_S03,-1,3,4,1.66503,1695,-1.80157,1.0,1.66503,1467,Cos,94.9022445675,85.11066436767578
