run,chamber,wheel,sector,station,avg_cluster_size,occupancy,avg_bx_dist,avg_no_of_clusters,avg_multiplicity,lumisections,type,avg_efficiency,fid_eff_ch_level
320464,W-2_RB1in_S01,-2,1,1,1.58333,114,0.0,1.0,1.58333,2117,Cos,75.99421310400001,84.28571319580078
320464,W-2_RB1out_S01,-2,1,1,1.28378,95,0.162162,1.0,1.28378,2117,Cos,79.97808074950001,77.30434799194336
320464,W-2_RB2in_S01,-2,1,2,1.62281,185,0.298246,1.0,1.62281,2117,Cos,84.03077316299999,86.79803085327148
320464,W-2_RB2out_S01,-2,1,2,1.40187,150,0.186916,1.0,1.40187,2117,Cos,85.33166249566666,95.14990997314452
320464,W-2_RB3+_S01,-2,1,3,1.48,37,-0.84,1.0,1.48,2117,Cos,84.989616394,87.82051086425781
320464,W-2_RB3-_S01,-2,1,3,1.5,63,0.0952381,1.0,1.5,2117,Cos,81.4442825315,91.66666412353516
320464,W-2_RB4+_S01,-2,1,4,1.41667,17,-0.5,1.0,1.41667,2117,Cos,82.6866607665,0.0
320464,W-2_RB4-_S01,-2,1,4,0.0,0,0.0,0.0,0.0,2117,Cos,0.0,0.0
320464,W-2_RB1in_S02,-2,2,1,1.49693,488,-1.27914,1.0,1.49693,2117,Cos,67.734313965,78.94607925415039
320464,W-2_RB1out_S02,-2,2,1,1.64972,584,-1.38136,1.0,1.64972,2117,Cos,74.49206161500001,92.2014274597168
320464,W-2_RB2in_S02,-2,2,2,1.4157,487,-1.50291,1.0,1.4157,2117,Cos,76.98910522450001,83.61111068725586
320464,W-2_RB2out_S02,-2,2,2,1.80376,671,-1.5457,1.0,1.80376,2117,Cos,87.856015523,91.66666666666669
320464,W-2_RB3+_S02,-2,2,3,0.0,0,0.0,0.0,0.0,2117,Cos,0.0,0.0
320464,W-2_RB3-_S02,-2,2,3,1.33113,201,-1.76159,1.0,1.33113,2117,Cos,70.42597579950001,60.0
320464,W-2_RB4+_S02,-2,2,4,1.4513,447,-1.89935,1.0,1.4513,2117,Cos,82.3500938415,79.16666603088379
320464,W-2_RB4-_S02,-2,2,4,1.70175,97,-1.96491,1.0,1.70175,2117,Cos,71.3590660095,0.0
320464,W-2_RB1in_S03,-2,3,1,1.64649,1714,-1.26801,1.0,1.64649,2117,Cos,70.769180298,83.7286262512207
320464,W-2_RB1out_S03,-2,3,1,1.74473,2071,-1.27717,1.0,1.74473,2117,Cos,79.70788955699999,85.19088745117188
320464,W-2_RB2in_S03,-2,3,2,1.65414,2377,-1.44955,1.0,1.65414,2117,Cos,82.00394821200001,90.53030014038086
320464,W-2_RB2out_S03,-2,3,2,1.76171,2595,-1.57841,1.0,1.76171,2117,Cos,86.73343912733333,90.92535400390624
320464,W-2_RB3+_S03,-2,3,3,1.38873,1454,-1.76695,1.0,1.38873,2117,Cos,74.443862915,73.4375
320464,W-2_RB3-_S03,-2,3,3,0.0,0,0.0,0.0,0.0,2117,Cos,0.0,0.0
320464,W-2_RB4+_S03,-2,3,4,1.38409,1636,-1.90609,1.0,1.38409,2117,Cos,82.283973694,71.35854530334473
320464,W-2_RB4-_S03,-2,3,4,1.61067,815,-1.90711,1.0,1.61067,2117,Cos,80.6149864195,75.0
320464,W-2_RB1in_S04,-2,4,1,1.47438,2014,-1.1918,1.0,1.47438,2117,Cos,72.9976959225,83.81708908081055
320464,W-2_RB1out_S04,-2,4,1,1.77078,2982,-1.37827,1.0,1.77078,2117,Cos,86.4106941225,90.18557739257812
320464,W-2_RB2in_S04,-2,4,2,1.57123,3430,-1.47,1.0,1.57123,2117,Cos,80.4837646485,86.79244995117188
320464,W-2_RB2out_S04,-2,4,2,1.55713,3298,-1.57129,1.0,1.55713,2117,Cos,75.42721049,78.56980641682942
320464,W-2_RB3+_S04,-2,4,3,1.65283,2866,-1.76471,1.0,1.65283,2117,Cos,92.5945396425,91.59889221191406
